cik,symbol,root,company_name,cusip,figi,class_figi,exchange,related,sector,industry,sic,sic_name,sector_etf,industry_etf,mkt_cap,employees,shares_out,ipo_date,win_rate,total_count,recent_count,avg_abs_return,max_return,min_return,fiscal_year_end_month,fiscal_year_end_day
1637207,PLNT,PLNT,PLANET FITNESS INC,72703H101,BBG009H04M17,BBG009H04M26,NYS,['PTON'],ConsumerCyclical,Leisure,7997,SERVICES-MEMBERSHIP SPORTS & RECREATION CLUBS,XLY,PEJ,9083931028,3411,84180000,2015-08-06,0.6363636363636364,143,102,1.804565049180328,14.357198,-14.804267,12,31
1590877,RGNX,RGNX,REGENXBIO INC,75901B107,BBG007Z9V591,BBG007Z9V5C7,NAS,[],Healthcare,Biotechnology,2836,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",XLV,IBB,406765032.9,344,49550000,2015-09-17,0.5555555555555556,126,85,2.545807388535032,10.494568999999998,-16.799329,12,31
1321732,PEN,PEN,PENUMBRA INC,70975L107,BBG001BP92V1,BBG001TRHPB0,NYS,"['LNTH', 'ITGR']",Healthcare,MedicalDevices,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,XLV,IHI,10004305803,4200,38380000,2015-09-18,0.4933333333333333,150,101,2.0297846606060608,10.388601,-9.266933,12,31
1618673,PFGC,PFGC,PERFORMANCE FOOD GROUP CO,71377A103,BBG009XW2WB8,BBG009XW2WC7,NYS,"['USFD', 'SYY', 'CHEF', 'CHDN', 'BYD']",ConsumerDefensive,FoodDistribution,5141,"WHOLESALE-GROCERIES, GENERAL LINE",XLP,PBJ,13240872088,35000,155610000,2015-10-01,0.6335877862595419,131,86,1.8030103245033111,11.510233,-14.826695,6,29
1638833,SGRY,SGRY,SURGERY PARTNERS INC,86881A100,BBG009T0TKV8,BBG009T0TKW7,NAS,['THC'],Healthcare,MedicalCareFacilities,8062,"SERVICES-GENERAL MEDICAL & SURGICAL HOSPITALS, NEC",XLV,IHF,3279528661.2000003,13500,127110000,2015-10-01,0.6195652173913043,92,60,2.814238327102804,15.49022,-11.082881,12,31
1645113,NVCR,NVCR,NOVOCURE LTD,G6674U108,,,NAS,[],Healthcare,MedicalDevices,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,XLV,IHI,2407481907,1453,108200000,2015-10-02,0.4692307692307692,130,78,3.401483395973154,54.661922,-34.724774,12,31
1474432,PSTG,PSTG,PURE STORAGE INC,74624M102,BBG00212PVZ5,BBG00212PW10,NYS,"['MRVL', 'NTAP']",Technology,ComputerHardware,3572,COMPUTER STORAGE DEVICES,XLK,IYW,22533187656,5600,326240000,2015-10-07,0.5174418604651163,172,108,2.2013061470588235,9.436699,-7.497247,2,2
1314052,AVXL,AVXL,ANAVEX LIFE SCIENCES CORP,032797300 032797102,BBG000C9K8K4,BBG001SLQWW6,NAS,[],Healthcare,Biotechnology,2836,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",XLV,IBB,720299479.9,40,84800000,2006-08-02,0.5288461538461539,104,51,4.63443267,29.312892,-31.925863,9,30
1645590,HPE,HPE,HEWLETT PACKARD ENTERPRISE CO,42824C109,BBG0078W3NQ3,BBG0078W3NP4,NYS,"['CRWD', 'DELL', 'HPQ', 'NTAP']",Technology,CommunicationEquipment,3570,COMPUTER & OFFICE EQUIPMENT,XLK,SOXX,27644050453,62000,1299670000,2015-10-19,0.5104166666666666,192,110,1.354503444444444,6.370288,-7.571581,10,31
1422143,KURA,KURA,KURA ONCOLOGY INC,50127T109,BBG008974342,BBG008974351,NAS,[],Healthcare,Biotechnology,2834,PHARMACEUTICAL PREPARATIONS,XLV,IBB,658962363,142,76180000,2015-08-25,0.4456521739130434,92,55,2.894685145631067,9.807569,-18.692405,12,31
1650132,FCPT,FCPT,FOUR CORNERS PROPERTY TRUST INC,35086T109,BBG009H33QM0,BBG009H33QN9,NYS,"['NNN', 'EPRT', 'ADC', 'O', 'GTY', 'WPC', 'BRX', 'VICI', 'BNL', 'FRT']",RealEstate,REITRetail,6798,REAL ESTATE INVESTMENT TRUSTS,XLRE,SRET,2699840246,543,96730000,2015-10-29,0.4842105263157895,95,67,0.5860090188679246,2.8316700000000004,-3.554795,12,31
1579428,AXSM,AXSM,AXSOME THERAPEUTICS INC,05464T104,BBG00B6G7GL7,BBG00B6G7GM6,NAS,['JAZZ'],Healthcare,Biotechnology,2834,PHARMACEUTICAL PREPARATIONS,XLV,IBB,5023158664,569,47500000,2015-11-19,0.6166666666666667,180,135,3.0194009187817263,51.364618,-19.132682,12,31
1650372,TEAM,TEAM,ATLASSIAN CORP,G06242104 049468101,BBG01BGWHFR5,BBG01BGWHFS4,NAS,"['HUBS', 'NET', 'NOW', 'DDOG', 'MDB', 'PCTY', 'SNOW', 'ZS', 'WDAY', 'PD']",Technology,SoftwareApplication,7372,SERVICES-PREPACKAGED SOFTWARE,XLK,IGV,82341456170,12157,163990000,2015-12-10,0.4794520547945205,292,209,1.7098293900928794,19.406508,-8.798179,6,30
1650664,EDIT,EDIT,EDITAS MEDICINE INC,28106W103,BBG005MX5GZ2,BBG005MX5H08,NAS,"['CRSP', 'NTLA', 'BEAM', 'CRSP', 'NTLA']",Healthcare,Biotechnology,2836,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",XLV,IBB,103185123.8,226,82550000,2016-02-03,0.4459459459459459,148,101,2.5336863699421968,16.340424,-15.652997,12,31
1395937,SNDX,SNDX,SYNDAX PHARMACEUTICALS INC,87164F105,BBG000R33JY1,BBG001T92272,NAS,[],Healthcare,Biotechnology,2834,PHARMACEUTICAL PREPARATIONS,XLV,IBB,1324751116,184,85360000,2016-03-03,0.5824175824175825,91,61,3.5352098148148148,12.283336,-25.768205,12,31
1652130,NTLA,NTLA,INTELLIA THERAPEUTICS INC,45826J105,BBG007KC7PB0,BBG007KC7PC9,NAS,"['CRSP', 'BEAM', 'CRSP', 'EDIT', 'TWST', 'DNA', 'VCYT', 'VERV']",Healthcare,Biotechnology,2835,IN VITRO & IN VIVO DIAGNOSTIC SUBSTANCES,XLV,IBB,997097519.9,598,101850000,2016-05-06,0.6149425287356322,174,132,2.7233793534883723,16.602261,-15.090284,12,31
1651311,MRUS,MRUS,MERUS NV,N5749R100,,,NAS,[],Healthcare,Biotechnology,2834,PHARMACEUTICAL PREPARATIONS,XLV,IBB,2824126841,229,68460000,2016-05-19,0.5545454545454546,110,80,2.9241497190082644,17.428601,-29.901174,12,31
1665918,USFD,USFD,US FOODS HOLDING CORP,912008109,BBG00C6H6D40,BBG00C6H6D59,NYS,"['PFGC', 'SYY', 'TNL', 'RLJ', 'PK', 'CHEF', 'HLT', 'DAL', 'H', 'MAR']",ConsumerDefensive,FoodDistribution,5140,WHOLESALE-GROCERIES & RELATED PRODUCTS,XLP,PBJ,16377919224,30000,232940000,2016-05-26,0.5434782608695652,138,94,1.6502710322580645,5.236126,-10.816939,3,28
1600438,GMS,GMS,GMS INC,36251C103,BBG009Q036D0,BBG009Q036F8,NYS,"['BECN', 'BLD', 'OC', 'EXP', 'UFPI', 'BLDR', 'ITT', 'FBIN', 'BCC', 'IBP']",Industrials,BuildingProductsAndEquipment,5030,WHOLESALE-LUMBER & OTHER CONSTRUCTION MATERIALS,XLI,XHB,3263215302,7624,38820000,2016-05-26,0.6276595744680851,94,58,2.049318085470085,7.849974999999999,-10.876455,4,30
1447669,TWLO,TWLO,TWILIO INC,90138F102,BBG0029ZX840,BBG0029ZX859,NYS,"['ABNB', 'META', 'CRWD', 'ROKU', 'BILL', 'NET', 'ZM', 'PD', 'NET', 'DOCU']",CommunicationServices,InternetContentAndInformation,7372,SERVICES-PREPACKAGED SOFTWARE,XLC,FDN,22340335468,5867,153380000,2016-06-23,0.4897959183673469,392,226,2.2240499282407407,20.507384,-20.133658,12,31
1659166,FTV,FTV,FORTIVE CORP,34959J108 34959J116,BBG00BLVZ228,BBG00BLVZ237,NYS,"['IEX', 'DOV', 'ITT', 'IR', 'PH', 'DCI', 'AME', 'XYL', 'OTIS', 'PNR']",Technology,ScientificAndTechnicalInstruments,3823,"INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL",XLK,IYW,26985508000,18000,346950000,2016-07-05,0.5411764705882353,170,108,0.941434,4.786912,-4.386691,12,31
1114995,PI,PI,IMPINJ INC,453204109,BBG000GRK2Z7,BBG001T313Q3,NAS,[],Technology,CommunicationEquipment,3679,"ELECTRONIC COMPONENTS, NEC",XLK,SOXX,2981048558,475,28290000,2016-07-21,0.5824175824175825,91,62,4.307525691588785,25.904971,-15.994189,12,31
1157601,MDGL,MDGL,MADRIGAL PHARMACEUTICALS INC,558868105 87162T206,BBG000QS6NV8,BBG001SNKQ42,NAS,[],Healthcare,Biotechnology,2834,PHARMACEUTICAL PREPARATIONS,XLV,IBB,7256758617.040001,376,21810000,2007-02-06,0.5340909090909091,88,53,2.3011442524271843,20.816721,-7.934624,12,31
1671933,TTD,TTD,TRADE DESK INC,88339J105,BBG00629NGT2,BBG00629NGW8,NAS,"['GOOGL', 'GOOG', 'ROKU', 'META', 'MGNI', 'PUBM', 'AAPL', 'AMZN', 'NFLX', 'DIS']",Technology,SoftwareApplication,7370,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",XLK,IGV,57891284256,3115,449660000,2016-09-21,0.532133676,389,271,2.151698068649885,21.573642000000003,-13.939472,12,31
1600033,ELF,ELF,ELF BEAUTY INC,26856L103,BBG00DQ6VYP3,BBG00DQ6VYQ2,NYS,['LW'],ConsumerDefensive,HouseholdAndPersonalProducts,2844,"PERFUMES, COSMETICS & OTHER TOILET PREPARATIONS",XLP,VDC,4011632987,475,56330000,2016-09-22,0.5970149253731343,201,134,2.362583561085973,8.738146,-27.804116,3,31
1618732,NTNX,NTNX,NUTANIX INC,67059N108,BBG001NDW1Z7,BBG001V13SG8,NAS,[],Technology,SoftwareInfrastructure,7372,SERVICES-PREPACKAGED SOFTWARE,XLK,IGV,18896979190,7150,267930000,2016-09-30,0.4553191489361702,235,117,2.182109511904762,15.654463,-14.075197,7,31
1669779,CWH,CWH,CAMPING WORLD HOLDINGS INC,13462K109,BBG00D2Z7X83,BBG00D2Z7X92,NYS,"['HGV', 'THO', 'WGO', 'BC', 'LCII', 'HZO', 'PII']",ConsumerCyclical,AutoAndTruckDealerships,5500,RETAIL-AUTO DEALERS & GASOLINE STATIONS,XLY,CARZ,1359441534,12656,60130000,2016-10-07,0.5605095541401274,157,76,2.101371807228916,13.992393,-12.501329,12,31
1674416,CRSP,CRSP,CRISPR THERAPEUTICS AG,H17182108,,,NAS,"['VRTX', 'MRNA', 'KALA', 'NTLA', 'ALLO', 'AXSM', 'BEAM', 'EDIT', 'NTLA', 'TWST']",Healthcare,Biotechnology,2836,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",XLV,IBB,3389386651,407,85350000,2016-10-19,0.4545454545454545,187,144,2.370844282511211,6.495500000000001,-12.605318,12,31
1388658,IRTC,IRTC,IRHYTHM TECHNOLOGIES INC,450056106,BBG001J19V24,BBG001TSQV70,NAS,[],Healthcare,MedicalDevices,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,XLV,IHI,3442783740,2000,31300000,2016-10-20,0.5036496350364964,137,98,3.159228190476191,27.485912000000003,-10.620573,12,31
1666134,BL,BL,BLACKLINE INC,09239B109,BBG0029KJVB0,BBG0029KJVD8,NAS,"['WK', 'DT', 'SQ', 'PD', 'QTWO']",Technology,SoftwareApplication,7372,SERVICES-PREPACKAGED SOFTWARE,XLK,IGV,4038439222,1750,62490000,2016-10-28,0.5595238095238095,84,69,2.6620482743362834,12.380437,-10.303866,12,31
1670541,ADNT,ADNT,ADIENT PLC,G0084W101,,,NYS,"['LEA', 'DAN', 'MGA', 'ALV', 'VC', 'APTV', 'BWA', 'AXL', 'GNTX', 'GM']",ConsumerCyclical,AutoParts,3714,MOTOR VEHICLE PARTS & ACCESSORIES,XLY,CARZ,1416783858,70000,83930000,2016-10-17,0.6201550387596899,129,83,2.4733158048780486,24.223775,-13.103869,9,30
1675149,AA,AA,ALCOA CORP,013872106,BBG00B3T3HD3,BBG00B3T3HF1,NYS,"['CENX', 'FCX', 'SCCO', 'TECK', 'HBM', 'KALU']",BasicMaterials,Aluminum,3334,PRIMARY PRODUCTION OF ALUMINUM,XLB,XME,9331776387,300,258360000,2016-10-18,0.550561798,445,292,1.697168566,9.809223,-11.031251,12,31
1679273,LW,LW,LAMB WESTON HOLDINGS INC,513272104,BBG003CVMLQ2,BBG003CVMLR1,NYS,"['CELH', 'VITL']",ConsumerDefensive,PackagedFoods,2030,"CANNED, FROZEN & PRESERVD FRUIT, VEG & FOOD SPECIALTIES",XLP,PBJ,8402963460.269999,10700,142640000,2016-11-01,0.6354166666666666,96,70,1.505194991,3.87384,-8.241775,5,26
1677576,IIPR,IIPR,INNOVATIVE INDUSTRIAL PROPERTIES INC,45781V101,BBG00F0SW7N8,BBG00F0SW7P6,NYS,[],RealEstate,REITIndustrial,6500,REAL ESTATE,XLRE,INDS,2082106407,22,28330000,2016-12-01,0.5789473684210527,95,74,1.5650212523364486,13.935299,-4.178339,12,31
1617406,PK,PK,PARK HOTELS & RESORTS INC,700517105,BBG00FGXCJX5,BBG00FGXCKN3,NYS,"['HST', 'DRH', 'RLJ', 'SHO', 'PEB', 'XHR', 'APLE', 'INN', 'RHP', 'CLDT']",RealEstate,REITHotelAndMotel,7011,HOTELS & MOTELS,XLRE,SRET,2722476925,90,206410000,2016-12-13,0.5257731958762887,97,73,1.7028434672131147,6.991292,-10.418099,12,31
1674335,JELD,JELD,JELD-WEN HOLDING INC,47580P103,BBG0019GM953,BBG001TG2G57,NYS,"['UFPI', 'BLDR', 'MHO', 'GMS', 'BLD', 'TPH', 'TMHC', 'OC', 'MAS', 'IBP']",Industrials,BuildingProductsAndEquipment,2430,"MILLWOOD, VENEER, PLYWOOD, & STRUCTURAL WOOD MEMBERS",XLI,XHB,725190511.9,17700,84620000,2017-01-27,0.5503875968992248,129,88,2.554576295597484,7.485403,-19.264779,12,31
1687221,REVG,REVG,REV GROUP INC,749527107,BBG00CSG01W9,BBG00CSG01X8,NYS,[],Industrials,FarmAndHeavyConstructionMachinery,3711,MOTOR VEHICLES & PASSENGER CAR BODIES,XLI,PAVE,1773454773,5700,52050000,2017-01-27,0.5929203539823009,113,70,3.804150022222222,16.826134,-20.778452,10,31
1687229,INVH,INVH,INVITATION HOMES INC,46187W107,BBG00FQH6BS9,BBG00FQH6CJ7,NYS,"['AMH', 'AVB', 'EQR', 'UDR', 'MAA', 'ESS', 'CPT', 'ELS', 'PLD', 'STAG']",RealEstate,REITResidential,6510,REAL ESTATE OPERATORS (NO DEVELOPERS) & LESSORS,XLRE,REZ,19370585214,1555,612610000,2017-02-01,0.4740740740740741,135,102,0.8782179289940829,4.86259,-7.624737,12,31
1433642,HLNE,HLNE,HAMILTON LANE INC,407497106,BBG00FX58Q66,BBG00FX58Q75,NAS,"['TPG', 'KKR', 'BX', 'CG', 'VRTS', 'STEP', 'EVR', 'SF', 'APAM', 'PIPR']",FinancialServices,AssetManagement,6282,INVESTMENT ADVICE,XLF,IAI,6984354058,700,41780000,2017-03-01,0.5217391304347826,92,75,1.473285163636364,7.039912999999999,-7.908034,3,31
1564408,SNAP,SNAP,SNAP INC,83304A106,BBG00441QMJ7,BBG00441QMK5,NYS,"['META', 'PINS', 'AAPL', 'GOOGL', 'GOOG', 'AMZN', 'ROKU', 'MSFT', 'SPOT', 'PINS']",CommunicationServices,InternetContentAndInformation,7370,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",XLC,FDN,18524262120,4911,1442210000,2017-03-02,0.5253164556962026,790,416,2.263647847006652,19.68513,-17.185261,12,31
1688568,DXC,DXC,DXC TECHNOLOGY CO,23355L106,BBG00FN64XT9,BBG00FN64XV6,NYS,[],Technology,InformationTechnologyServices,7374,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,XLK,IGV,3778483468,130000,181050000,1968-11-26,0.5461538461538461,130,77,3.4537410961538466,12.453866,-18.151473,3,31
1692063,SNDR,SNDR,SCHNEIDER NATIONAL INC,80689H102,BBG000DR87M7,BBG001SF1R75,NYS,"['WERN', 'KNX', 'LSTR', 'JBHT', 'HUBG', 'MRTN', 'HTLD', 'ODFL', 'ARCB']",Industrials,Trucking,4213,TRUCKING (NO LOCAL),XLI,FTXR,5019055321,17300,92160000,2017-04-06,0.5555555555555556,126,76,1.119912458,7.934557,-5.219995,12,31
1660134,OKTA,OKTA,OKTA INC,679295105,BBG001YV1SM4,BBG001YV1SN3,NAS,"['CRWD', 'ZS', 'ZS', 'HUBS', 'MDB', 'CRWD', 'DDOG', 'PD', 'NET', 'TWLO']",Technology,SoftwareInfrastructure,7372,SERVICES-PREPACKAGED SOFTWARE,XLK,IGV,16621421711,5938,163610000,2017-04-07,0.5880758807588076,369,292,2.288532395734597,9.322223,-24.51335,1,31
1507079,FND,FND,FLOOR & DECOR HOLDINGS INC,339750101,BBG007GJ2F81,BBG007GJ2F90,NYS,"['LOW', 'HD', 'SITE', 'MAS', 'AZEK', 'BLD', 'TPX', 'POOL', 'PHM', 'TOL']",ConsumerCyclical,HomeImprovementRetail,5211,RETAIL-LUMBER & OTHER BUILDING MATERIALS DEALERS,XLY,XHB,10834654695,12783,107230000,2017-04-27,0.5777777777777777,180,112,2.087878308056872,10.638415,-12.231087,12,26
1937653,ZYME,ZYME,ZYMEWORKS INC,98985W102 98985Y108,BBG019XSYC89,BBG019XSYC98,NAS,[],Healthcare,Biotechnology,2834,PHARMACEUTICAL PREPARATIONS,XLV,IBB,983571071.3,290,68880000,2017-04-28,0.6138613861386139,101,69,2.827013415254237,25.486761,-10.620412,12,31
1690820,CVNA,CVNA,CARVANA CO,146869102,BBG00GCTWDJ3,BBG00GCTWF71,NYS,['KMX'],ConsumerCyclical,AutoAndTruckDealerships,5500,RETAIL-AUTO DEALERS & GASOLINE STATIONS,XLY,CARZ,33935715185,13700,128509999,2017-04-28,0.5328282828282829,396,279,3.4796298565121413,49.439665,-32.231269,12,31
1326190,ALT,ALT,ALTIMMUNE INC,02155H200 71714G102 02155H101 42224H104 42224H203,BBG000FXML90,BBG001SNS461,NAS,[],Healthcare,Biotechnology,2834,PHARMACEUTICAL PREPARATIONS,XLV,IBB,473690002.5,59,71130000,2005-10-06,0.4158878504672897,214,110,4.560251076271187,37.054828,-45.855549,12,31
1692819,VST,VST,VISTRA CORP,92840M102,BBG00DXDL6Q1,BBG00DXDL6R0,NYS,"['CEG', 'NRG']",Utilities,UtilitiesIndependentPowerProducers,4911,ELECTRIC SERVICES,XLU,IDU,56783755951,4870,340230000,2016-09-28,0.5340909090909091,88,61,1.065872957264957,6.383751,-3.119539,12,31
1441683,APPN,APPN,APPIAN CORP,03782L101,BBG001C7PMJ2,BBG001TWHH63,NAS,['PD'],Technology,SoftwareInfrastructure,7372,SERVICES-PREPACKAGED SOFTWARE,XLK,IGV,2450102404,2000,42690000,2017-05-25,0.5966386554621849,119,64,2.7992188163265306,12.456175,-10.484468,12,31
1425205,IOVA,IOVA,IOVANCE BIOTHERAPEUTICS INC,462260100 53619R102 37182R102,BBG000FTLBV7,BBG001T2PM32,NAS,[],Healthcare,Biotechnology,2836,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",XLV,IBB,1734202695,557,304780000,2010-10-15,0.4965986394557823,147,105,3.340717862068965,23.713841,-49.906013,12,31
1702744,SMPL,SMPL,SIMPLY GOOD FOODS CO,82900L102,BBG00GVP5JL4,BBG00GVP5JM3,NAS,[],ConsumerDefensive,PackagedFoods,2000,FOOD AND KINDRED PRODUCTS,XLP,PBJ,3724055886,316,101030000,2016-09-06,0.5961538461538461,104,88,1.9692776818181816,6.107892,-9.709588,8,31
1382821,RDFN,RDFN,REDFIN CORP,75737F108,BBG001Q7HP63,BBG001V1F423,NAS,"['OPEN', 'Z', 'OPAD', 'ZG', 'OPEN', 'COMP', 'EXPI', 'HOUS', 'ZG', 'Z']",RealEstate,RealEstateServices,6531,REAL ESTATE AGENTS & MANAGERS (FOR OTHERS),XLRE,IYR,1029037934,4693,123980000,2017-07-28,0.5059523809523809,168,110,3.6264086521739127,39.295243,-22.57594,12,31
1711279,KRYS,KRYS,KRYSTAL BIOTECH INC,501147102,BBG00HDGRHH7,BBG00HDGRHJ5,NAS,[],Healthcare,Biotechnology,2836,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",XLV,IBB,4454146069,229,28760000,2017-09-20,0.6538461538461539,104,69,4.560901729729729,144.928964,-18.970657,12,31
1428439,ROKU,ROKU,ROKU INC,77543R102,BBG001ZZPQJ6,BBG001ZZPQM2,NAS,"['NFLX', 'AMZN', 'GOOGL', 'GOOG', 'DIS', 'AAPL', 'ZM', 'WMT', 'TTD', 'SHOP']",CommunicationServices,Entertainment,4841,CABLE & OTHER PAY TELEVISION SERVICES,XLC,PEJ,12341934295,3150,127890000,2017-09-28,0.5342205323193916,526,283,2.112047628477905,22.048266,-17.825368,12,31
1649904,RYTM,RYTM,RHYTHM PHARMACEUTICALS INC,76243J105,BBG007DLZ601,BBG007DLZ629,NAS,[],Healthcare,Biotechnology,2834,PHARMACEUTICAL PREPARATIONS,XLV,IBB,3637029343,226,61460000,2017-10-05,0.5972222222222222,144,105,3.938131442307692,37.109594,-16.155126,12,31
1494259,CARG,CARG,CARGURUS INC,141788109,BBG00HQ77DS2,BBG00HQ77DT1,NAS,[],ConsumerCyclical,AutoAndTruckDealerships,7374,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,XLY,CARZ,4104763986,1343,87950000,2017-10-12,0.553030303,132,97,3.3965282745098047,19.315594,-13.2133,12,31
1441816,MDB,MDB,MONGODB INC,60937P106,BBG0022FDRY8,BBG0022FDRZ7,NAS,"['DDOG', 'SNOW', 'DDOG', 'SNOW', 'NET', 'HUBS', 'ZS', 'NOW', 'CFLT', 'HCP']",Technology,SoftwareInfrastructure,7372,SERVICES-PREPACKAGED SOFTWARE,XLK,IGV,22266716485,5037,74470000,2017-10-19,0.55401662,361,282,2.259400487922705,22.749471,-15.348234,1,31
1710155,EYE,EYE,NATIONAL VISION HOLDINGS INC,63845R107,BBG00HVQF9K2,BBG00HVQF9L1,NAS,['NVST'],ConsumerCyclical,SpecialtyRetail,3851,OPHTHALMIC GOODS,XLY,XRT,911922278.7,13998,78750000,2017-10-26,0.6344086021505376,93,55,3.002054803738317,13.718006,-19.344209,3,28
1704711,FNKO,FNKO,FUNKO INC,361008105,BBG00HXSHDQ9,BBG00HXSHDR8,NAS,[],ConsumerCyclical,Leisure,3944,"GAMES, TOYS & CHILDREN'S VEHICLES (NO DOLLS & BICYCLES)",XLY,PEJ,756020552,1280,52720000,2017-11-02,0.5390625,128,75,4.3390881071428575,18.404588,-57.360924,12,31
1680062,ACMR,ACMR,ACM RESEARCH INC,00108J109,BBG00HPSG933,BBG00HPSG942,NAS,[],Technology,SemiconductorEquipmentAndMaterials,3559,"SPECIAL INDUSTRY MACHINERY, NEC",XLK,SOXX,1425409798,1590,57610000,2017-11-03,0.5714285714285714,105,67,3.562471850877193,16.558347,-12.358245,12,31
1492422,APLS,APLS,APELLIS PHARMACEUTICALS INC,03753U106,BBG007KGRPY4,BBG007KGRPZ3,NAS,[],Healthcare,Biotechnology,2834,PHARMACEUTICAL PREPARATIONS,XLV,IBB,3655910770,702,124390000,2017-11-09,0.5591836734693878,245,170,3.5045382956204376,31.72054,-37.698249,12,31
1514416,BAND,BAND,BANDWIDTH INC,05988J103,BBG001K003W2,BBG001TFDMP2,NAS,[],Technology,SoftwareInfrastructure,7372,SERVICES-PREPACKAGED SOFTWARE,XLK,IGV,487754232.6,1100,25550000,2017-11-10,0.6166666666666667,120,70,3.0735424656488552,34.203729,-12.072261,12,31
1690680,NMRK,NMRK,NEWMARK GROUP INC,65158N102,BBG00J24S765,BBG00J24S7X5,NAS,"['JLL', 'CWK', 'CBRE', 'MMI', 'WD', 'CIGI', 'BN', 'HIW']",RealEstate,RealEstateServices,6531,REAL ESTATE AGENTS & MANAGERS (FOR OTHERS),XLRE,IYR,2331475245,7000,148650000,2017-12-15,0.5617977528089888,89,64,1.8968333203883496,6.871828,-9.065206,12,31
1694028,LBRT,LBRT,LIBERTY ENERGY INC,53115L104,BBG00GK831B6,BBG00GK831C5,NYS,"['PUMP', 'PTEN', 'HAL', 'RES', 'WHD', 'HP', 'NBR', 'OII', 'SLB', 'CHX']",Energy,OilAndGasEquipmentAndServices,1389,"OIL & GAS FIELD SERVICES, NEC",XLE,OIH,2767277862,5700,163420000,2018-01-12,0.6285714285714286,105,80,1.814483825757576,14.848007999999998,-7.326909,12,31
1718512,GTES,GTES,GATES INDUSTRIAL CORP PLC,G39108108,,,NYS,"['HWM', 'MPTI', 'ITT', 'AVNT']",Industrials,SpecialtyIndustrialMachinery,3560,GENERAL INDUSTRIAL MACHINERY & EQUIPMENT,XLI,IYJ,5764682988,14700,254720000,2018-01-25,0.5952380952380952,126,84,1.875224194805195,13.524954,-6.841858,3,28
1699136,WHD,WHD,CACTUS INC,127203107,BBG00JRH1P95,BBG00JRH1Q02,NYS,"['HAL', 'OII', 'PUMP', 'LBRT', 'SLB', 'PTEN', 'NOV', 'CHX', 'HP', 'RES']",Energy,OilAndGasEquipmentAndServices,3533,OIL & GAS FIELD MACHINERY & EQUIPMENT,XLE,OIH,3979372752,1600,66660000,2018-02-08,0.5340909090909091,88,58,1.6312504444444444,5.880921,-5.493784,12,31
1570562,EOLS,EOLS,EVOLUS INC,30052C107,BBG005CX4HK8,BBG005CX4HL7,NAS,[],Healthcare,DrugManufacturersSpecialtyAndGeneric,2834,PHARMACEUTICAL PREPARATIONS,XLV,XPH,830144773.2,322,63320000,2018-02-08,0.638095238,105,61,3.0831290782608693,14.812651,-11.996753,12,31
1570827,VCTR,VCTR,VICTORY CAPITAL HOLDINGS INC,92645B103,BBG0074JPF34,BBG0074JPDP5,NAS,"['TPG', 'VRTS', 'IVZ', 'APAM', 'EQH']",FinancialServices,AssetManagement,6282,INVESTMENT ADVICE,XLF,IAI,4492643703,481,65030000,2018-02-08,0.5679012345679012,81,64,1.698754897435898,8.106589999999999,-13.397161,12,31
1666071,CDLX,CDLX,CARDLYTICS INC,14161W105,BBG00225ZDD0,BBG00225ZDF8,NAS,[],CommunicationServices,AdvertisingAgencies,7370,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",XLC,VOX,172796306.2,456,50820000,2018-02-09,0.6344086021505376,93,63,7.170422504761905,37.844256,-33.185246,12,31
1713683,ZS,ZS,ZSCALER INC,98980G102,BBG003338H34,BBG003338H61,NAS,"['CRWD', 'NET', 'DDOG', 'PANW', 'CRWD', 'NET', 'DDOG', 'HUBS', 'CYBR', 'NOW']",Technology,SoftwareInfrastructure,7371,SERVICES-COMPUTER PROGRAMMING SERVICES,XLK,IGV,31536240185,7348,153440000,2018-03-16,0.5594405594405595,429,301,1.6740834547325103,12.71911,-10.316947,7,31
1138118,CBRE,CBRE,CBRE GROUP INC,12504L109 12497T101,BBG000C04224,BBG001SC2D27,NYS,"['CWK', 'JLL', 'CWK', 'MMI', 'NMRK', 'WD', 'CIGI', 'BRX', 'ITT', 'CNS']",RealEstate,RealEstateServices,6500,REAL ESTATE,XLRE,IYR,43690187576,130000,306020000,2004-06-10,0.5862068965517241,87,65,1.1925825740740743,5.369438000000001,-5.524884,12,31
