cik,symbol,root,company_name,cusip,figi,class_figi,exchange,related,sector,industry,sic,sic_name,sector_etf,industry_etf,mkt_cap,employees,shares_out,ipo_date,win_rate,total_count,recent_count,avg_abs_return,max_return,min_return
0001388658,IRTC,IRTC,IRHYTHM TECHNOLOGIES INC,450056106,BBG001J19V24,BBG001TSQV70,NAS,[],Healthcare,MedicalDevices,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,XLV,IHI,3442783740.0,2000.0,31300000.0,2016-10-20,0.5036496350364964,137.0,98.0,3.159228190476191,27.485912000000003,-10.620573
0001666134,BL,BL,BLACKLINE INC,09239B109,BBG0029KJVB0,BBG0029KJVD8,NAS,"['WK', 'DT', 'SQ', 'PD', 'QTWO']",Technology,SoftwareApplication,7372,SERVICES-PREPACKAGED SOFTWARE,XLK,IGV,4038439222.2299995,1750.0,62490000.0,2016-10-28,0.5595238095238095,84.0,69.0,2.6620482743362834,12.380437,-10.303866000000001
0001670541,ADNT,ADNT,ADIENT PLC,G0084W101,,,NYS,"['LEA', 'DAN', 'MGA', 'ALV', 'VC', 'APTV', 'BWA', 'AXL', 'GNTX', 'GM']",ConsumerCyclical,AutoParts,3714,MOTOR VEHICLE PARTS & ACCESSORIES,XLY,CARZ,1416783857.84,70000.0,83930000.0,2016-10-17,0.6201550387596899,129.0,83.0,2.4733158048780486,24.223775,-13.103869
0001675149,AA,AA,ALCOA CORP,013872106,BBG00B3T3HD3,BBG00B3T3HF1,NYS,"['CENX', 'FCX', 'SCCO', 'TECK', 'HBM', 'KALU']",BasicMaterials,Aluminum,3334,PRIMARY PRODUCTION OF ALUMINUM,XLB,XME,9331776387.359999,300.0,258360000.0,2016-10-18,0.550561797752809,445.0,292.0,1.6971685664062501,9.809223000000001,-11.031251
0001679273,LW,LW,LAMB WESTON HOLDINGS INC,513272104,BBG003CVMLQ2,BBG003CVMLR1,NYS,"['CELH', 'VITL']",ConsumerDefensive,PackagedFoods,2030,"CANNED, FROZEN & PRESERVD FRUIT, VEG & FOOD SPECIALTIES",XLP,PBJ,8402963460.2699995,10700.0,142640000.0,2016-11-01,0.6354166666666666,96.0,70.0,1.50519499122807,3.8738399999999995,-8.241775
0001677576,IIPR,IIPR,INNOVATIVE INDUSTRIAL PROPERTIES INC,45781V101,BBG00F0SW7N8,BBG00F0SW7P6,NYS,[],RealEstate,REITIndustrial,6500,REAL ESTATE,XLRE,IYR,2082106407.1699998,22.0,28330000.0,2016-12-01,0.5789473684210527,95.0,74.0,1.5650212523364486,13.935299,-4.178339
0001617406,PK,PK,PARK HOTELS & RESORTS INC,700517105,BBG00FGXCJX5,BBG00FGXCKN3,NYS,"['HST', 'DRH', 'RLJ', 'SHO', 'PEB', 'XHR', 'APLE', 'INN', 'RHP', 'CLDT']",RealEstate,REITHotelAndMotel,7011,HOTELS & MOTELS,XLRE,IYR,2722476924.61,90.0,206410000.0,2016-12-13,0.5257731958762887,97.0,73.0,1.7028434672131147,6.991292,-10.418099
0001674335,JELD,JELD,JELD-WEN HOLDING INC,47580P103,BBG0019GM953,BBG001TG2G57,NYS,"['UFPI', 'BLDR', 'MHO', 'GMS', 'BLD', 'TPH', 'TMHC', 'OC', 'MAS', 'IBP']",Industrials,BuildingProductsAndEquipment,2430,"MILLWOOD, VENEER, PLYWOOD, & STRUCTURAL WOOD MEMBERS",XLI,XHB,725190511.91,17700.0,84620000.0,2017-01-27,0.5503875968992248,129.0,88.0,2.5545762955974842,7.485403,-19.264778999999997
0001687221,REVG,REVG,REV GROUP INC,749527107,BBG00CSG01W9,BBG00CSG01X8,NYS,[],Industrials,FarmAndHeavyConstructionMachinery,3711,MOTOR VEHICLES & PASSENGER CAR BODIES,XLI,XLI,1773454772.6200001,5700.0,52050000.0,2017-01-27,0.5929203539823009,113.0,70.0,3.804150022222222,16.826134,-20.778452
0001687229,INVH,INVH,INVITATION HOMES INC,46187W107,BBG00FQH6BS9,BBG00FQH6CJ7,NYS,"['AMH', 'AVB', 'EQR', 'UDR', 'MAA', 'ESS', 'CPT', 'ELS', 'PLD', 'STAG']",RealEstate,REITResidential,6510,REAL ESTATE OPERATORS (NO DEVELOPERS) & LESSORS,XLRE,IYR,19370585214.36,1555.0,612610000.0,2017-02-01,0.4740740740740741,135.0,102.0,0.8782179289940829,4.86259,-7.624737
0001433642,HLNE,HLNE,HAMILTON LANE INC,407497106,BBG00FX58Q66,BBG00FX58Q75,NAS,"['TPG', 'KKR', 'BX', 'CG', 'VRTS', 'STEP', 'EVR', 'SF', 'APAM', 'PIPR']",FinancialServices,AssetManagement,6282,INVESTMENT ADVICE,XLF,IAI,6984354057.69,700.0,41780000.0,2017-03-01,0.5217391304347826,92.0,75.0,1.473285163636364,7.039912999999999,-7.908034
0001564408,SNAP,SNAP,SNAP INC,83304A106,BBG00441QMJ7,BBG00441QMK5,NYS,"['META', 'PINS', 'AAPL', 'GOOGL', 'GOOG', 'AMZN', 'ROKU', 'MSFT', 'SPOT', 'PINS']",CommunicationServices,InternetContentAndInformation,7370,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",XLC,PNQI,18524262120.0,4911.0,1442210000.0,2017-03-02,0.5253164556962026,790.0,416.0,2.263647847006652,19.68513,-17.185261
0001690511,GOOS,GOOS,CANADA GOOSE HOLDINGS INC,135086106,BBG00G41B914,BBG00G2HL1Z0,TSE,[],ConsumerCyclical,ApparelManufacturing,,,XLY,XRT,929335257.6,4462.0,45790000.0,2017-03-16,0.5765765765765766,111.0,57.0,2.5650737685950413,27.809142,-10.516202999999999
0001639920,SPOT,SPOT,SPOTIFY TECHNOLOGY SA,L8681T102,,,NYS,"['AAPL', 'GOOGL', 'AMZN', 'GOOG', 'META', 'NFLX']",CommunicationServices,InternetContentAndInformation,,,XLC,PNQI,126993028362.91,7691.0,203840000.0,2018-04-03,0.5319634703196348,438.0,303.0,1.4466351030534352,10.510724,-10.713196
0001688568,DXC,DXC,DXC TECHNOLOGY CO,23355L106,BBG00FN64XT9,BBG00FN64XV6,NYS,[],Technology,InformationTechnologyServices,7374,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,XLK,VGT,3778483468.07,130000.0,181050000.0,1968-11-26,0.5461538461538461,130.0,77.0,3.4537410961538466,12.453866,-18.151473000000003
0001692063,SNDR,SNDR,SCHNEIDER NATIONAL INC,80689H102,BBG000DR87M7,BBG001SF1R75,NYS,"['WERN', 'KNX', 'LSTR', 'JBHT', 'HUBG', 'MRTN', 'HTLD', 'ODFL', 'ARCB']",Industrials,Trucking,4213,TRUCKING (NO LOCAL),XLI,IYT,5019055321.05,17300.0,92160000.0,2017-04-06,0.5555555555555556,126.0,76.0,1.11991245751634,7.934557,-5.219995
0001660134,OKTA,OKTA,OKTA INC,679295105,BBG001YV1SM4,BBG001YV1SN3,NAS,"['CRWD', 'ZS', 'ZS', 'HUBS', 'MDB', 'CRWD', 'DDOG', 'PD', 'NET', 'TWLO']",Technology,SoftwareInfrastructure,7372,SERVICES-PREPACKAGED SOFTWARE,XLK,IGV,16621421711.0,5938.0,163610000.0,2017-04-07,0.5880758807588076,369.0,292.0,2.2885323957345975,9.322223000000001,-24.513350000000003
0001507079,FND,FND,FLOOR & DECOR HOLDINGS INC,339750101,BBG007GJ2F81,BBG007GJ2F90,NYS,"['LOW', 'HD', 'SITE', 'MAS', 'AZEK', 'BLD', 'TPX', 'POOL', 'PHM', 'TOL']",ConsumerCyclical,HomeImprovementRetail,5211,RETAIL-LUMBER & OTHER BUILDING MATERIALS DEALERS,XLY,XHB,10834654694.640001,12783.0,107230000.0,2017-04-27,0.5777777777777777,180.0,112.0,2.087878308056872,10.638415,-12.231087
0001937653,ZYME,ZYME,ZYMEWORKS INC,98985W102 98985Y108,BBG019XSYC89,BBG019XSYC98,NAS,[],Healthcare,Biotechnology,2834,PHARMACEUTICAL PREPARATIONS,XLV,IBB,983571071.28,290.0,68880000.0,2017-04-28,0.6138613861386139,101.0,69.0,2.827013415254237,25.486761,-10.620412
0001690820,CVNA,CVNA,CARVANA CO,146869102,BBG00GCTWDJ3,BBG00GCTWF71,NYS,['KMX'],ConsumerCyclical,AutoAndTruckDealerships,5500,RETAIL-AUTO DEALERS & GASOLINE STATIONS,XLY,CARZ,33935715185.07,13700.0,128509999.0,2017-04-28,0.5328282828282829,396.0,279.0,3.4796298565121413,49.439665,-32.231269
0001326190,ALT,ALT,ALTIMMUNE INC,02155H200 71714G102 02155H101 42224H104 42224H203,BBG000FXML90,BBG001SNS461,NAS,[],Healthcare,Biotechnology,2834,PHARMACEUTICAL PREPARATIONS,XLV,IBB,473690002.5,59.0,71130000.0,2005-10-06,0.4158878504672897,214.0,110.0,4.560251076271187,37.054828,-45.855548999999996
0001692819,VST,VST,VISTRA CORP,92840M102,BBG00DXDL6Q1,BBG00DXDL6R0,NYS,"['CEG', 'NRG']",Utilities,UtilitiesIndependentPowerProducers,4911,ELECTRIC SERVICES,XLU,QCLN,56783755951.1,4870.0,340230000.0,2016-09-28,0.5340909090909091,88.0,61.0,1.065872957264957,6.383751,-3.119539
0001441683,APPN,APPN,APPIAN CORP,03782L101,BBG001C7PMJ2,BBG001TWHH63,NAS,['PD'],Technology,SoftwareInfrastructure,7372,SERVICES-PREPACKAGED SOFTWARE,XLK,IGV,2450102403.7599998,2000.0,42690000.0,2017-05-25,0.5966386554621849,119.0,64.0,2.7992188163265306,12.456175,-10.484468
0001425205,IOVA,IOVA,IOVANCE BIOTHERAPEUTICS INC,462260100 53619R102 37182R102,BBG000FTLBV7,BBG001T2PM32,NAS,[],Healthcare,Biotechnology,2836,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",XLV,IBB,1734202695.1000001,557.0,304780000.0,2010-10-15,0.4965986394557823,147.0,105.0,3.340717862068965,23.713841,-49.906013
0001702744,SMPL,SMPL,SIMPLY GOOD FOODS CO,82900L102,BBG00GVP5JL4,BBG00GVP5JM3,NAS,[],ConsumerDefensive,PackagedFoods,2000,FOOD AND KINDRED PRODUCTS,XLP,PBJ,3724055885.84,316.0,101030000.0,2016-09-06,0.5961538461538461,104.0,88.0,1.9692776818181819,6.107892,-9.709588
0001382821,RDFN,RDFN,REDFIN CORP,75737F108,BBG001Q7HP63,BBG001V1F423,NAS,"['OPEN', 'Z', 'OPAD', 'ZG', 'OPEN', 'COMP', 'EXPI', 'HOUS', 'ZG', 'Z']",RealEstate,RealEstateServices,6531,REAL ESTATE AGENTS & MANAGERS (FOR OTHERS),XLRE,IYR,1029037934.2,4693.0,123980000.0,2017-07-28,0.5059523809523809,168.0,110.0,3.6264086521739127,39.295243,-22.57594
0001711279,KRYS,KRYS,KRYSTAL BIOTECH INC,501147102,BBG00HDGRHH7,BBG00HDGRHJ5,NAS,[],Healthcare,Biotechnology,2836,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",XLV,IBB,4454146068.76,229.0,28760000.0,2017-09-20,0.6538461538461539,104.0,69.0,4.560901729729729,144.928964,-18.970657
0001428439,ROKU,ROKU,ROKU INC,77543R102,BBG001ZZPQJ6,BBG001ZZPQM2,NAS,"['NFLX', 'AMZN', 'GOOGL', 'GOOG', 'DIS', 'AAPL', 'ZM', 'WMT', 'TTD', 'SHOP']",CommunicationServices,Entertainment,4841,CABLE & OTHER PAY TELEVISION SERVICES,XLC,XLC,12341934295.0,3150.0,127890000.0,2017-09-28,0.5342205323193916,526.0,283.0,2.112047628477905,22.048266,-17.825368
0001649904,RYTM,RYTM,RHYTHM PHARMACEUTICALS INC,76243J105,BBG007DLZ601,BBG007DLZ629,NAS,[],Healthcare,Biotechnology,2834,PHARMACEUTICAL PREPARATIONS,XLV,IBB,3637029343.42,226.0,61460000.0,2017-10-05,0.5972222222222222,144.0,105.0,3.938131442307692,37.109593999999994,-16.155126
0001494259,CARG,CARG,CARGURUS INC,141788109,BBG00HQ77DS2,BBG00HQ77DT1,NAS,[],ConsumerCyclical,AutoAndTruckDealerships,7374,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,XLY,CARZ,4104763985.72,1343.0,87950000.0,2017-10-12,0.553030303030303,132.0,97.0,3.3965282745098047,19.315594,-13.2133
0001441816,MDB,MDB,MONGODB INC,60937P106,BBG0022FDRY8,BBG0022FDRZ7,NAS,"['DDOG', 'SNOW', 'DDOG', 'SNOW', 'NET', 'HUBS', 'ZS', 'NOW', 'CFLT', 'HCP']",Technology,SoftwareInfrastructure,7372,SERVICES-PREPACKAGED SOFTWARE,XLK,IGV,22266716485.25,5037.0,74470000.0,2017-10-19,0.554016620498615,361.0,282.0,2.259400487922705,22.749471,-15.348234000000001
0001710155,EYE,EYE,NATIONAL VISION HOLDINGS INC,63845R107,BBG00HVQF9K2,BBG00HVQF9L1,NAS,['NVST'],ConsumerCyclical,SpecialtyRetail,3851,OPHTHALMIC GOODS,XLY,XRT,911922278.7,13998.0,78750000.0,2017-10-26,0.6344086021505376,93.0,55.0,3.0020548037383175,13.718006,-19.344209000000003
0001704711,FNKO,FNKO,FUNKO INC,361008105,BBG00HXSHDQ9,BBG00HXSHDR8,NAS,[],ConsumerCyclical,Leisure,3944,"GAMES, TOYS & CHILDREN'S VEHICLES (NO DOLLS & BICYCLES)",XLY,PEJ,756020552.0,1280.0,52720000.0,2017-11-02,0.5390625,128.0,75.0,4.3390881071428575,18.404588,-57.360924
0001680062,ACMR,ACMR,ACM RESEARCH INC,00108J109,BBG00HPSG933,BBG00HPSG942,NAS,[],Technology,SemiconductorEquipmentAndMaterials,3559,"SPECIAL INDUSTRY MACHINERY, NEC",XLK,SMH,1425409797.72,1590.0,57610000.0,2017-11-03,0.5714285714285714,105.0,67.0,3.562471850877193,16.558347,-12.358245
0001492422,APLS,APLS,APELLIS PHARMACEUTICALS INC,03753U106,BBG007KGRPY4,BBG007KGRPZ3,NAS,[],Healthcare,Biotechnology,2834,PHARMACEUTICAL PREPARATIONS,XLV,IBB,3655910769.63,702.0,124390000.0,2017-11-09,0.5591836734693878,245.0,170.0,3.5045382956204376,31.72054,-37.698249
0001514416,BAND,BAND,BANDWIDTH INC,05988J103,BBG001K003W2,BBG001TFDMP2,NAS,[],Technology,SoftwareInfrastructure,7372,SERVICES-PREPACKAGED SOFTWARE,XLK,IGV,487754232.57,1100.0,25550000.0,2017-11-10,0.6166666666666667,120.0,70.0,3.0735424656488552,34.203729,-12.072261
0001690680,NMRK,NMRK,NEWMARK GROUP INC,65158N102,BBG00J24S765,BBG00J24S7X5,NAS,"['JLL', 'CWK', 'CBRE', 'MMI', 'WD', 'CIGI', 'BN', 'HIW']",RealEstate,RealEstateServices,6531,REAL ESTATE AGENTS & MANAGERS (FOR OTHERS),XLRE,IYR,2331475244.56,7000.0,148650000.0,2017-12-15,0.5617977528089888,89.0,64.0,1.8968333203883496,6.871828,-9.065206
0001694028,LBRT,LBRT,LIBERTY ENERGY INC,53115L104,BBG00GK831B6,BBG00GK831C5,NYS,"['PUMP', 'PTEN', 'HAL', 'RES', 'WHD', 'HP', 'NBR', 'OII', 'SLB', 'CHX']",Energy,OilAndGasEquipmentAndServices,1389,"OIL & GAS FIELD SERVICES, NEC",XLE,XES,2767277861.63,5700.0,163420000.0,2018-01-12,0.6285714285714286,105.0,80.0,1.8144838257575757,14.848007999999998,-7.326909000000001
0001718512,GTES,GTES,GATES INDUSTRIAL CORP PLC,G39108108,,,NYS,"['HWM', 'MPTI', 'ITT', 'AVNT']",Industrials,SpecialtyIndustrialMachinery,3560,GENERAL INDUSTRIAL MACHINERY & EQUIPMENT,XLI,XLI,5764682988.41,14700.0,254720000.0,2018-01-25,0.5952380952380952,126.0,84.0,1.875224194805195,13.524954,-6.841858
0001699136,WHD,WHD,CACTUS INC,127203107,BBG00JRH1P95,BBG00JRH1Q02,NYS,"['HAL', 'OII', 'PUMP', 'LBRT', 'SLB', 'PTEN', 'NOV', 'CHX', 'HP', 'RES']",Energy,OilAndGasEquipmentAndServices,3533,OIL & GAS FIELD MACHINERY & EQUIPMENT,XLE,XES,3979372752.0,1600.0,66660000.0,2018-02-08,0.5340909090909091,88.0,58.0,1.6312504444444444,5.880921,-5.493784
0001570562,EOLS,EOLS,EVOLUS INC,30052C107,BBG005CX4HK8,BBG005CX4HL7,NAS,[],Healthcare,DrugManufacturersSpecialtyAndGeneric,2834,PHARMACEUTICAL PREPARATIONS,XLV,PJP,830144773.23,322.0,63320000.0,2018-02-08,0.638095238095238,105.0,61.0,3.0831290782608693,14.812650999999999,-11.996753
0001570827,VCTR,VCTR,VICTORY CAPITAL HOLDINGS INC,92645B103,BBG0074JPF34,BBG0074JPDP5,NAS,"['TPG', 'VRTS', 'IVZ', 'APAM', 'EQH']",FinancialServices,AssetManagement,6282,INVESTMENT ADVICE,XLF,IAI,4492643702.96,481.0,65030000.0,2018-02-08,0.5679012345679012,81.0,64.0,1.698754897435898,8.106589999999999,-13.397161
0001666071,CDLX,CDLX,CARDLYTICS INC,14161W105,BBG00225ZDD0,BBG00225ZDF8,NAS,[],CommunicationServices,AdvertisingAgencies,7370,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",XLC,XLC,172796306.2,456.0,50820000.0,2018-02-09,0.6344086021505376,93.0,63.0,7.170422504761905,37.844256,-33.185246
0001713683,ZS,ZS,ZSCALER INC,98980G102,BBG003338H34,BBG003338H61,NAS,"['CRWD', 'NET', 'DDOG', 'PANW', 'CRWD', 'NET', 'DDOG', 'HUBS', 'CYBR', 'NOW']",Technology,SoftwareInfrastructure,7371,SERVICES-COMPUTER PROGRAMMING SERVICES,XLK,IGV,31536240185.19,7348.0,153440000.0,2018-03-16,0.5594405594405595,429.0,301.0,1.6740834547325103,12.71911,-10.316947
0001138118,CBRE,CBRE,CBRE GROUP INC,12504L109 12497T101,BBG000C04224,BBG001SC2D27,NYS,"['CWK', 'JLL', 'CWK', 'MMI', 'NMRK', 'WD', 'CIGI', 'BRX', 'ITT', 'CNS']",RealEstate,RealEstateServices,6500,REAL ESTATE,XLRE,IYR,43690187575.68,130000.0,306020000.0,2004-06-10,0.5862068965517241,87.0,65.0,1.1925825740740745,5.369438000000001,-5.524884
0001467623,DBX,DBX,DROPBOX INC,26210C104,BBG0018SLDN0,BBG001TFLWN3,NAS,[],Technology,SoftwareInfrastructure,7372,SERVICES-PREPACKAGED SOFTWARE,XLK,IGV,9658890828.36,2693.0,224980000.0,2018-03-23,0.44525547445255476,137.0,59.0,1.7202426506024096,15.065973999999999,-10.338424
0001705696,VICI,VICI,VICI PROPERTIES INC,925652109,BBG00HVVB499,BBG00HVVB4B6,NYS,"['WPC', 'CZR', 'O', 'GLPI', 'EPRT', 'NNN', 'BRX', 'O', 'FCPT', 'KIM']",RealEstate,REITDiversified,6798,REAL ESTATE INVESTMENT TRUSTS,XLRE,VNQ,31741183505.95,28.0,1054170000.0,2017-10-17,0.5154639175257731,97.0,75.0,0.8130492622950819,2.986109,-9.74614
0001726978,GSHD,GSHD,GOOSEHEAD INSURANCE INC,38267D109,BBG00KHHBMC5,BBG00KHHBMD4,NAS,[],FinancialServices,InsuranceDiversified,6411,"INSURANCE AGENTS, BROKERS & SERVICE",XLF,KIE,2742742061.16,1415.0,24390000.0,2018-04-27,0.6551724137931034,87.0,75.0,2.840539654867256,22.650375,-12.260099
0001261333,DOCU,DOCU,DOCUSIGN INC,256163106,BBG000N7KJX8,BBG001T535D5,NAS,"['ADBE', 'ZM', 'MSFT', 'ASAN', 'TWLO', 'ZM', 'HUBS', 'SQ', 'PD']",Technology,SoftwareApplication,7372,SERVICES-PREPACKAGED SOFTWARE,XLK,IGV,18279053797.68,6840.0,202020000.0,2018-04-27,0.5306748466257669,326.0,185.0,2.2375089307479223,11.640336,-18.477735
0001720635,NVT,NVT,NVENT ELECTRIC PLC,G6700G107,,,NYS,"['ETN', 'HUBB', 'ITT', 'PH', 'EME', 'APH', 'IR', 'AME', 'URI', 'FIX']",Industrials,ElectricalEquipmentAndParts,3550,SPECIAL INDUSTRY MACHINERY (NO METALWORKING MACHINERY),XLI,XLI,11187694874.88,11300.0,164820000.0,2018-04-16,0.6372549019607843,102.0,74.0,1.2652425655737705,6.493609999999999,-6.2277
0001609550,INSP,INSP,INSPIRE MEDICAL SYSTEMS INC,457730109,BBG00209SZJ7,BBG00209SZK5,NYS,[],Healthcare,MedicalDevices,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,XLV,IHI,5458473385.1,1011.0,29970000.0,2018-05-03,0.6311475409836066,122.0,83.0,2.121383766423358,10.942555,-6.641660000000001
0001723128,AMRX,AMRX,AMNEAL PHARMACEUTICALS INC,03168L105,BBG00462PGG0,BBG00462PGH9,NYS,[],Healthcare,DrugManufacturersSpecialtyAndGeneric,2834,PHARMACEUTICAL PREPARATIONS,XLV,PJP,2432278775.5,7700.0,309840000.0,2018-05-07,0.5416666666666666,120.0,69.0,3.900492045801526,11.847247,-25.455735999999998
0001333986,EQH,EQH,EQUITABLE HOLDINGS INC,29452E101 054561105,BBG00J7CBVW8,BBG00J7CBWL8,NYS,"['PRU', 'BHF', 'AMP', 'MET', 'PFG', 'LNC', 'SF', 'FITB', 'VOYA', 'EWBC']",FinancialServices,InsuranceDiversified,6411,"INSURANCE AGENTS, BROKERS & SERVICE",XLF,KIE,16626135000.0,8500.0,313340000.0,2018-05-10,0.5811965811965812,117.0,91.0,1.7305845172413792,44.280741,-6.072761
0001640428,EVER,EVER,EVERQUOTE INC,30041R108,BBG00F17NDH7,BBG00F17NDJ5,NAS,['ORI'],CommunicationServices,InternetContentAndInformation,7370,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",XLC,PNQI,758642438.9,384.0,31750000.0,2018-06-28,0.574468085106383,94.0,56.0,5.996049074766354,26.992619,-24.243931
0001531152,BJ,BJ,BJ'S WHOLESALE CLUB HOLDINGS INC,05550J101,BBG00FQ8T4G3,BBG00FQ8T4M6,NYS,"['COST', 'WMT']",ConsumerDefensive,DiscountStores,5331,RETAIL-VARIETY STORES,XLP,XRT,13794547388.460001,34000.0,132090000.0,2018-06-28,0.5324675324675324,154.0,113.0,1.801144955,10.523671,-16.153979
0001505952,DOMO,DOMO,DOMO INC,257554105,BBG00L2NS0B7,BBG00L2NS125,NAS,['PD'],Technology,SoftwareApplication,7372,SERVICES-PREPACKAGED SOFTWARE,XLK,IGV,327525940.625,958.0,35840000.0,2018-06-29,0.6695652173913044,115.0,55.0,4.777775874074074,24.077668,-39.9585
0001664703,BE,BE,BLOOM ENERGY CORP,093712107,BBG000N7KBZ3,BBG001T53509,NYS,"['PLUG', 'BLDP', 'PLUG']",Industrials,ElectricalEquipmentAndParts,3620,ELECTRICAL INDUSTRIAL APPARATUS,XLI,XLI,5664112734.84,2377.0,228580000.0,2018-07-25,0.5714285714285714,154.0,116.0,2.402999793814433,18.828356999999997,-18.087981
0001660280,TENB,TENB,TENABLE HOLDINGS INC,88025T102,BBG00LBLCD02,BBG00LBLCDR3,NAS,"['RPD', 'VRNS', 'CYBR', 'ZS', 'QLYS']",Technology,SoftwareInfrastructure,7372,SERVICES-PREPACKAGED SOFTWARE,XLK,IGV,4815450540.0,1999.0,120140000.0,2018-07-26,0.6029411764705882,136.0,105.0,2.3746833725490193,17.116194,-11.638955000000001
0001628369,CWK,CWK,CUSHMAN & WAKEFIELD PLC,G2717B108,,,NYS,"['JLL', 'CBRE', 'NMRK', 'MMI', 'WD', 'HIW', 'CUZ', 'BXP', 'CIGI', 'PDM']",RealEstate,RealEstateServices,6500,REAL ESTATE,XLRE,IYR,2997099227.44,52000.0,229490000.0,2018-08-02,0.6372549019607843,102.0,74.0,1.6624358015267175,19.043537,-9.663737
0001314727,SONO,SONO,SONOS INC,83570H108,BBG001JZPSQ2,BBG001SRR9R9,NAS,[],Technology,ConsumerElectronics,3651,HOUSEHOLD AUDIO & VIDEO EQUIPMENT,XLK,XSD,1652867362.44,1708.0,120550000.0,2018-08-02,0.512,125.0,65.0,2.8006194642857145,11.739817,-13.172226
0001739104,ELAN,ELAN,ELANCO ANIMAL HEALTH INC,28414H103,BBG00LJYS1P8,BBG00LJYS1R6,NYS,[],Healthcare,DrugManufacturersSpecialtyAndGeneric,2834,PHARMACEUTICAL PREPARATIONS,XLV,PJP,5694944348.16,9800.0,494350000.0,2018-09-20,0.6206896551724138,116.0,75.0,1.856711455882353,7.5372829999999995,-14.347562
0001722964,YMAB,YMAB,Y-MABS THERAPEUTICS INC,984241109,BBG00J2DBMZ8,BBG00J2DBN04,NAS,[],Healthcare,Biotechnology,2834,PHARMACEUTICAL PREPARATIONS,XLV,IBB,270078128.28000003,100.0,44790000.0,2018-09-21,0.5798319327731093,119.0,74.0,4.2645224573643405,26.951313,-23.024015
0001655759,ARVN,ARVN,ARVINAS INC,04335A105,BBG00LW7YK82,BBG00LW7YL08,NAS,[],Healthcare,Biotechnology,2834,PHARMACEUTICAL PREPARATIONS,XLV,IBB,1284934932.6,445.0,68710000.0,2018-09-27,0.6370967741935484,124.0,103.0,3.181023244897959,95.97066500000001,-10.423881
0001627475,UPWK,UPWK,UPWORK INC,91688F104,BBG00FBJ6390,BBG00FBJ63B7,NAS,"['FVRR', 'FVRR']",Industrials,StaffingAndEmploymentServices,7374,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,XLI,XLY,2107930529.71,800.0,133669999.0,2018-10-03,0.5294117647058824,119.0,83.0,4.843304330882353,39.784192000000004,-20.389688
0001576280,GH,GH,GUARDANT HEALTH INC,40131M109,BBG006D97VY9,BBG006D97VZ8,NAS,['VCYT'],Healthcare,DiagnosticsAndResearch,8071,SERVICES-MEDICAL LABORATORIES,XLV,IHI,5494473595.639999,1779.0,123560000.0,2018-10-04,0.5223880597014925,134.0,112.0,2.714947035714286,12.139256,-13.928560000000001
0001707753,ESTC,ESTC,ELASTIC NV,N14506104,,,NYS,"['DDOG', 'HUBS', 'PATH', 'NET', 'ZS', 'PD', 'DT', 'NOW', 'BRZE', 'MDB']",Technology,SoftwareApplication,7372,SERVICES-PREPACKAGED SOFTWARE,XLK,IGV,11706223954.56,3372.0,103630000.0,2018-10-05,0.5337078651685393,178.0,132.0,2.85538445631068,20.673493,-7.442021
0001459839,SIBN,SIBN,SI-BONE INC,825704109,BBG001J414K6,BBG001V0GNP7,NAS,[],Healthcare,MedicalDevices,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,XLV,IHI,716304097.3199999,344.0,41940000.0,2018-10-17,0.5333333333333333,105.0,77.0,3.2060293228346457,11.528184999999999,-13.866297000000001
0001670592,YETI,YETI,YETI HOLDINGS INC,98585X104,BBG00D8JC882,BBG00D8JC891,NYS,['FND'],ConsumerCyclical,Leisure,3949,"SPORTING & ATHLETIC GOODS, NEC",XLY,PEJ,3082556853.0000005,1050.0,84830000.0,2018-10-25,0.487012987012987,154.0,100.0,2.1035775659340654,29.061622,-18.667624999999997
0001745431,STNE,STNE,STONECO LTD,G85158106,,,NAS,"['BRK.A', 'BRK.B', 'PAGS']",Technology,SoftwareInfrastructure,,,XLK,IGV,2712524112.38,17091.0,295500000.0,2018-10-25,0.5816326530612245,98.0,76.0,2.248485582608696,9.089841,-12.811452
0001581280,TWST,TWST,TWIST BIOSCIENCE CORP,90184D100,BBG006KDCHJ4,BBG006KDCHK2,NAS,"['VCYT', 'CRSP', 'BEAM', 'NTLA', 'ADPT', 'PACB', 'DNA', 'TXG', 'PD', 'SDGR']",Healthcare,DiagnosticsAndResearch,2836,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",XLV,IHI,3119754726.6,923.0,59650000.0,2018-10-31,0.5174825174825175,143.0,83.0,2.9537780191082805,15.120138,-15.971034
