ticker,accession,formType,filedAt,in_neo4j,in_edgar
SEDG,0001178913-23-002395,8-K,2023-07-07,YES,YES
SEDG,0001178913-23-002393,8-K,2023-07-07,YES,YES
SEDG,0001178913-23-002123,8-K,2023-06-02,YES,YES
SEDG,0001178913-23-001763,8-K,2023-05-09,YES,YES
SEDG,0001178913-23-001710,8-K/A,2023-05-05,YES,YES
SEDG,0001178913-23-001676,8-K,2023-05-03,YES,YES
SEDG,0001178913-23-000537,8-K,2023-02-13,YES,YES
SEDG,0001178913-26-001595,10-K/A,2026-03-23,NO,YES
SEDG,0001178913-26-000632,10-K,2026-02-25,NO,YES
SEDG,0001178913-25-000605,10-K,2025-02-25,YES,YES
SEDG,0001178913-24-000717,10-K,2024-02-26,YES,YES
SEDG,0001178913-23-000707,10-K,2023-02-22,YES,YES
SEDG,0001178913-25-003678,10-Q,2025-11-06,NO,YES
SEDG,0001178913-25-002690,10-Q,2025-08-07,YES,YES
SEDG,0001178913-25-001662,10-Q,2025-05-08,YES,YES
SEDG,0001178913-24-003529,10-Q,2024-11-07,YES,YES
SEDG,0001178913-24-002470,10-Q,2024-08-07,NO,YES
SEDG,0001178913-24-001670,10-Q,2024-05-09,YES,YES
SEDG,0001178913-23-003538,10-Q,2023-11-06,YES,YES
SEDG,0001178913-23-002728,10-Q,2023-08-07,YES,YES
SEDG,0001178913-23-001734,10-Q,2023-05-08,YES,YES
SEDG,0001178913-23-001710,8-K/A,2023-05-05,YES,YES
SEDG,0001178913-26-001595,10-K/A,2026-03-23,NO,YES
SEE,0001193125-26-118491,8-K,2026-03-23,NO,YES
SEE,0001193125-26-094181,8-K,2026-03-05,NO,YES
SEE,0001193125-26-094173,8-K,2026-03-05,NO,YES
SEE,0001012100-26-000010,8-K,2026-03-02,NO,YES
SEE,0001193125-26-072021,8-K,2026-02-25,NO,YES
SEE,0001193125-26-057312,8-K,2026-02-18,NO,YES
SEE,0001193125-25-335531,8-K,2025-12-29,YES,YES
SEE,0001193125-25-321673,8-K,2025-12-17,YES,YES
SEE,0001012100-25-000101,8-K,2025-11-25,YES,YES
SEE,0001193125-25-283978,8-K,2025-11-17,YES,YES
SEE,0001012100-25-000090,8-K,2025-11-04,NO,YES
SEE,0001628280-25-037599,8-K,2025-08-05,YES,YES
SEE,0001628280-25-037476,8-K,2025-08-04,YES,YES
SEE,0001628280-25-028588,8-K,2025-05-30,YES,YES
SEE,0001628280-25-022395,8-K,2025-05-06,YES,YES
SEE,0001628280-25-009224,8-K,2025-03-03,YES,YES
SEE,0001628280-25-007552,8-K,2025-02-25,YES,YES
SEE,0001628280-25-005724,8-K,2025-02-14,YES,YES
SEE,0001628280-24-049853,8-K,2024-12-04,YES,YES
SEE,0001628280-24-045981,8-K,2024-11-07,YES,YES
SEE,0001628280-24-041647,8-K,2024-10-01,YES,YES
SEE,0001628280-24-035870,8-K,2024-08-08,NO,YES
SEE,0001140361-24-031751,8-K,2024-06-28,YES,YES
SEE,0001628280-24-028677,8-K,2024-06-18,YES,YES
SEE,0001628280-24-028407,8-K,2024-06-17,YES,YES
SEE,0001140361-24-030237,8-K,2024-06-17,YES,YES
SEE,0001140361-24-030035,8-K,2024-06-13,YES,YES
SEE,0001140361-24-028719,8-K,2024-06-04,YES,YES
SEE,0001628280-24-025618,8-K,2024-05-29,YES,YES
SEE,0001628280-24-019777,8-K,2024-05-02,YES,YES
SEE,0001628280-24-007029,8-K,2024-02-27,YES,YES
SEE,0001628280-23-041277,8-K/A,2023-12-12,YES,YES
SEE,0001628280-23-039683,8-K,2023-11-21,YES,YES
SEE,0001628280-23-037930,8-K,2023-11-08,YES,YES
SEE,0001628280-23-037589,8-K,2023-11-08,YES,YES
SEE,0001628280-23-036720,8-K/A,2023-11-03,YES,YES
SEE,0001628280-23-036189,8-K,2023-11-02,YES,YES
SEE,0001628280-23-035003,8-K,2023-10-24,YES,YES
SEE,0001193125-23-260917,8-K,2023-10-23,YES,YES
SEE,0001628280-23-029609,8-K,2023-08-16,YES,YES
SEE,0001628280-23-027936,8-K,2023-08-08,YES,YES
SEE,0001628280-23-019281,8-K,2023-05-22,YES,YES
SEE,0001628280-23-019270,8-K,2023-05-22,YES,YES
SEE,0001628280-23-014745,8-K,2023-05-02,YES,YES
SEE,0001628280-23-008748,8-K,2023-03-21,YES,YES
SEE,0001628280-23-008744,8-K,2023-03-21,YES,YES
SEE,0001628280-23-002860,8-K,2023-02-09,YES,YES
SEE,0001628280-23-001968,8-K,2023-02-02,YES,YES
SEE,0001628280-23-001900,8-K,2023-02-01,YES,YES
SEE,0001628280-23-001153,8-K,2023-01-18,YES,YES
SEE,0001628280-23-001059,8-K,2023-01-17,YES,YES
SEE,0001012100-26-000016,10-K,2026-03-02,NO,YES
SEE,0001628280-25-008091,10-K,2025-02-26,YES,YES
SEE,0001628280-24-007271,10-K,2024-02-27,YES,YES
SEE,0001628280-23-004277,10-K,2023-02-21,YES,YES
SEE,0001012100-25-000095,10-Q,2025-11-04,NO,YES
SEE,0001628280-25-037855,10-Q,2025-08-05,YES,YES
SEE,0001628280-25-023139,10-Q,2025-05-07,YES,YES
SEE,0001628280-24-046171,10-Q,2024-11-07,YES,YES
SEE,0001628280-24-036175,10-Q,2024-08-08,NO,YES
SEE,0001628280-24-020037,10-Q,2024-05-02,YES,YES
SEE,0001628280-23-036460,10-Q,2023-11-02,YES,YES
SEE,0001628280-23-028223,10-Q,2023-08-08,YES,YES
SEE,0001628280-23-015755,10-Q,2023-05-04,YES,YES
SEE,0001628280-23-041277,8-K/A,2023-12-12,YES,YES
SEE,0001628280-23-036720,8-K/A,2023-11-03,YES,YES
SFM,0001575515-26-000007,8-K,2026-02-19,NO,YES
SFM,0001575515-26-000006,8-K,2026-02-19,NO,YES
SFM,0001575515-25-000236,8-K,2025-10-29,YES,YES
SFM,0001575515-25-000232,8-K,2025-09-08,YES,YES
SFM,0001575515-25-000230,8-K,2025-08-19,YES,YES
SFM,0001575515-25-000221,8-K,2025-07-30,YES,YES
SFM,0001575515-25-000216,8-K,2025-07-25,YES,YES
SFM,0001575515-25-000214,8-K,2025-07-23,YES,YES
SFM,0001575515-25-000199,8-K,2025-05-23,YES,YES
SFM,0001575515-25-000177,8-K,2025-04-30,YES,YES
SFM,0001575515-25-000010,8-K,2025-02-20,YES,YES
SFM,0001575515-24-000170,8-K,2024-10-30,YES,YES
SFM,0001575515-24-000120,8-K,2024-07-29,YES,YES
SFM,0001575515-24-000105,8-K,2024-05-23,YES,YES
SFM,0001575515-24-000094,8-K,2024-05-01,YES,YES
SFM,0000950170-24-018757,8-K,2024-02-22,YES,YES
SFM,0000950170-23-056560,8-K,2023-10-31,YES,YES
SFM,0000950170-23-056559,8-K,2023-10-31,YES,YES
SFM,0000950170-23-036466,8-K,2023-08-01,YES,YES
SFM,0000950170-23-036459,8-K,2023-08-01,YES,YES
SFM,0000950170-23-024295,8-K,2023-05-25,YES,YES
SFM,0000950170-23-016232,8-K,2023-05-01,YES,YES
SFM,0000950170-23-005722,8-K,2023-03-02,YES,YES
SFM,0001575515-26-000008,10-K,2026-02-19,NO,YES
SFM,0001575515-25-000011,10-K,2025-02-20,YES,YES
SFM,0000950170-24-018768,10-K,2024-02-22,YES,YES
SFM,0000950170-23-005723,10-K,2023-03-02,YES,YES
SFM,0001575515-25-000237,10-Q,2025-10-29,YES,YES
SFM,0001575515-25-000222,10-Q,2025-07-30,YES,YES
SFM,0001575515-25-000178,10-Q,2025-04-30,YES,YES
SFM,0001575515-24-000172,10-Q,2024-10-30,YES,YES
SFM,0001575515-24-000121,10-Q,2024-07-29,YES,YES
SFM,0001575515-24-000095,10-Q,2024-05-01,YES,YES
SFM,0000950170-23-056562,10-Q,2023-10-31,YES,YES
SFM,0000950170-23-036475,10-Q,2023-08-01,YES,YES
SFM,0000950170-23-016253,10-Q,2023-05-01,YES,YES
SGRY,0001638833-26-000006,8-K,2026-03-02,NO,YES
SGRY,0001104659-25-121563,8-K,2025-12-16,YES,YES
SGRY,0001104659-25-120386,8-K,2025-12-11,YES,YES
SGRY,0001104659-25-120159,8-K,2025-12-11,YES,YES
SGRY,0001638833-25-000166,8-K,2025-11-12,YES,YES
SGRY,0001638833-25-000159,8-K,2025-11-10,YES,YES
SGRY,0001638833-25-000153,8-K,2025-09-16,YES,YES
SGRY,0001104659-25-077656,8-K,2025-08-13,YES,YES
SGRY,0001638833-25-000138,8-K,2025-08-06,YES,YES
SGRY,0001638833-25-000132,8-K,2025-08-05,YES,YES
SGRY,0001638833-25-000117,8-K,2025-06-17,YES,YES
SGRY,0001638833-25-000096,8-K,2025-06-06,YES,YES
SGRY,0001638833-25-000089,8-K,2025-05-12,YES,YES
SGRY,0001638833-25-000031,8-K,2025-03-03,YES,YES
SGRY,0001104659-25-006658,8-K,2025-01-28,YES,YES
SGRY,0001638833-25-000002,8-K,2025-01-13,YES,YES
SGRY,0001638833-24-000143,8-K,2024-11-12,NO,YES
SGRY,0001638833-24-000137,8-K,2024-08-23,YES,YES
SGRY,0001638833-24-000132,8-K,2024-08-06,NO,YES
SGRY,0001104659-24-073419,8-K,2024-06-20,YES,YES
SGRY,0001638833-24-000127,8-K,2024-06-11,YES,YES
SGRY,0001638833-24-000110,8-K,2024-05-07,YES,YES
SGRY,0001104659-24-045863,8-K,2024-04-10,YES,YES
SGRY,0001638833-24-000081,8-K,2024-03-26,YES,YES
SGRY,0001638833-24-000079,8-K,2024-03-26,YES,YES
SGRY,0001638833-24-000026,8-K,2024-02-26,YES,YES
SGRY,0001638833-24-000006,8-K,2024-01-08,YES,YES
SGRY,0001104659-23-127412,8-K,2023-12-19,YES,YES
SGRY,0001104659-23-126907,8-K,2023-12-18,YES,YES
SGRY,0001638833-23-000102,8-K,2023-12-06,YES,YES
SGRY,0001638833-23-000093,8-K,2023-11-07,YES,YES
SGRY,0001638833-23-000080,8-K,2023-08-01,YES,YES
SGRY,0001638833-23-000074,8-K,2023-06-07,YES,YES
SGRY,0001638833-23-000067,8-K,2023-05-01,YES,YES
SGRY,0001638833-23-000019,8-K,2023-03-01,YES,YES
SGRY,0001638833-23-000002,8-K,2023-01-09,YES,YES
SGRY,0001638833-26-000008,10-K,2026-03-02,NO,YES
SGRY,0001638833-25-000053,10-K,2025-03-06,YES,YES
SGRY,0001638833-25-000034,NT 10-K,2025-03-04,NO,NO
SGRY,0001638833-24-000029,10-K,2024-02-26,YES,YES
SGRY,0001638833-23-000021,10-K,2023-03-01,YES,YES
SGRY,0001638833-25-000163,10-Q,2025-11-10,YES,YES
SGRY,0001638833-25-000136,10-Q,2025-08-05,YES,YES
SGRY,0001638833-25-000092,10-Q,2025-05-12,YES,YES
SGRY,0001638833-24-000147,10-Q,2024-11-12,NO,YES
SGRY,0001638833-24-000135,10-Q,2024-08-06,NO,YES
SGRY,0001638833-24-000113,10-Q,2024-05-07,YES,YES
SGRY,0001638833-23-000097,10-Q,2023-11-07,YES,YES
SGRY,0001638833-23-000082,10-Q,2023-08-01,YES,YES
SGRY,0001638833-23-000070,10-Q,2023-05-02,YES,YES
SHAK,0001104659-26-025312,8-K,2026-03-09,NO,YES
SHAK,0001104659-26-021888,8-K,2026-03-02,NO,YES
SHAK,0001620533-26-000013,8-K,2026-02-26,NO,YES
SHAK,0001104659-26-019161,8-K,2026-02-24,NO,YES
SHAK,0001620533-26-000008,8-K,2026-01-12,NO,YES
SHAK,0001104659-25-115689,8-K,2025-11-25,YES,YES
SHAK,0001620533-25-000072,8-K,2025-10-30,YES,YES
SHAK,0001620533-25-000062,8-K,2025-07-31,YES,YES
SHAK,0001104659-25-056420,8-K,2025-06-04,YES,YES
SHAK,0001620533-25-000026,8-K,2025-05-01,YES,YES
SHAK,0001104659-25-038011,8-K,2025-04-23,YES,YES
SHAK,0001104659-25-016131,8-K,2025-02-21,YES,YES
SHAK,0001620533-25-000012,8-K,2025-02-20,YES,YES
SHAK,0001620533-25-000006,8-K,2025-01-13,YES,YES
SHAK,0001620533-24-000105,8-K,2024-10-30,YES,YES
SHAK,0001104659-24-093435,8-K,2024-08-27,YES,YES
SHAK,0001620533-24-000083,8-K,2024-08-01,YES,YES
SHAK,0001104659-24-073951,8-K,2024-06-21,YES,YES
SHAK,0001104659-24-071266,8-K,2024-06-13,YES,YES
SHAK,0001620533-24-000036,8-K,2024-05-02,YES,YES
SHAK,0001104659-24-048361,8-K,2024-04-17,YES,YES
SHAK,0001104659-24-037341,8-K,2024-03-21,YES,YES
SHAK,0001104659-24-027494,8-K,2024-02-26,YES,YES
SHAK,0001620533-24-000009,8-K,2024-02-15,YES,YES
SHAK,0001104659-24-024341,8-K,2024-02-15,YES,YES
SHAK,0001104659-24-010034,8-K,2024-02-02,YES,YES
SHAK,0001104659-24-007256,8-K,2024-01-26,YES,YES
SHAK,0001104659-23-125000,8-K,2023-12-11,YES,YES
SHAK,0001620533-23-000086,8-K,2023-11-02,YES,YES
SHAK,0001104659-23-087028,8-K,2023-08-03,YES,YES
SHAK,0001620533-23-000075,8-K,2023-08-03,YES,YES
SHAK,0001104659-23-079680,8-K,2023-07-10,YES,YES
SHAK,0001104659-23-076365,8-K,2023-06-29,YES,YES
SHAK,0001104659-23-061457,8-K,2023-05-16,YES,YES
SHAK,0001620533-23-000034,8-K,2023-05-04,YES,YES
SHAK,0001620533-23-000012,8-K,2023-02-16,YES,YES
SHAK,0001620533-23-000004,8-K,2023-01-10,YES,YES
SHAK,0001620533-26-000018,10-K,2026-02-26,NO,YES
SHAK,0001620533-25-000016,10-K,2025-02-21,YES,YES
SHAK,0001620533-24-000023,10-K,2024-02-29,YES,YES
SHAK,0001620533-24-000016,NT 10-K,2024-02-26,NO,NO
SHAK,0001620533-23-000030,10-K/A,2023-04-27,YES,YES
SHAK,0001620533-23-000015,10-K,2023-02-23,YES,YES
SHAK,0001620533-25-000075,10-Q,2025-10-30,YES,YES
SHAK,0001620533-25-000065,10-Q,2025-07-31,YES,YES
SHAK,0001620533-25-000029,10-Q,2025-05-01,YES,YES
SHAK,0001620533-24-000110,10-Q,2024-10-31,YES,YES
SHAK,0001620533-24-000086,10-Q,2024-08-02,YES,YES
SHAK,0001620533-24-000040,10-Q,2024-05-03,YES,YES
SHAK,0001620533-23-000090,10-Q,2023-11-03,YES,YES
SHAK,0001620533-23-000078,10-Q,2023-08-04,YES,YES
SHAK,0001620533-23-000037,10-Q,2023-05-05,YES,YES
SHAK,0001620533-23-000030,10-K/A,2023-04-27,YES,YES
SHLS,0001831651-26-000024,8-K/A,2026-02-24,NO,YES
SHLS,0001831651-26-000018,8-K,2026-02-24,NO,YES
SHLS,0001831651-25-000095,8-K,2025-11-06,NO,YES
SHLS,0001831651-25-000091,8-K,2025-11-04,NO,YES
SHLS,0001831651-25-000080,8-K,2025-08-05,YES,YES
SHLS,0001831651-25-000064,8-K,2025-05-07,YES,YES
SHLS,0001831651-25-000058,8-K,2025-05-06,YES,YES
SHLS,0001831651-25-000035,8-K,2025-03-12,YES,YES
SHLS,0001831651-25-000017,8-K,2025-02-25,YES,YES
SHLS,0001831651-24-000122,8-K,2024-11-12,NO,YES
SHLS,0001831651-24-000109,8-K,2024-09-03,YES,YES
SHLS,0001831651-24-000100,8-K,2024-08-12,YES,YES
SHLS,0001831651-24-000097,8-K,2024-08-06,NO,YES
SHLS,0001831651-24-000090,8-K,2024-08-01,YES,YES
SHLS,0001831651-24-000066,8-K,2024-06-11,YES,YES
SHLS,0001831651-24-000055,8-K,2024-05-07,YES,YES
SHLS,0001831651-24-000035,8-K,2024-05-03,YES,YES
SHLS,0001831651-24-000030,8-K,2024-03-22,YES,YES
SHLS,0001831651-24-000009,8-K,2024-02-28,YES,YES
SHLS,0001831651-23-000089,8-K,2023-11-07,YES,YES
SHLS,0001831651-23-000074,8-K,2023-08-01,YES,YES
SHLS,0001193125-23-166572,8-K,2023-06-14,YES,YES
SHLS,0001831651-23-000045,8-K,2023-05-08,YES,YES
SHLS,0001831651-23-000041,8-K,2023-05-04,YES,YES
SHLS,0001831651-23-000039,8-K,2023-05-04,YES,YES
SHLS,0001193125-23-067611,8-K,2023-03-10,YES,YES
SHLS,0001831651-23-000023,8-K,2023-02-28,YES,YES
SHLS,0001193125-23-049720,8-K,2023-02-27,YES,YES
SHLS,0001831651-26-000021,10-K,2026-02-24,NO,YES
SHLS,0001831651-25-000019,10-K,2025-02-25,YES,YES
SHLS,0001831651-24-000011,10-K,2024-02-28,YES,YES
SHLS,0001831651-23-000024,10-K,2023-02-28,YES,YES
SHLS,0001831651-25-000093,10-Q,2025-11-04,NO,YES
SHLS,0001831651-25-000082,10-Q,2025-08-05,YES,YES
SHLS,0001831651-25-000060,10-Q,2025-05-06,YES,YES
SHLS,0001831651-24-000124,10-Q,2024-11-12,NO,YES
SHLS,0001831651-24-000098,10-Q,2024-08-06,NO,YES
SHLS,0001831651-24-000057,10-Q,2024-05-07,YES,YES
SHLS,0001831651-23-000091,10-Q,2023-11-07,YES,YES
SHLS,0001831651-23-000075,10-Q,2023-08-01,YES,YES
SHLS,0001831651-23-000047,10-Q,2023-05-08,YES,YES
SHLS,0001831651-26-000024,8-K/A,2026-02-24,NO,YES
SHOO,0001493152-26-007955,8-K,2026-02-25,NO,YES
SHOO,0001493152-26-001108,8-K,2026-01-09,NO,YES
SHOO,0001493152-25-020804,8-K,2025-11-05,NO,YES
SHOO,0001493152-25-011490,8-K,2025-07-30,YES,YES
SHOO,0001641172-25-019919,8-K/A,2025-07-16,YES,YES
SHOO,0001641172-25-017823,8-K,2025-07-03,YES,YES
SHOO,0001641172-25-012284,8-K,2025-05-23,YES,YES
SHOO,0001641172-25-008949,8-K,2025-05-07,YES,YES
SHOO,0001493152-25-008267,8-K,2025-02-26,YES,YES
SHOO,0001493152-25-007575,8-K,2025-02-19,YES,YES
SHOO,0001493152-25-006235,8-K,2025-02-13,YES,YES
SHOO,0001493152-24-043910,8-K,2024-11-07,YES,YES
SHOO,0001493152-24-029685,8-K,2024-07-31,YES,YES
SHOO,0001493152-24-021609,8-K,2024-05-28,YES,YES
SHOO,0001493152-24-017955,8-K,2024-05-06,YES,YES
SHOO,0001493152-24-017345,8-K,2024-05-01,YES,YES
SHOO,0001493152-24-008046,8-K,2024-02-28,YES,YES
SHOO,0001493152-23-041499,8-K,2023-11-15,YES,YES
SHOO,0001493152-23-039824,8-K,2023-11-08,YES,YES
SHOO,0001493152-23-038381,8-K,2023-10-26,YES,YES
SHOO,0001493152-23-037937,8-K,2023-10-23,YES,YES
SHOO,0001493152-23-029831,8-K/A,2023-08-22,YES,YES
SHOO,0001493152-23-026363,8-K,2023-08-02,YES,YES
SHOO,0001493152-23-019172,8-K,2023-05-26,YES,YES
SHOO,0001493152-23-015857,8-K,2023-05-09,YES,YES
SHOO,0001493152-23-011254,8-K,2023-04-06,YES,YES
SHOO,0001493152-23-005816,8-K,2023-02-23,YES,YES
SHOO,0001628280-26-012995,10-K,2026-03-02,NO,YES
SHOO,0001628280-25-009503,10-K,2025-03-03,YES,YES
SHOO,0001628280-24-008331,10-K,2024-03-04,YES,YES
SHOO,0001493152-24-008482,NT 10-K,2024-03-01,NO,NO
SHOO,0001628280-23-005774,10-K,2023-03-01,YES,YES
SHOO,0001628280-25-050843,10-Q,2025-11-10,YES,YES
SHOO,0001628280-25-037646,10-Q,2025-08-05,YES,YES
SHOO,0001628280-25-024142,10-Q,2025-05-09,YES,YES
SHOO,0001628280-24-046673,10-Q,2024-11-08,YES,YES
SHOO,0001628280-24-034229,10-Q,2024-08-01,YES,YES
SHOO,0001628280-24-019938,10-Q,2024-05-02,YES,YES
SHOO,0001628280-23-038128,10-Q,2023-11-09,YES,YES
SHOO,0001628280-23-027471,10-Q,2023-08-04,YES,YES
SHOO,0001628280-23-017089,10-Q,2023-05-10,YES,YES
SHOO,0001641172-25-019919,8-K/A,2025-07-16,YES,YES
SHOO,0001493152-23-029831,8-K/A,2023-08-22,YES,YES
SHOP,0001594805-26-000006,8-K,2026-02-11,NO,YES
SHOP,0001594805-25-000090,8-K,2025-12-02,YES,YES
SHOP,0001594805-25-000088,8-K,2025-11-04,NO,YES
SHOP,0001594805-25-000083,8-K,2025-10-09,YES,YES
SHOP,0001594805-25-000081,8-K,2025-09-10,YES,YES
SHOP,0001594805-25-000072,8-K,2025-08-06,YES,YES
SHOP,0001594805-25-000054,8-K,2025-06-18,YES,YES
SHOP,0001594805-25-000045,8-K,2025-05-08,YES,YES
SHOP,0001594805-25-000040,8-K,2025-04-29,YES,YES
SHOP,0001594805-25-000018,8-K,2025-03-18,YES,YES
SHOP,0001594805-25-000011,8-K,2025-02-11,YES,YES
SHOP,0001594805-26-000007,10-K,2026-02-11,NO,YES
SHOP,0001594805-25-000039,10-K/A,2025-04-29,YES,YES
SHOP,0001594805-25-000012,10-K,2025-02-11,YES,YES
SHOP,0001594805-25-000089,10-Q,2025-11-04,NO,YES
SHOP,0001594805-25-000073,10-Q,2025-08-06,YES,YES
SHOP,0001594805-25-000046,10-Q,2025-05-08,YES,YES
SHOP,0001594805-25-000039,10-K/A,2025-04-29,YES,YES
SHW,0001193125-26-042049,8-K,2026-02-09,NO,YES
SHW,0000089800-26-000003,8-K,2026-01-29,NO,YES
SHW,0001193125-25-284461,8-K,2025-11-17,YES,YES
SHW,0001193125-25-266102,8-K,2025-11-05,NO,YES
SHW,0000089800-25-000128,8-K,2025-11-03,NO,YES
SHW,0000089800-25-000124,8-K,2025-10-28,YES,YES
SHW,0000089800-25-000120,8-K,2025-10-01,YES,YES
SHW,0001193125-25-178475,8-K,2025-08-12,YES,YES
SHW,0001193125-25-170219,8-K,2025-07-31,YES,YES
SHW,0000089800-25-000112,8-K,2025-07-22,YES,YES
SHW,0000089800-25-000083,8-K,2025-04-29,YES,YES
SHW,0000089800-25-000076,8-K,2025-04-21,YES,YES
SHW,0001193125-25-050609,8-K,2025-03-10,YES,YES
SHW,0001193125-25-028111,8-K,2025-02-18,YES,YES
SHW,0000089800-25-000015,8-K,2025-01-30,YES,YES
SHW,0001193125-24-260517,8-K,2024-11-18,NO,YES
SHW,0001193125-24-258598,8-K,2024-11-14,NO,YES
SHW,0000089800-24-000155,8-K,2024-10-22,YES,YES
SHW,0001193125-24-197642,8-K,2024-08-09,YES,YES
SHW,0001193125-24-192082,8-K,2024-08-02,YES,YES
SHW,0000089800-24-000103,8-K,2024-07-23,YES,YES
SHW,0000089800-24-000084,8-K,2024-04-23,YES,YES
SHW,0000089800-24-000082,8-K,2024-04-22,YES,YES
SHW,0000089800-24-000011,8-K,2024-01-25,YES,YES
SHW,0001193125-23-267794,8-K,2023-11-01,YES,YES
SHW,0000089800-23-000029,8-K,2023-10-24,YES,YES
SHW,0001193125-23-253865,8-K,2023-10-11,YES,YES
SHW,0000089800-23-000023,8-K,2023-07-25,YES,YES
SHW,0001193125-23-190077,8-K,2023-07-20,YES,YES
SHW,0001193125-23-129386,8-K,2023-05-01,YES,YES
SHW,0000089800-23-000012,8-K,2023-04-25,YES,YES
SHW,0000089800-23-000009,8-K,2023-04-24,YES,YES
SHW,0001193125-23-052805,8-K,2023-02-28,YES,YES
SHW,0000089800-23-000002,8-K,2023-01-26,YES,YES
SHW,0000089800-26-000008,10-K,2026-02-19,NO,YES
SHW,0000089800-25-000030,10-K,2025-02-20,YES,YES
SHW,0000089800-24-000033,10-K,2024-02-20,YES,YES
SHW,0000089800-23-000007,10-K,2023-02-22,YES,YES
SHW,0000089800-25-000126,10-Q,2025-10-28,YES,YES
SHW,0000089800-25-000115,10-Q,2025-07-24,YES,YES
SHW,0000089800-25-000087,10-Q,2025-04-29,YES,YES
SHW,0000089800-24-000157,10-Q,2024-10-22,YES,YES
SHW,0000089800-24-000105,10-Q,2024-07-23,YES,YES
SHW,0000089800-24-000087,10-Q,2024-04-30,YES,YES
SHW,0000089800-23-000031,10-Q,2023-10-24,YES,YES
SHW,0000089800-23-000025,10-Q,2023-07-25,YES,YES
SHW,0000089800-23-000014,10-Q,2023-04-25,YES,YES
SIBN,0001459839-26-000022,8-K,2026-02-23,NO,YES
SIBN,0001459839-26-000010,8-K,2026-01-12,NO,YES
SIBN,0001459839-25-000094,8-K,2025-11-10,YES,YES
SIBN,0001459839-25-000073,8-K,2025-08-04,YES,YES
SIBN,0001459839-25-000066,8-K,2025-06-06,YES,YES
SIBN,0001459839-25-000059,8-K,2025-05-05,YES,YES
SIBN,0001459839-25-000028,8-K,2025-02-24,YES,YES
SIBN,0001459839-25-000005,8-K,2025-01-13,YES,YES
SIBN,0001459839-24-000075,8-K,2024-11-12,NO,YES
SIBN,0001459839-24-000061,8-K,2024-08-05,NO,YES
SIBN,0001459839-24-000055,8-K,2024-07-19,YES,YES
SIBN,0001459839-24-000048,8-K,2024-06-26,YES,YES
SIBN,0001459839-24-000039,8-K,2024-05-06,YES,YES
SIBN,0001459839-24-000010,8-K,2024-02-26,YES,YES
SIBN,0001459839-24-000003,8-K,2024-01-08,YES,YES
SIBN,0001459839-23-000102,8-K,2023-11-06,YES,YES
SIBN,0001459839-23-000095,8-K,2023-09-20,YES,YES
SIBN,0001459839-23-000088,8-K,2023-08-07,YES,YES
SIBN,0001459839-23-000083,8-K,2023-06-12,YES,YES
SIBN,0001459839-23-000080,8-K,2023-05-05,YES,YES
SIBN,0001459839-23-000058,8-K,2023-05-01,YES,YES
SIBN,0001459839-23-000014,8-K,2023-02-27,YES,YES
SIBN,0001459839-23-000003,8-K,2023-01-09,YES,YES
SIBN,0001459839-26-000036,10-K,2026-02-24,NO,YES
SIBN,0001459839-25-000036,10-K,2025-02-25,YES,YES
SIBN,0001459839-24-000014,10-K,2024-02-27,YES,YES
SIBN,0001459839-23-000020,10-K,2023-03-02,YES,YES
SIBN,0001459839-25-000095,10-Q,2025-11-10,YES,YES
SIBN,0001459839-25-000076,10-Q,2025-08-05,YES,YES
SIBN,0001459839-25-000061,10-Q,2025-05-06,YES,YES
SIBN,0001459839-24-000077,10-Q,2024-11-12,NO,YES
SIBN,0001459839-24-000065,10-Q,2024-08-06,NO,YES
SIBN,0001459839-24-000041,10-Q,2024-05-07,YES,YES
SIBN,0001459839-23-000105,10-Q,2023-11-07,YES,YES
SIBN,0001459839-23-000091,10-Q,2023-08-08,YES,YES
SIBN,0001459839-23-000063,10-Q,2023-05-02,YES,YES
SKX,0001193125-25-201846,8-K,2025-09-12,YES,YES
SKX,0001193125-25-191230,8-K,2025-08-28,YES,YES
SKX,0000950170-25-105856,8-K,2025-08-08,YES,YES
SKX,0001193125-25-141701,8-K,2025-06-17,YES,YES
SKX,0000950170-25-075465,8-K,2025-05-20,YES,YES
SKX,0001193125-25-112159,8-K,2025-05-05,YES,YES
SKX,0000950170-25-058057,8-K,2025-04-24,YES,YES
SKX,0000950170-25-015399,8-K,2025-02-06,YES,YES
SKX,0001193125-24-283533,8-K,2024-12-20,YES,YES
SKX,0000950170-24-117064,8-K,2024-10-24,YES,YES
SKX,0000950170-24-086511,8-K,2024-07-25,YES,YES
SKX,0000950170-24-064054,8-K,2024-05-23,YES,YES
SKX,0000950170-24-048328,8-K,2024-04-25,YES,YES
SKX,0000950170-24-009806,8-K,2024-02-01,YES,YES
SKX,0000950170-23-057332,8-K/A,2023-11-01,YES,YES
SKX,0000950170-23-055617,8-K,2023-10-26,YES,YES
SKX,0000950170-23-035164,8-K,2023-07-27,YES,YES
SKX,0000950170-23-028586,8-K,2023-06-16,YES,YES
SKX,0001564590-23-006470,8-K,2023-04-27,YES,YES
SKX,0001193125-23-071447,8-K,2023-03-15,YES,YES
SKX,0001564590-23-001398,8-K,2023-02-02,YES,YES
SKX,0000950170-25-030016,10-K,2025-02-28,YES,YES
SKX,0000950170-24-022106,10-K,2024-02-28,YES,YES
