ticker,cik,accession,formType,filingDate,in_neo4j
WMT,0000104169,0000104169-24-000103,8-K,2024-06-07,YES
WMT,0000104169,0000104169-24-000088,8-K,2024-05-16,YES
WMT,0000104169,0000104169-24-000064,8-K,2024-03-28,YES
WMT,0000104169,0000104169-24-000056,10-K,2024-03-15,YES
WMT,0000104169,0000104169-24-000039,8-K,2024-02-28,YES
WMT,0000104169,0000104169-24-000033,8-K,2024-02-23,YES
WMT,0000104169,0000104169-24-000019,8-K,2024-02-20,YES
WMT,0000104169,0000104169-24-000004,8-K,2024-01-31,YES
WMT,0000104169,0000104169-23-000132,10-Q,2023-11-30,YES
WMT,0000104169,0000104169-23-000124,8-K,2023-11-16,YES
WMT,0000104169,0000104169-23-000097,10-Q,2023-09-01,YES
WMT,0000104169,0000104169-23-000091,8-K,2023-08-22,YES
WMT,0000104169,0000104169-23-000088,8-K,2023-08-17,YES
WMT,0000104169,0000104169-23-000082,8-K,2023-08-16,YES
WMT,0000104169,0000104169-23-000054,8-K,2023-06-02,YES
WMT,0000104169,0000104169-23-000052,10-Q,2023-06-02,YES
WMT,0000104169,0000104169-23-000043,8-K,2023-05-18,YES
WMT,0000104169,0001193125-23-103832,8-K,2023-04-17,YES
WMT,0000104169,0000104169-23-000026,8-K,2023-04-04,YES
WMT,0000104169,0000104169-23-000022,8-K,2023-03-24,YES
WMT,0000104169,0000104169-23-000020,10-K,2023-03-17,YES
WMT,0000104169,0000104169-23-000015,8-K,2023-03-06,YES
WMT,0000104169,0000104169-23-000013,8-K,2023-02-24,YES
WMT,0000104169,0000104169-23-000010,8-K,2023-02-21,YES
WSO,0000105016,0001193125-26-082486,10-K,2026-02-27,NO
WSO,0000105016,0001193125-26-053048,8-K,2026-02-17,NO
WSO,0000105016,0001193125-25-272272,10-Q,2025-11-07,NO
WSO,0000105016,0001193125-25-254667,8-K,2025-10-29,YES
WSO,0000105016,0001193125-25-176973,10-Q,2025-08-08,YES
WSO,0000105016,0001193125-25-168635,8-K,2025-07-30,YES
WSO,0000105016,0001193125-25-135304,8-K,2025-06-05,YES
WSO,0000105016,0001193125-25-116461,10-Q,2025-05-09,YES
WSO,0000105016,0001193125-25-090030,8-K,2025-04-23,YES
WSO,0000105016,0001193125-25-041730,10-K,2025-02-28,YES
WSO,0000105016,0001193125-25-028152,8-K,2025-02-18,YES
WSO,0000105016,0001193125-24-259823,8-K,2024-11-15,NO
WSO,0000105016,0001193125-24-249900,10-Q,2024-11-01,YES
WSO,0000105016,0001193125-24-241444,8-K,2024-10-23,YES
WSO,0000105016,0001193125-24-192839,10-Q,2024-08-02,YES
WSO,0000105016,0001193125-24-188253,8-K,2024-07-30,YES
WSO,0000105016,0001193125-24-156097,8-K,2024-06-06,YES
WSO,0000105016,0001193125-24-130664,10-Q,2024-05-03,YES
WSO,0000105016,0001193125-24-108455,8-K,2024-04-24,YES
WSO,0000105016,0001193125-24-082082,8-K,2024-03-29,YES
WSO,0000105016,0001193125-24-044609,10-K,2024-02-23,YES
WSO,0000105016,0001193125-24-041507,8-K,2024-02-21,YES
WSO,0000105016,0001193125-24-032868,8-K,2024-02-13,YES
WSO,0000105016,0001193125-23-270352,10-Q,2023-11-03,YES
WSO,0000105016,0001193125-23-258925,8-K/A,2023-10-19,YES
WSO,0000105016,0001193125-23-258924,8-K,2023-10-19,YES
WSO,0000105016,0001193125-23-228629,8-K,2023-09-05,YES
WSO,0000105016,0001193125-23-202974,10-Q,2023-08-03,YES
WSO,0000105016,0001193125-23-199929,8-K,2023-08-01,YES
WSO,0000105016,0001193125-23-163512,8-K,2023-06-08,YES
WSO,0000105016,0001193125-23-140781,8-K,2023-05-10,YES
WSO,0000105016,0001193125-23-137075,10-Q,2023-05-05,YES
WSO,0000105016,0001193125-23-112923,8-K,2023-04-24,YES
WSO,0000105016,0001193125-23-107391,8-K,2023-04-20,YES
WSO,0000105016,0001193125-23-076743,8-K,2023-03-22,YES
WSO,0000105016,0001193125-23-048758,10-K,2023-02-24,YES
WSO,0000105016,0001193125-23-040713,8-K,2023-02-16,YES
WST,0000105770,0000105770-26-000041,8-K,2026-03-09,NO
WST,0000105770,0000105770-26-000010,10-K,2026-02-17,NO
WST,0000105770,0000105770-26-000005,8-K,2026-02-12,NO
WST,0000105770,0000105770-25-000093,10-Q,2025-10-23,YES
WST,0000105770,0000105770-25-000090,8-K,2025-10-23,YES
WST,0000105770,0000105770-25-000083,8-K,2025-09-11,YES
WST,0000105770,0000105770-25-000065,10-Q,2025-07-24,YES
WST,0000105770,0000105770-25-000062,8-K,2025-07-24,YES
WST,0000105770,0000105770-25-000058,8-K,2025-07-21,YES
WST,0000105770,0000105770-25-000043,8-K/A,2025-05-12,YES
WST,0000105770,0000105770-25-000039,8-K,2025-05-08,YES
WST,0000105770,0000105770-25-000036,10-Q,2025-04-24,YES
WST,0000105770,0000105770-25-000031,8-K,2025-04-24,YES
WST,0000105770,0000105770-25-000029,8-K,2025-04-24,YES
WST,0000105770,0000105770-25-000022,8-K,2025-04-14,YES
WST,0000105770,0000105770-25-000019,8-K,2025-03-11,YES
WST,0000105770,0000105770-25-000013,10-K,2025-02-18,YES
WST,0000105770,0000105770-25-000007,8-K,2025-02-13,YES
WST,0000105770,0000105770-24-000088,8-K,2024-12-13,YES
WST,0000105770,0000105770-24-000084,8-K,2024-12-11,YES
WST,0000105770,0000105770-24-000081,10-Q,2024-10-24,YES
WST,0000105770,0000105770-24-000075,8-K,2024-10-24,YES
WST,0000105770,0000105770-24-000071,8-K,2024-10-07,YES
WST,0000105770,0000105770-24-000066,10-Q,2024-07-25,YES
WST,0000105770,0000105770-24-000060,8-K,2024-07-25,YES
WST,0000105770,0000105770-24-000055,8-K,2024-07-08,YES
WST,0000105770,0000105770-24-000035,8-K,2024-04-26,YES
WST,0000105770,0000105770-24-000031,10-Q,2024-04-25,YES
WST,0000105770,0000105770-24-000025,8-K,2024-04-25,YES
WST,0000105770,0000105770-24-000015,10-K,2024-02-20,YES
WST,0000105770,0000105770-24-000009,8-K,2024-02-15,YES
WST,0000105770,0000105770-23-000075,8-K,2023-11-30,YES
WST,0000105770,0000105770-23-000068,10-Q,2023-10-26,YES
WST,0000105770,0000105770-23-000064,8-K,2023-10-26,YES
WST,0000105770,0000105770-23-000054,8-K/A,2023-09-21,YES
WST,0000105770,0000105770-23-000048,10-Q,2023-07-27,YES
WST,0000105770,0000105770-23-000043,8-K,2023-07-27,YES
WST,0000105770,0000105770-23-000026,8-K,2023-04-28,YES
WST,0000105770,0000105770-23-000023,10-Q,2023-04-27,YES
WST,0000105770,0000105770-23-000018,8-K,2023-04-27,YES
WST,0000105770,0000105770-23-000012,10-K,2023-02-21,YES
WST,0000105770,0000105770-23-000004,8-K,2023-02-16,YES
WWW,0000110471,0001628280-26-012614,10-K,2026-02-27,NO
WWW,0000110471,0001628280-26-011956,8-K,2026-02-26,NO
WWW,0000110471,0001628280-25-049956,10-Q,2025-11-06,NO
WWW,0000110471,0001628280-25-049214,8-K,2025-11-05,NO
WWW,0000110471,0001628280-25-043230,8-K,2025-09-30,YES
WWW,0000110471,0000110471-25-000125,10-Q,2025-08-07,YES
WWW,0000110471,0000110471-25-000123,8-K,2025-08-06,YES
WWW,0000110471,0000110471-25-000100,8-K,2025-07-08,YES
WWW,0000110471,0000110471-25-000085,10-Q,2025-05-08,YES
WWW,0000110471,0000110471-25-000083,8-K,2025-05-08,YES
WWW,0000110471,0000110471-25-000080,8-K,2025-05-07,YES
WWW,0000110471,0000110471-25-000055,8-K,2025-03-06,YES
WWW,0000110471,0001104659-25-015732,8-K/A,2025-02-20,YES
WWW,0000110471,0000110471-25-000046,10-K,2025-02-20,YES
WWW,0000110471,0000110471-25-000043,8-K,2025-02-19,YES
WWW,0000110471,0000110471-25-000004,8-K,2025-01-27,YES
WWW,0000110471,0000110471-24-000185,8-K,2024-12-12,YES
WWW,0000110471,0000110471-24-000176,10-Q,2024-11-07,YES
WWW,0000110471,0000110471-24-000174,8-K,2024-11-07,YES
WWW,0000110471,0000110471-24-000151,10-Q,2024-08-08,NO
WWW,0000110471,0000110471-24-000149,8-K,2024-08-07,NO
WWW,0000110471,0000110471-24-000148,8-K,2024-08-07,NO
WWW,0000110471,0000110471-24-000110,10-Q,2024-05-08,YES
WWW,0000110471,0000110471-24-000107,8-K,2024-05-08,YES
WWW,0000110471,0000110471-24-000106,8-K,2024-05-08,YES
WWW,0000110471,0000110471-24-000093,8-K,2024-05-07,YES
WWW,0000110471,0000110471-24-000062,8-K,2024-05-02,YES
WWW,0000110471,0000110471-24-000057,10-K,2024-02-22,YES
WWW,0000110471,0000110471-24-000053,8-K,2024-02-21,YES
WWW,0000110471,0000110471-24-000005,8-K,2024-01-11,YES
WWW,0000110471,0000110471-24-000002,8-K,2024-01-08,YES
WWW,0000110471,0000110471-23-000150,8-K,2023-12-21,YES
WWW,0000110471,0000110471-23-000147,10-Q,2023-11-09,YES
WWW,0000110471,0000110471-23-000144,8-K,2023-11-09,YES
WWW,0000110471,0000110471-23-000124,8-K,2023-09-13,YES
WWW,0000110471,0000110471-23-000122,8-K,2023-09-01,YES
WWW,0000110471,0000110471-23-000115,10-Q,2023-08-10,YES
WWW,0000110471,0000110471-23-000110,8-K,2023-08-10,YES
WWW,0000110471,0000110471-23-000108,8-K,2023-08-10,YES
WWW,0000110471,0000110471-23-000092,8-K/A,2023-08-02,YES
WWW,0000110471,0000110471-23-000085,8-K,2023-07-07,YES
WWW,0000110471,0000110471-23-000082,8-K,2023-06-12,YES
WWW,0000110471,0000110471-23-000076,8-K,2023-06-02,YES
WWW,0000110471,0000110471-23-000066,10-Q,2023-05-11,YES
WWW,0000110471,0000110471-23-000062,8-K,2023-05-10,YES
WWW,0000110471,0000110471-23-000059,8-K,2023-05-08,YES
WWW,0000110471,0000110471-23-000026,8-K,2023-03-17,YES
WWW,0000110471,0000110471-23-000021,10-K,2023-02-23,YES
WWW,0000110471,0000110471-23-000018,8-K,2023-02-22,YES
WWW,0000110471,0000110471-23-000015,8-K,2023-02-08,YES
WWW,0000110471,0000110471-23-000002,8-K,2023-01-09,YES
X,0001163302,0001104659-25-062586,8-K,2025-06-25,YES
X,0001163302,0001104659-25-060674,8-K,2025-06-18,YES
X,0001163302,0001104659-25-059596,8-K,2025-06-16,YES
X,0001163302,0001104659-25-057073,8-K,2025-06-06,YES
X,0001163302,0001163302-25-000034,8-K,2025-05-09,NO
X,0001163302,0001163302-25-000030,10-Q,2025-05-02,NO
X,0001163302,0001163302-25-000028,8-K,2025-05-01,NO
X,0001163302,0001104659-25-032901,8-K,2025-04-08,YES
X,0001163302,0001163302-25-000022,8-K,2025-03-20,YES
X,0001163302,0001104659-25-024089,8-K,2025-03-17,YES
X,0001163302,0001163302-25-000018,10-K,2025-01-31,YES
X,0001163302,0001163302-25-000016,8-K,2025-01-30,YES
X,0001163302,0001163302-25-000009,8-K,2025-01-13,YES
X,0001163302,0001163302-25-000007,8-K,2025-01-08,YES
X,0001163302,0001163302-25-000005,8-K,2025-01-06,YES
X,0001163302,0001163302-25-000003,8-K,2025-01-03,YES
X,0001163302,0001163302-24-000072,8-K,2024-12-19,YES
X,0001163302,0001163302-24-000068,10-Q,2024-11-01,YES
X,0001163302,0001163302-24-000065,8-K,2024-10-31,YES
X,0001163302,0001163302-24-000056,8-K,2024-09-19,YES
X,0001163302,0001163302-24-000053,10-Q,2024-08-02,YES
X,0001163302,0001163302-24-000050,8-K,2024-08-01,YES
X,0001163302,0001163302-24-000049,8-K,2024-08-01,YES
X,0001163302,0001163302-24-000031,8-K,2024-06-17,YES
X,0001163302,0001104659-24-066461,8-K,2024-05-30,YES
X,0001163302,0001104659-24-063729,8-K,2024-05-21,YES
X,0001163302,0001163302-24-000024,8-K,2024-05-03,YES
X,0001163302,0001163302-24-000022,10-Q,2024-05-03,YES
X,0001163302,0001163302-24-000019,8-K,2024-05-02,YES
X,0001163302,0001104659-24-047160,8-K,2024-04-15,YES
X,0001163302,0001104659-24-042526,8-K,2024-04-02,YES
X,0001163302,0001163302-24-000013,8-K,2024-03-18,YES
X,0001163302,0001163302-24-000011,8-K,2024-02-05,YES
X,0001163302,0001163302-24-000009,10-K,2024-02-02,YES
X,0001163302,0001163302-24-000006,8-K,2024-02-01,YES
X,0001163302,0001104659-23-126953,8-K,2023-12-18,YES
X,0001163302,0001104659-23-126579,8-K,2023-12-18,YES
X,0001163302,0001163302-23-000105,8-K,2023-12-14,YES
X,0001163302,0001163302-23-000101,10-Q,2023-10-27,YES
X,0001163302,0001163302-23-000099,8-K,2023-10-27,YES
X,0001163302,0001163302-23-000097,8-K,2023-10-26,YES
X,0001163302,0001163302-23-000093,8-K,2023-09-18,YES
X,0001163302,0001163302-23-000088,8-K,2023-08-29,YES
X,0001163302,0001163302-23-000085,8-K,2023-08-22,YES
X,0001163302,0001104659-23-092911,8-K,2023-08-17,YES
X,0001163302,0001163302-23-000080,8-K,2023-08-14,YES
X,0001163302,0001163302-23-000078,10-Q,2023-07-28,YES
X,0001163302,0001163302-23-000074,8-K,2023-07-28,YES
X,0001163302,0001163302-23-000072,8-K,2023-07-27,YES
X,0001163302,0001163302-23-000053,8-K,2023-06-20,YES
X,0001163302,0001163302-23-000049,8-K,2023-04-28,YES
X,0001163302,0001163302-23-000038,10-Q,2023-04-28,YES
X,0001163302,0001163302-23-000035,8-K,2023-04-28,YES
X,0001163302,0001163302-23-000031,8-K,2023-04-27,YES
X,0001163302,0001163302-23-000022,8-K,2023-03-16,YES
X,0001163302,0001163302-23-000019,8-K,2023-02-28,YES
X,0001163302,0001163302-23-000016,10-K,2023-02-03,YES
X,0001163302,0001163302-23-000014,8-K,2023-02-03,YES
X,0001163302,0001163302-23-000011,8-K,2023-02-02,YES
X,0001163302,0001163302-23-000008,8-K,2023-02-02,YES
X,0001163302,0001163302-23-000007,8-K,2023-02-02,YES
XENE,0001582313,0001193125-26-106144,8-K,2026-03-13,NO
XENE,0001582313,0001193125-26-104199,8-K,2026-03-12,NO
XENE,0001582313,0001193125-26-097577,8-K,2026-03-09,NO
XENE,0001582313,0001193125-26-082520,8-K,2026-02-27,NO
XENE,0001582313,0001193125-26-076650,10-K,2026-02-26,NO
XENE,0001582313,0001193125-26-076530,8-K,2026-02-26,NO
XENE,0001582313,0001193125-25-303862,8-K,2025-12-01,NO
XENE,0001582313,0001193125-25-262646,10-Q,2025-11-03,NO
XENE,0001582313,0001193125-25-262519,8-K,2025-11-03,NO
XENE,0001582313,0001193125-25-242583,8-K/A,2025-10-17,YES
XENE,0001582313,0001193125-25-241546,8-K,2025-10-16,YES
XENE,0001582313,0000950170-25-106599,10-Q,2025-08-11,YES
XENE,0001582313,0000950170-25-106529,8-K,2025-08-11,YES
XENE,0001582313,0000950170-25-093996,8-K,2025-07-03,YES
XENE,0001582313,0000950170-25-082494,8-K,2025-06-05,YES
XENE,0001582313,0000950170-25-069342,10-Q,2025-05-12,YES
XENE,0001582313,0000950170-25-069183,8-K,2025-05-12,YES
XENE,0001582313,0000950170-25-040381,8-K,2025-03-17,YES
XENE,0001582313,0000950170-25-033653,8-K,2025-03-05,YES
XENE,0001582313,0000950170-25-029149,10-K,2025-02-27,YES
XENE,0001582313,0000950170-25-029010,8-K,2025-02-27,YES
XENE,0001582313,0000950170-25-006495,8-K,2025-01-17,YES
XENE,0001582313,0000950170-24-125547,10-Q,2024-11-12,NO
XENE,0001582313,0000950170-24-125374,8-K,2024-11-12,NO
XENE,0001582313,0000950170-24-094109,10-Q,2024-08-08,NO
XENE,0001582313,0000950170-24-093933,8-K,2024-08-08,NO
XENE,0001582313,0000950170-24-069318,8-K,2024-06-05,YES
XENE,0001582313,0000950170-24-057139,10-Q,2024-05-09,YES
XENE,0001582313,0000950170-24-056940,8-K,2024-05-09,YES
XENE,0001582313,0000950170-24-046023,8-K,2024-04-19,YES
XENE,0001582313,0000950170-24-028784,8-K,2024-03-08,YES
XENE,0001582313,0000950170-24-023177,10-K,2024-02-29,YES
XENE,0001582313,0000950170-24-023080,8-K,2024-02-29,YES
XENE,0001582313,0000950170-23-067040,8-K,2023-11-30,YES
XENE,0001582313,0000950170-23-066032,8-K,2023-11-27,YES
XENE,0001582313,0000950170-23-062022,8-K,2023-11-09,YES
XENE,0001582313,0000950170-23-061200,10-Q,2023-11-08,YES
XENE,0001582313,0000950170-23-061119,8-K,2023-11-08,YES
XENE,0001582313,0000950170-23-040681,10-Q,2023-08-09,YES
XENE,0001582313,0000950170-23-040608,8-K,2023-08-09,YES
XENE,0001582313,0000950170-23-039782,8-K,2023-08-08,YES
XENE,0001582313,0000950170-23-026070,8-K,2023-06-02,YES
XENE,0001582313,0000950170-23-019775,10-Q,2023-05-09,YES
XENE,0001582313,0000950170-23-019727,8-K,2023-05-09,YES
XENE,0001582313,0000950170-23-007858,8-K,2023-03-14,YES
XENE,0001582313,0000950170-23-006719,8-K,2023-03-08,YES
XENE,0001582313,0000950170-23-005582,10-K,2023-03-01,YES
XENE,0001582313,0000950170-23-005549,8-K,2023-03-01,YES
XPOF,0001802156,0001802156-26-000039,8-K,2026-03-10,NO
XPOF,0001802156,0001802156-26-000016,10-K,2026-03-04,NO
XPOF,0001802156,0001193125-26-076678,8-K,2026-02-26,NO
XPOF,0001802156,0001193125-25-311452,8-K,2025-12-08,YES
XPOF,0001802156,0001193125-25-276196,8-K,2025-11-12,YES
XPOF,0001802156,0001193125-25-272807,10-Q,2025-11-10,NO
XPOF,0001802156,0001193125-25-269609,8-K,2025-11-06,NO
XPOF,0001802156,0001193125-25-208250,8-K,2025-09-19,YES
XPOF,0001802156,0001193125-25-196622,8-K,2025-09-05,YES
XPOF,0001802156,0001193125-25-189246,8-K,2025-08-27,YES
XPOF,0001802156,0000950170-25-105975,10-Q,2025-08-08,YES
XPOF,0001802156,0001193125-25-175426,8-K,2025-08-07,YES
XPOF,0001802156,0001193125-25-175028,8-K,2025-08-07,YES
XPOF,0001802156,0001193125-25-165934,8-K,2025-07-28,YES
XPOF,0001802156,0001193125-25-157422,8-K,2025-07-10,YES
XPOF,0001802156,0001193125-25-154934,8-K,2025-07-02,YES
XPOF,0001802156,0001193125-25-141805,8-K,2025-06-17,YES
XPOF,0001802156,0001193125-25-130159,8-K,2025-05-29,YES
XPOF,0001802156,0001193125-25-124614,8-K,2025-05-22,YES
XPOF,0001802156,0001193125-25-120372,8-K,2025-05-15,YES
XPOF,0001802156,0000950170-25-068272,10-Q,2025-05-09,YES
XPOF,0001802156,0001193125-25-115980,8-K,2025-05-08,YES
XPOF,0001802156,0001193125-25-055276,8-K,2025-03-17,YES
XPOF,0001802156,0000950170-25-039541,10-K,2025-03-14,YES
XPOF,0001802156,0001193125-25-053936,8-K,2025-03-13,YES
XPOF,0001802156,0001193125-25-008415,8-K,2025-01-17,YES
XPOF,0001802156,0001193125-24-277092,8-K,2024-12-12,YES
XPOF,0001802156,0001193125-24-266131,10-Q/A,2024-11-26,YES
XPOF,0001802156,0001193125-24-266130,10-K/A,2024-11-26,YES
XPOF,0001802156,0001193125-24-263384,8-K,2024-11-21,YES
XPOF,0001802156,0001193125-24-260921,8-K,2024-11-18,NO
XPOF,0001802156,0000950170-24-124333,10-Q,2024-11-12,YES
XPOF,0001802156,0001193125-24-253166,8-K,2024-11-07,YES
XPOF,0001802156,0001193125-24-250716,8-K,2024-11-04,YES
XPOF,0001802156,0001193125-24-216636,8-K,2024-09-10,YES
XPOF,0001802156,0001193125-24-207762,8-K,2024-08-27,YES
XPOF,0001802156,0000950170-24-090222,10-Q,2024-08-05,YES
XPOF,0001802156,0001193125-24-191517,8-K,2024-08-01,YES
XPOF,0001802156,0001193125-24-162076,8-K,2024-06-17,YES
XPOF,0001802156,0001193125-24-151106,8-K,2024-05-31,YES
XPOF,0001802156,0001193125-24-141881,8-K/A,2024-05-17,YES
XPOF,0001802156,0001193125-24-136253,8-K,2024-05-10,YES
XPOF,0001802156,0000950170-24-053165,10-Q,2024-05-06,YES
XPOF,0001802156,0001193125-24-129367,8-K,2024-05-02,YES
XPOF,0001802156,0001193125-24-093223,8-K,2024-04-11,YES
XPOF,0001802156,0000950170-24-024250,10-K,2024-03-04,YES
XPOF,0001802156,0001193125-24-053404,8-K,2024-02-29,YES
XPOF,0001802156,0001193125-24-035276,8-K,2024-02-14,YES
XPOF,0001802156,0001193125-24-003932,8-K,2024-01-08,YES
XPOF,0001802156,0001193125-23-292109,8-K,2023-12-11,YES
XPOF,0001802156,0000950170-23-060612,10-Q,2023-11-08,YES
XPOF,0001802156,0001193125-23-272424,8-K,2023-11-07,YES
XPOF,0001802156,0001193125-23-242023,8-K,2023-09-26,YES
XPOF,0001802156,0001193125-23-206555,8-K,2023-08-09,YES
XPOF,0001802156,0000950170-23-039132,10-Q,2023-08-07,YES
XPOF,0001802156,0001193125-23-204080,8-K,2023-08-07,YES
XPOF,0001802156,0001193125-23-202874,8-K,2023-08-03,YES
XPOF,0001802156,0001193125-23-182373,8-K,2023-07-06,YES
XPOF,0001802156,0001193125-23-146081,8-K,2023-05-16,YES
XPOF,0001802156,0000950170-23-018219,10-Q,2023-05-05,YES
XPOF,0001802156,0001193125-23-135906,8-K,2023-05-04,YES
XPOF,0001802156,0000950170-23-006082,10-K,2023-03-06,YES
XPOF,0001802156,0001193125-23-058125,8-K,2023-03-02,YES
XPOF,0001802156,0001193125-23-032739,8-K,2023-02-10,YES
XPOF,0001802156,0001193125-23-026911,8-K,2023-02-07,YES
XPOF,0001802156,0001193125-23-008466,8-K,2023-01-13,YES
XPOF,0001802156,0001193125-23-004068,8-K,2023-01-09,YES
XPOF,0001802156,0001193125-23-004065,8-K,2023-01-09,YES
XRAY,0000818479,0000818479-26-000075,10-K,2026-02-26,NO
XRAY,0000818479,0000818479-26-000072,8-K,2026-02-26,NO
XRAY,0000818479,0000818479-26-000058,8-K,2026-02-24,NO
XRAY,0000818479,0000818479-26-000043,8-K,2026-01-14,NO
XRAY,0000818479,0000818479-26-000024,8-K,2026-01-13,NO
XRAY,0000818479,0000818479-25-000300,8-K,2025-12-31,NO
XRAY,0000818479,0000818479-25-000281,8-K,2025-11-25,YES
XRAY,0000818479,0000818479-25-000267,8-K/A,2025-11-07,NO
XRAY,0000818479,0000818479-25-000257,10-Q,2025-11-06,NO
XRAY,0000818479,0000818479-25-000254,8-K,2025-11-06,NO
XRAY,0000818479,0000818479-25-000253,8-K,2025-11-06,NO
XRAY,0000818479,0000818479-25-000203,8-K,2025-10-14,YES
XRAY,0000818479,0000818479-25-000182,8-K,2025-10-03,YES
XRAY,0000818479,0000818479-25-000174,8-K,2025-09-19,YES
XRAY,0000818479,0000818479-25-000167,8-K,2025-09-08,YES
XRAY,0000818479,0000818479-25-000155,10-Q,2025-08-07,YES
XRAY,0000818479,0000818479-25-000152,8-K,2025-08-07,YES
XRAY,0000818479,0000818479-25-000137,8-K,2025-07-21,YES
XRAY,0000818479,0001193125-25-140055,8-K,2025-06-12,YES
XRAY,0000818479,0001193125-25-136361,8-K,2025-06-06,YES
XRAY,0000818479,0001193125-25-134427,8-K,2025-06-04,YES
XRAY,0000818479,0000818479-25-000086,8-K,2025-05-29,YES
XRAY,0000818479,0000818479-25-000080,8-K,2025-05-22,YES
XRAY,0000818479,0000818479-25-000056,10-Q,2025-05-08,YES
XRAY,0000818479,0000818479-25-000053,8-K,2025-05-08,YES
XRAY,0000818479,0000818479-25-000042,8-K,2025-03-19,YES
XRAY,0000818479,0000818479-25-000035,10-K,2025-02-27,YES
XRAY,0000818479,0000818479-25-000030,8-K,2025-02-27,YES
XRAY,0000818479,0000818479-25-000018,8-K,2025-02-11,YES
XRAY,0000818479,0000818479-25-000013,8-K,2025-02-06,YES
XRAY,0000818479,0000818479-25-000005,8-K,2025-01-14,YES
XRAY,0000818479,0000818479-24-000099,8-K,2024-12-03,YES
XRAY,0000818479,0000818479-24-000093,10-Q,2024-11-07,YES
XRAY,0000818479,0000818479-24-000086,8-K,2024-11-07,YES
XRAY,0000818479,0000818479-24-000076,8-K,2024-10-24,YES
XRAY,0000818479,0000818479-24-000072,8-K,2024-08-20,YES
XRAY,0000818479,0000818479-24-000070,8-K,2024-07-31,YES
XRAY,0000818479,0000818479-24-000069,10-Q,2024-07-31,YES
XRAY,0000818479,0000818479-24-000044,8-K,2024-05-22,YES
XRAY,0000818479,0000818479-24-000036,10-Q,2024-05-02,YES
XRAY,0000818479,0000818479-24-000033,8-K,2024-05-02,YES
XRAY,0000818479,0000818479-24-000026,8-K,2024-03-07,YES
XRAY,0000818479,0000818479-24-000021,10-K,2024-02-29,YES
XRAY,0000818479,0000818479-24-000017,8-K,2024-02-29,YES
XRAY,0000818479,0000818479-24-000015,8-K,2024-02-29,YES
XRAY,0000818479,0000818479-24-000004,8-K,2024-01-09,YES
XRAY,0000818479,0000818479-23-000088,8-K,2023-11-09,YES
XRAY,0000818479,0000818479-23-000084,10-Q,2023-11-02,YES
XRAY,0000818479,0000818479-23-000081,8-K,2023-11-02,YES
XRAY,0000818479,0000818479-23-000077,8-K/A,2023-10-02,YES
XRAY,0000818479,0000818479-23-000074,8-K,2023-09-29,YES
XRAY,0000818479,0000818479-23-000067,8-K,2023-09-13,YES
XRAY,0000818479,0000818479-23-000064,10-Q,2023-08-07,YES
XRAY,0000818479,0000818479-23-000063,10-Q/A,2023-08-07,YES
XRAY,0000818479,0000818479-23-000062,10-K/A,2023-08-07,YES
XRAY,0000818479,0000818479-23-000052,8-K,2023-08-02,YES
XRAY,0000818479,0000818479-23-000040,8-K,2023-05-24,YES
XRAY,0000818479,0000818479-23-000038,8-K,2023-05-12,YES
XRAY,0000818479,0000818479-23-000034,10-Q,2023-05-03,YES
XRAY,0000818479,0000818479-23-000031,8-K,2023-05-03,YES
XRAY,0000818479,0000818479-23-000026,8-K,2023-04-12,YES
XRAY,0000818479,0000818479-23-000022,8-K,2023-03-06,YES
XRAY,0000818479,0000818479-23-000017,10-K,2023-03-01,YES
XRAY,0000818479,0000818479-23-000013,8-K,2023-02-28,YES
XRAY,0000818479,0000818479-23-000006,8-K,2023-02-16,YES
XRAY,0000818479,0000818479-23-000003,8-K,2023-01-11,YES
XRX,0001770450,0001770450-26-000009,10-K,2026-03-17,NO
XRX,0001770450,0001193125-26-053333,8-K,2026-02-17,NO
XRX,0001770450,0001193125-26-047741,8-K,2026-02-12,NO
XRX,0001770450,0001770450-26-000003,8-K,2026-01-29,NO
XRX,0001770450,0001193125-26-026118,8-K,2026-01-28,NO
XRX,0001770450,0001193125-26-017037,8-K,2026-01-21,NO
XRX,0001770450,0001193125-25-312947,8-K,2025-12-09,YES
XRX,0001770450,0001193125-25-288323,8-K,2025-11-19,YES
XRX,0001770450,0001770450-25-000037,10-Q,2025-11-10,YES
XRX,0001770450,0001770450-25-000033,8-K,2025-10-30,YES
XRX,0001770450,0001193125-25-181917,8-K,2025-08-15,YES
XRX,0001770450,0001628280-25-038980,10-Q,2025-08-07,YES
XRX,0001770450,0001628280-25-036814,8-K,2025-07-31,YES
XRX,0001770450,0001193125-25-169607,8-K/A,2025-07-31,YES
XRX,0001770450,0001193125-25-155007,8-K,2025-07-02,YES
XRX,0001770450,0001193125-25-127623,8-K,2025-05-27,YES
XRX,0001770450,0001770450-25-000026,10-Q,2025-05-12,YES
XRX,0001770450,0001193125-25-116939,8-K,2025-05-09,YES
XRX,0001770450,0001193125-25-114424,8-K,2025-05-07,YES
XRX,0001770450,0001770450-25-000021,8-K,2025-05-01,YES
XRX,0001770450,0001193125-25-079163,8-K,2025-04-11,YES
XRX,0001770450,0001193125-25-062401,8-K,2025-03-25,YES
XRX,0001770450,0001770450-25-000010,10-K,2025-02-24,YES
XRX,0001770450,0001770450-25-000006,8-K/A,2025-02-05,YES
