ticker,accession,formType,filedAt,in_neo4j,in_edgar
SMPL,0001702744-26-000006,10-Q,2026-01-08,YES,YES
SNAP,0001564408-26-000011,8-K,2026-02-04,YES,YES
SNAP,0001564408-26-000013,10-K,2026-02-04,YES,YES
SNDR,0001692063-26-000008,8-K,2026-01-29,YES,YES
SNDR,0001193125-26-027211,8-K,2026-01-28,YES,YES
SNDR,0001692063-26-000004,8-K,2026-01-28,YES,YES
SNDX,0001193125-26-010486,8-K,2026-01-12,YES,YES
SNDX,0001193125-25-326961,8-K,2025-12-19,YES,YES
SNOW,0001628280-26-004606,8-K,2026-02-02,YES,YES
SNPS,0000883241-25-000028,10-K,2025-12-19,YES,YES
SNX,0001628280-26-003407,8-K,2026-01-26,YES,YES
SNX,0001628280-26-001271,8-K,2026-01-08,YES,YES
SNX,0001628280-26-003598,10-K,2026-01-27,YES,YES
SON,0001104659-26-013958,8-K,2026-02-12,YES,YES
SON,0001104659-26-005124,8-K,2026-01-20,YES,YES
SONO,0001314727-26-000030,8-K,2026-02-03,YES,YES
SONO,0001314727-26-000004,8-K,2026-01-12,YES,YES
SONO,0001314727-26-000032,10-Q,2026-02-03,YES,YES
SPB,0000109177-26-000007,8-K,2026-02-05,YES,YES
SPB,0000109177-26-000003,10-K/A,2026-01-23,YES,YES
SPB,0000109177-26-000010,10-Q,2026-02-05,YES,YES
SPB,0000109177-26-000003,10-K/A,2026-01-23,YES,YES
SPG,0001104659-26-010999,8-K,2026-02-05,YES,YES
SPG,0001104659-26-010904,8-K,2026-02-05,YES,YES
SPG,0001104659-26-009209,8-K,2026-02-02,YES,YES
SPT,0001517375-26-000003,8-K,2026-02-12,YES,YES
SRE,0001032208-26-000004,8-K,2026-01-29,YES,YES
SRE,0001032208-26-000002,8-K,2026-01-21,YES,YES
SRE,0001032208-25-000070,8-K,2025-12-19,YES,YES
SSTK,0001549346-26-000003,8-K,2026-01-27,YES,YES
SSTK,0001549346-25-000055,8-K,2025-12-22,YES,YES
ST,0001477294-26-000002,8-K,2026-01-26,YES,YES
STAA,0001193125-26-038534,8-K,2026-02-05,YES,YES
STAA,0001193125-26-032630,8-K,2026-02-02,YES,YES
STAA,0001193125-26-014681,8-K,2026-01-16,YES,YES
STAA,0001193125-26-013622,8-K,2026-01-15,YES,YES
STAA,0001193125-26-004699,8-K,2026-01-06,YES,YES
STAA,0001193125-26-003534,8-K,2026-01-06,YES,YES
STLD,0001104659-26-006889,8-K,2026-01-27,YES,YES
STLD,0001104659-26-000833,8-K,2026-01-05,YES,YES
STLD,0001104659-25-124210,8-K,2025-12-23,YES,YES
STLD,0001104659-25-121880,8-K,2025-12-17,YES,YES
STT,0000093751-26-000008,8-K,2026-01-16,YES,YES
STX,0001193125-26-047755,8-K,2026-02-12,YES,YES
STX,0001137789-26-000016,8-K,2026-01-27,YES,YES
STX,0001137789-26-000026,10-Q,2026-01-30,YES,YES
SWK,0000093556-26-000004,8-K,2026-02-04,YES,YES
SWK,0001193125-26-021636,8-K,2026-01-26,YES,YES
SWK,0001193125-25-327646,8-K,2025-12-22,YES,YES
SXC,0001514705-26-000005,8-K,2026-01-22,YES,YES
SXC,0001514705-26-000002,8-K,2026-01-15,YES,YES
SYK,0000310764-26-000006,8-K,2026-01-29,YES,YES
SYK,0000310764-26-000010,10-K,2026-02-11,YES,YES
SYNA,0000817720-26-000015,8-K,2026-02-05,YES,YES
SYNA,0000817720-26-000006,8-K,2026-01-05,YES,YES
SYNA,0000817720-26-000017,10-Q,2026-02-05,YES,YES
SYY,0001193125-26-051566,8-K,2026-02-13,YES,YES
SYY,0001193125-26-046830,8-K,2026-02-11,YES,YES
SYY,0000096021-26-000006,8-K,2026-01-27,YES,YES
SYY,0000096021-26-000009,10-Q,2026-01-27,YES,YES
TDC,0001628280-26-007274,8-K,2026-02-11,YES,YES
TDC,0001628280-26-006830,8-K,2026-02-10,YES,YES
TDG,0001193125-26-051416,8-K,2026-02-13,YES,YES
TDG,0001260221-26-000025,8-K,2026-02-11,YES,YES
TDG,0001260221-26-000020,8-K,2026-02-09,YES,YES
TDG,0001260221-26-000015,8-K,2026-02-03,YES,YES
TDG,0001260221-26-000002,8-K,2026-01-16,YES,YES
TDG,0001260221-25-000084,8-K,2025-12-31,YES,YES
TDG,0001260221-26-000017,10-Q,2026-02-03,YES,YES
TDOC,0001477449-26-000002,8-K,2026-02-12,YES,YES
TDOC,0001477449-25-000126,8-K,2025-12-16,YES,YES
TDY,0001094285-26-000010,8-K,2026-01-21,YES,YES
TDY,0001094285-26-000008,8-K,2026-01-21,YES,YES
TDY,0001094285-26-000004,8-K,2026-01-02,YES,YES
TDY,0001094285-25-000145,8-K,2025-12-18,YES,YES
TEAM,0001650372-26-000008,8-K,2026-02-05,YES,YES
TEAM,0001650372-26-000003,8-K,2026-01-15,YES,YES
TEAM,0001650372-25-000072,8-K,2025-12-22,YES,YES
TEAM,0001650372-26-000011,10-Q,2026-02-06,YES,YES
TECH,0001104659-26-013412,8-K,2026-02-11,YES,YES
TECH,0001104659-26-009994,8-K,2026-02-04,YES,YES
TECH,0001104659-26-010335,10-Q,2026-02-04,YES,YES
TEL,0001104659-26-012079,8-K,2026-02-09,YES,YES
TEL,0001104659-26-005219,8-K,2026-01-21,YES,YES
TEL,0001104659-26-006062,10-Q,2026-01-23,YES,YES
TENB,0001660280-26-000004,8-K,2026-02-04,YES,YES
TENX,0001654954-26-000232,8-K,2026-01-09,YES,YES
TENX,0001654954-25-014059,8-K,2025-12-17,YES,YES
TER,0001193125-26-034348,8-K,2026-02-03,YES,YES
TEX,0000097216-26-000030,8-K,2026-02-12,YES,YES
TEX,0000097216-26-000028,8-K,2026-02-11,YES,YES
TEX,0001140361-26-003269,8-K,2026-02-02,YES,YES
TEX,0000097216-26-000003,8-K,2026-01-28,YES,YES
TEX,0001140361-26-002707,8-K,2026-01-28,YES,YES
TEX,0001140361-26-001590,8-K,2026-01-20,YES,YES
TEX,0000097216-26-000035,10-K,2026-02-13,YES,YES
TFX,0000096943-26-000006,8-K,2026-01-23,YES,YES
TFX,0000096943-26-000003,8-K,2026-01-08,YES,YES
TKR,0000098362-26-000014,8-K,2026-02-13,YES,YES
TKR,0000098362-26-000005,8-K,2026-02-04,YES,YES
TKR,0000098362-26-000012,10-K,2026-02-13,YES,YES
TMHC,0001193125-26-045475,8-K,2026-02-11,YES,YES
TMHC,0001193125-25-329705,8-K,2025-12-23,YES,YES
TMHC,0001193125-25-320920,8-K,2025-12-16,YES,YES
TMO,0001140361-26-005014,8-K,2026-02-12,YES,YES
TMO,0000097745-26-000012,8-K,2026-01-29,YES,YES
TMO,0001140361-26-000871,8-K,2026-01-12,YES,YES
TNDM,0001438133-25-000237,8-K,2025-12-30,YES,YES
TOL,0000794170-26-000046,8-K,2026-02-05,YES,YES
TOL,0000794170-26-000006,8-K,2026-01-07,YES,YES
TOL,0000794170-25-000113,8-K,2025-12-19,YES,YES
TOL,0000794170-25-000112,10-K,2025-12-19,YES,YES
TOST,0001650164-26-000050,8-K,2026-02-12,YES,YES
TOST,0001650164-26-000024,8-K,2026-01-15,YES,YES
TPG,0001880661-26-000003,8-K,2026-02-05,YES,YES
TPG,0001193125-26-003402,8-K,2026-01-06,YES,YES
TPG,0001880661-25-000080,8-K,2025-12-22,YES,YES
TREE,0001683168-26-001013,8-K,2026-02-13,YES,YES
TREE,0001683168-26-000191,8-K,2026-01-09,YES,YES
TRIP,0001193125-26-047622,8-K,2026-02-12,YES,YES
TRIP,0001193125-26-051281,10-K,2026-02-13,YES,YES
TRMB,0000864749-26-000006,8-K,2026-02-10,YES,YES
TROW,0001628280-26-005273,8-K,2026-02-04,YES,YES
TROW,0001628280-26-008002,10-K,2026-02-13,YES,YES
TROX,0001140361-26-004821,8-K,2026-02-11,YES,YES
TROX,0001140361-26-002398,8-K,2026-01-26,YES,YES
TRU,0001552033-26-000006,8-K,2026-02-12,YES,YES
TRU,0001552033-25-000062,8-K,2025-12-23,YES,YES
TSCO,0000916365-26-000009,8-K,2026-02-11,YES,YES
TSCO,0000916365-26-000005,8-K,2026-01-29,YES,YES
TSE,0001104659-26-004782,8-K,2026-01-20,YES,YES
TSE,0001104659-26-002698,8-K,2026-01-12,YES,YES
TSLA,0001628280-26-003837,8-K,2026-01-28,YES,YES
TSLA,0001628280-26-000016,8-K,2026-01-02,YES,YES
TSLA,0001628280-26-003952,10-K,2026-01-28,YES,YES
TSN,0001140361-26-004687,8-K,2026-02-10,YES,YES
TSN,0000100493-26-000011,8-K,2026-02-09,YES,YES
TSN,0000100493-26-000009,8-K,2026-02-02,YES,YES
TSN,0000100493-26-000005,8-K,2026-02-02,YES,YES
TSN,0000100493-26-000007,10-Q,2026-02-02,YES,YES
TTD,0001193125-26-021804,8-K,2026-01-26,YES,YES
TTWO,0001628280-26-005010,8-K,2026-02-03,YES,YES
TTWO,0001628280-26-005119,10-Q,2026-02-03,YES,YES
TVTX,0001438533-26-000005,8-K,2026-01-13,YES,YES
TVTX,0001438533-26-000003,8-K,2026-01-12,YES,YES
TW,0001758730-26-000014,8-K,2026-02-05,YES,YES
TW,0001758730-26-000008,8-K,2026-01-06,YES,YES
TW,0001758730-26-000015,10-K,2026-02-05,YES,YES
TWLO,0001447669-26-000010,8-K,2026-02-12,YES,YES
TWST,0001581280-26-000022,8-K,2026-02-06,YES,YES
TWST,0001581280-26-000016,8-K,2026-02-02,YES,YES
TWST,0001581280-26-000012,8-K,2026-01-12,YES,YES
TWST,0001581280-26-000019,10-Q,2026-02-02,YES,YES
TXG,0001628280-26-007673,8-K,2026-02-12,YES,YES
TXG,0001628280-26-001808,8-K,2026-01-12,YES,YES
TXG,0001628280-26-007822,10-K,2026-02-12,YES,YES
TXN,0001193125-26-040312,8-K,2026-02-06,YES,YES
TXN,0001193125-26-036727,8-K,2026-02-04,YES,YES
TXN,0000097476-26-000003,8-K,2026-01-27,YES,YES
TXN,0000097476-26-000059,10-K,2026-02-06,YES,YES
TXRH,0001104659-26-015177,8-K,2026-02-13,YES,YES
TXRH,0001104659-25-125598,8-K,2025-12-31,YES,YES
TXT,0000217346-26-000004,8-K,2026-02-02,YES,YES
TXT,0000217346-26-000002,8-K,2026-01-28,YES,YES
TXT,0000217346-26-000006,10-K,2026-02-11,YES,YES
TYL,0000860731-26-000013,8-K,2026-02-11,YES,YES
TYL,0000860731-26-000009,8-K,2026-02-04,YES,YES
TYL,0000860731-26-000004,8-K,2026-02-03,YES,YES
U,0001810806-26-000010,8-K,2026-02-11,YES,YES
U,0001810806-26-000006,8-K,2026-02-10,YES,YES
U,0001810806-26-000004,8-K,2026-02-10,YES,YES
U,0001810806-26-000011,10-K,2026-02-11,YES,YES
UBER,0001552781-26-000043,8-K,2026-02-09,YES,YES
UBER,0001543151-26-000011,8-K,2026-02-04,YES,YES
UBER,0001543151-26-000005,8-K,2026-01-12,YES,YES
UBER,0001543151-26-000015,10-K,2026-02-13,YES,YES
UDR,0000074208-26-000009,8-K,2026-02-09,YES,YES
UDR,0000074208-26-000005,8-K,2026-01-05,YES,YES
UHS,0001193125-25-337662,8-K,2025-12-31,YES,YES
ULTA,0001104659-25-122603,8-K,2025-12-18,YES,YES
UNFI,0001020859-25-000072,8-K,2025-12-17,YES,YES
UNH,0000731766-26-000025,8-K,2026-01-27,YES,YES
UNH,0000731766-26-000020,8-K,2026-01-12,YES,YES
UNP,0000100885-26-000032,8-K,2026-01-27,YES,YES
UNP,0000100885-25-000347,8-K,2025-12-19,YES,YES
UNP,0000100885-26-000037,10-K,2026-02-06,YES,YES
UPS,0001628280-26-006089,8-K,2026-02-06,YES,YES
UPS,0001628280-26-003510,8-K,2026-01-27,YES,YES
UPWK,0001627475-26-000005,8-K,2026-02-09,YES,YES
UPWK,0001627475-26-000012,10-K,2026-02-12,YES,YES
URBN,0001193125-26-010089,8-K,2026-01-12,YES,YES
URI,0001193125-26-044873,8-K,2026-02-10,YES,YES
URI,0001193125-26-036751,8-K,2026-02-04,YES,YES
URI,0001067701-26-000009,8-K,2026-01-28,YES,YES
URI,0001067701-26-000007,10-K,2026-01-28,YES,YES
USFD,0001665918-26-000005,8-K,2026-02-12,YES,YES
USFD,0001665918-26-000002,8-K,2026-01-12,YES,YES
USFD,0001665918-26-000008,10-K,2026-02-12,YES,YES
UTHR,0001104659-26-005810,8-K,2026-01-22,YES,YES
UTZ,0001628280-26-007457,8-K,2026-02-12,YES,YES
UTZ,0001628280-26-004786,8-K,2026-02-03,YES,YES
UTZ,0001628280-26-001735,8-K,2026-01-12,YES,YES
UTZ,0001628280-26-007757,10-K,2026-02-12,YES,YES
VCTR,0001193125-26-046705,8-K,2026-02-11,YES,YES
VCTR,0001193125-26-037708,8-K,2026-02-04,YES,YES
VCTR,0001193125-26-011816,8-K,2026-01-13,YES,YES
VEEV,0001393052-26-000003,8-K,2026-01-05,YES,YES
VFC,0000103379-26-000013,8-K,2026-01-28,YES,YES
VFC,0000103379-26-000008,8-K,2026-01-28,YES,YES
VFC,0000103379-26-000004,8-K,2026-01-08,YES,YES
VFC,0000103379-26-000011,10-Q,2026-01-28,YES,YES
VIR,0001628280-26-001768,8-K,2026-01-12,YES,YES
VIR,0001628280-25-057394,8-K,2025-12-16,YES,YES
VKTX,0001193125-26-046536,8-K,2026-02-11,YES,YES
VKTX,0001193125-26-046876,10-K,2026-02-11,YES,YES
VLO,0001628280-26-003974,8-K,2026-01-29,YES,YES
VNO,0000899689-26-000011,8-K,2026-02-09,YES,YES
VNO,0001104659-26-003748,8-K,2026-01-14,YES,YES
VNO,0000899689-26-000003,8-K,2026-01-07,YES,YES
VNO,0000899689-26-000009,10-K,2026-02-09,YES,YES
VNOM,0001104659-25-125257,8-K,2025-12-30,NO,NO
VOYA,0001535929-26-000009,8-K,2026-02-03,YES,YES
VOYA,0001535929-26-000005,8-K,2026-01-23,YES,YES
VRNS,0001171843-26-000602,8-K,2026-02-03,YES,YES
VRNS,0001628280-26-005450,10-K,2026-02-04,YES,YES
VRSK,0001193125-25-332544,8-K,2025-12-29,YES,YES
VRTX,0000875320-26-000034,8-K,2026-02-12,YES,YES
VRTX,0000875320-26-000056,10-K,2026-02-13,YES,YES
VSAT,0001193125-26-039528,8-K,2026-02-05,YES,YES
VSAT,0001193125-26-022564,8-K,2026-01-26,YES,YES
VSAT,0001193125-26-041421,10-Q,2026-02-06,YES,YES
VST,0001193125-26-024837,8-K,2026-01-27,YES,YES
VST,0001193125-26-008508,8-K,2026-01-09,YES,YES
VST,0001193125-26-002589,8-K,2026-01-05,YES,YES
VST,0001193125-25-322976,8-K,2025-12-17,YES,YES
W,0001616707-26-000015,8-K,2026-02-06,YES,YES
WAB,0001628280-26-007113,8-K,2026-02-11,YES,YES
WAB,0001628280-26-008067,10-K,2026-02-13,YES,YES
WAT,0001193125-26-042819,8-K,2026-02-09,YES,YES
WAT,0001193125-26-041897,8-K,2026-02-09,YES,YES
WAT,0001193125-26-024492,8-K,2026-01-27,YES,YES
WAT,0001193125-26-015384,8-K,2026-01-16,YES,YES
WAT,0001193125-26-010633,8-K,2026-01-12,YES,YES
WDAY,0001327811-26-000007,8-K,2026-02-09,YES,YES
WDAY,0001327811-26-000004,8-K,2026-02-04,YES,YES
WDC,0001193125-26-041896,8-K,2026-02-09,YES,YES
WDC,0001628280-26-004131,8-K,2026-01-29,YES,YES
WDC,0001628280-26-004207,10-Q,2026-01-29,YES,YES
WEC,0000783325-26-000014,8-K,2026-02-06,YES,YES
WEC,0000783325-26-000011,8-K,2026-02-05,YES,YES
WEC,0000783325-26-000006,8-K,2026-02-03,YES,YES
WEC,0000783325-26-000003,8-K,2026-01-05,YES,YES
WERN,0000793074-26-000009,8-K,2026-02-05,YES,YES
WERN,0000793074-26-000004,8-K,2026-01-29,YES,YES
WERN,0000793074-26-000002,8-K,2026-01-28,YES,YES
WGO,0000107687-26-000006,8-K,2026-02-05,YES,YES
WGO,0000107687-25-000042,8-K,2025-12-19,YES,YES
WGO,0000107687-25-000037,8-K,2025-12-17,YES,YES
WGO,0000107687-25-000047,10-Q,2025-12-19,YES,YES
WHD,0001628280-26-000635,8-K,2026-01-05,YES,YES
WHD,0001628280-26-000109,8-K,2026-01-02,YES,YES
WHR,0000106640-26-000004,8-K,2026-01-28,YES,YES
WHR,0000106640-26-000009,10-K,2026-02-11,YES,YES
WING,0001636222-26-000003,8-K,2026-01-13,YES,YES
WLK,0001262823-26-000005,8-K,2026-01-06,YES,YES
WMB,0000107263-26-000003,8-K,2026-02-10,YES,YES
WMB,0001193125-26-007722,8-K,2026-01-08,YES,YES
WMB,0001193125-26-007085,8-K,2026-01-08,YES,YES
WMG,0001319161-26-000007,8-K,2026-02-05,YES,YES
WMG,0001193125-26-038593,8-K,2026-02-05,YES,YES
WMG,0001319161-26-000010,10-Q,2026-02-09,YES,YES
WMS,0001604028-26-000011,8-K,2026-02-12,YES,YES
WMS,0001604028-26-000009,8-K,2026-02-12,YES,YES
WMS,0001604028-26-000004,8-K,2026-02-05,YES,YES
WMS,0001604028-26-000002,8-K,2026-02-02,YES,YES
WMS,0001604028-26-000007,10-Q,2026-02-05,YES,YES
WMT,0000104169-26-000028,8-K/A,2026-01-30,YES,YES
WMT,0000104169-26-000024,8-K/A,2026-01-16,YES,YES
WMT,0000104169-26-000023,8-K,2026-01-16,YES,YES
WMT,0000104169-26-000008,8-K,2026-01-08,YES,YES
WMT,0000104169-25-000238,8-K,2025-12-29,YES,YES
WMT,0000104169-26-000028,8-K/A,2026-01-30,YES,YES
WMT,0000104169-26-000024,8-K/A,2026-01-16,YES,YES
WST,0000105770-26-000005,8-K,2026-02-12,YES,YES
XRAY,0000818479-26-000043,8-K,2026-01-14,YES,YES
XRAY,0000818479-26-000024,8-K,2026-01-13,YES,YES
XRAY,0000818479-25-000300,8-K,2025-12-31,YES,YES
XRX,0001193125-26-047741,8-K,2026-02-12,YES,YES
XRX,0001770450-26-000003,8-K,2026-01-29,YES,YES
XRX,0001193125-26-026118,8-K,2026-01-28,YES,YES
XRX,0001193125-26-017037,8-K,2026-01-20,YES,YES
XYL,0001524472-26-000008,8-K,2026-02-10,YES,YES
YELP,0001345016-26-000011,8-K,2026-02-12,YES,YES
YELP,0001345016-26-000007,8-K,2026-02-06,YES,YES
YELP,0001345016-25-000086,8-K,2025-12-19,YES,YES
YUM,0001041061-26-000069,8-K,2026-02-12,YES,YES
YUM,0001041061-26-000003,8-K,2026-02-04,YES,YES
ZBRA,0000877212-26-000003,8-K,2026-02-12,YES,YES
ZBRA,0001628280-26-007668,10-K,2026-02-12,YES,YES
ZS,0001713683-26-000031,8-K,2026-01-15,YES,YES
ZTS,0001555280-26-000008,8-K,2026-02-12,YES,YES
ZTS,0001555280-26-000003,8-K,2026-02-05,YES,YES
ZTS,0001193125-25-324853,8-K,2025-12-18,YES,YES
ZTS,0001555280-26-000011,10-K,2026-02-12,YES,YES
ZYME,0001193125-26-010480,8-K,2026-01-12,YES,YES
ZYME,0001193125-25-337268,8-K,2025-12-30,YES,YES
