phase	historical_path	candidate_path	bytes	sha256
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00148.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00148.attempt1.raw.json	1293	cae5c54a41bf34bbf8b0f0ab46a3c2e1008a7102f95ca0393f041d22e04b9c73
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00149.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00149.attempt1.raw.json	1299	1262f4b3f0ce9684d11c18720765b3f5f2515b447609b85fe95f274015e98f34
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00150.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00150.attempt1.raw.json	732	8d5b50dc6e682c279023bdc5695772c738eb9f7b29543ffebd1694472899ce2e
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00151.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00151.attempt1.raw.json	838	756f92c763c21e5d50f3cae0a8c2130ccda687ff1504b59b18e41faa28a1c733
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00152.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00152.attempt1.raw.json	969	2a6d24b98f3118323397900bf548e9843d4ac7671cc9a6eb6932021b3f9a31af
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00153.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00153.attempt1.raw.json	1321	15504051dde9240197cb5336122638612392c8075467b82b1d90fca7b5e6a013
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00154.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00154.attempt1.raw.json	881	4e2929a0e74400544331b270ae279dfc8af5e01b051edf731c4f429f3d533539
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00155.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00155.attempt1.raw.json	881	8e5e9b3352bf9d7411faf024e1586f22da9331c517fb8a9d5f8d2b743ac5c199
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00156.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00156.attempt1.raw.json	1160	5e22f802594b4244ec51dbe4220e0d8e04b7430d97594e131dbcae0fb954f7e8
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00157.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00157.attempt1.raw.json	1160	258a18170a0ef1afb6ccb7834487eeafb60a47b4122f2f2140c2d7c9e089149e
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00158.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00158.attempt1.raw.json	1224	5e022965f0136f6ea04fece3c1f04b13068410cec799e91cc587529fea5661a5
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00159.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00159.attempt1.raw.json	1224	92f561eb742206c9d4c4e7b90911659fc81499d3703edd53013e2276710445fe
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00160.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00160.attempt1.raw.json	569	cc542f26281b1e4d38dcd8574f933c2717bf55a2bea95f17a6e2cbca111b7502
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00161.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00161.attempt1.raw.json	569	c6665b3a54716b3c576b5da113adc19ce73cd8354dd8b71b2066c49f199da461
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00162.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00162.attempt1.raw.json	362	331c6638baaf50a29fe882d80d1abc1c0860702f0348755dbeebf2b20b98f234
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00163.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00163.attempt1.raw.json	381	3fd03f4500d3be9424b0463ee912d474db1a53b86770185819723cab0613635e
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00164.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00164.attempt1.raw.json	381	1aa47f4c1b256e5f0001866342c7e35366ae52637c5d6aa7a84ca4d9fa8af9b8
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00165.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00165.attempt1.raw.json	446	3e6b1533d9ee8c37d8704418ef37b32c0e15c3e53232aa4656120649e0a9d480
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00166.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00166.attempt1.raw.json	575	6d911567457aa7c1081e65fb91222749eba21a32b55aca4cd9dffd23072f93d5
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00167.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00167.attempt1.raw.json	575	6d911567457aa7c1081e65fb91222749eba21a32b55aca4cd9dffd23072f93d5
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00168.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00168.attempt1.raw.json	705	218aaf102b0ef2cd705a617131918c42d112cab4469c0acd599e038ddbbcca7a
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00169.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00169.attempt1.raw.json	662	39889d7165981e153d7e14afa16f82ffd76137ae8c9919ba7968fc533e1afc92
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00170.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00170.attempt1.raw.json	466	34734157074390e405995e37901fdc1570d7fe955ceadcd28dedc8730bd2c169
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00171.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00171.attempt1.raw.json	459	5959e9baf45ff568e37197fb470b4c9bb373dfe64049dc19d24bc548eb6aaa2f
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00172.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00172.attempt1.raw.json	520	acdd58fe1d2f9516c41430ee04daef24c73222f1345f612c2a04031944119737
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00173.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00173.attempt1.raw.json	520	85b28fd04aac38705ce312661dfb116b3d037fd27f9460777deb451445726c29
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00174.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00174.attempt1.raw.json	718	e7d9378c8ceddd2eacec90eaa0eb9e51f9f1cdaf5ebb51fbc7743ce89e9f2802
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00175.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00175.attempt1.raw.json	720	a9508d23a46aca7695a73be84227da437133c738669668bbdf2d75f00d0cd1dd
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00176.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00176.attempt1.raw.json	396	72b640085733dc70b02e0523386180c9eb06d1e39f781c61fd69e6c4d55a4a2c
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00177.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00177.attempt1.raw.json	364	d155e08743dfac9c8d6a302b8701fef0477fe414e7feac86247598978af506a6
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00178.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00178.attempt1.raw.json	443	78d09c7162e57f1b6490df232b87361b74051bafe6f765ee1e7741ba1b1376e0
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00179.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00179.attempt1.raw.json	569	b371fd077b2f1a0c8d5d569a79f5908e55708089354ec896e7bd040a01182e96
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00180.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00180.attempt1.raw.json	680	2009ef589399fe5245cdabf5f295ba7d68fa3d2d228440ebeb24d252fdb30ee8
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00181.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00181.attempt1.raw.json	675	b9bed570382a63851633957a896b6a26f5ddf5b76b3e1c5dd41400e73fc011f8
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00182.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00182.attempt1.raw.json	406	5842e31480e6aa0ebcbfdf718417cd1b4a884fe84149e2b482cd62b5ac4e73ba
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00183.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00183.attempt1.raw.json	406	49902e40fa24ecb105f97582974844c9f7ab63f91184e2ba279cbc447b553871
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00184.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00184.attempt1.raw.json	933	a485ef3e6f8d216d50348388fea888e0195186d0ce2e4cf86b0e682fd4098bf6
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00185.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00185.attempt1.raw.json	933	b085b1bc2f27213a4edc2b2252984f67450ece9fd25ec4dfc872804cac601107
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00186.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00186.attempt1.raw.json	682	9ccbb6ccbf9a688b3e9c90742828bc93704e07239ec4e85d10b4a829902abed8
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00187.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00187.attempt1.raw.json	598	605e0a12d6fb97a8d9f56b7de816b37a3467ed31061fd04310bc1f95da06fe1a
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00188.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00188.attempt1.raw.json	524	8b7ff4b84a689edc2190a2ff950869f0b63e33144c37ca281ade8cdf00aa5c3d
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00189.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00189.attempt1.raw.json	607	3ddd381a8892b8a2a223ebd56ac623f441fab7248bdf4329769ffe676641169b
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00190.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00190.attempt1.raw.json	277	1568518c30789a6e9502b780d285595b002eb702712546a79230ed6ad248b781
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00191.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00191.attempt1.raw.json	349	8307c05824a19f30cefd2ebba69031e83e7d6c35b550cd7c8a5d827a31b3ae37
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00192.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00192.attempt1.raw.json	402	d838b6e4ff5e8bcad6fbdf5c7cc5729b5dca1f47afc4a21652ca63c88070b1d0
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00193.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00193.attempt1.raw.json	398	9b03dd200ba25f4782afa5c8bc4d4185afc2ab217934d74e9bec39ddd98ad335
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00194.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00194.attempt1.raw.json	1092	7705a02ac47bd10d4ee953b2c51e4952d542e01ee1516aa2c12aa1dffaf9b685
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00195.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00195.attempt1.raw.json	769	c7cc1fe228fcf40546d9f52e63b6e7afcd59c43ab14626f59f5763a52975a3f5
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00196.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00196.attempt1.raw.json	706	27e0b800f55f85ce062d943d6d623ab95b27e63bccb17ccb80451578265f3f92
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00197.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00197.attempt1.raw.json	807	736c00dad44b0420150733b3027a056e48bc24576258a56ea6b82043268e0b01
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00198.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00198.attempt1.raw.json	248	5e08315908811e0adf35e30400f40c7331e73c0c60e35055f7aba22f6c84ac0a
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00199.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00199.attempt1.raw.json	276	d3ac745288e6aac58561a0270a1672772b6d817e51e99f48495c620c6a059b4d
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00200.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00200.attempt1.raw.json	673	676ecd732b5be6e6b7edbe725c849b81ff8ef68ea043d2ad1143bdfef2b2ce8a
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00201.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00201.attempt1.raw.json	603	cf2cc18dc8a0b0d6cf862cadd9a62f96bbe2b6ecc1e830c94e948cdd5b6c7aba
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00202.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00202.attempt1.raw.json	755	52916b2ca8ed9835ef323080194281ee3dba1f6b3034f500d3eb18a38b90d694
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00203.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00203.attempt1.raw.json	1001	f134c8103c0a9ced68e77e35ec0cbeea43c1931c04822b8f89aced54c1d7df23
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00204.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00204.attempt1.raw.json	1002	ef62d6d4e7ad19ae6cb2d340f351f85b0843ec75b2a1615266791083e63ba57d
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00205.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00205.attempt1.raw.json	1002	e80c91c10fa41f6fa8ffff1444299be61393be1d3f6f59f681328e77a2215844
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00206.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00206.attempt1.raw.json	451	b01b29afb077f794400dedfb363cfeeac9045cfcccf21ebd3ae01e6326b31a66
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/raw/00207.attempt1.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/raw/00207.attempt1.raw.json	619	0f416af0b92d439e94b79f2a4fce1ca7b61edf5d3ccc4610f36ba2cf6d3412ac
