ticker,accession_8k,filed_8k,candidate_d_outcome,candidate_d_fy,candidate_d_q,candidate_d_source,sec_truth_tier,sec_truth_fy,sec_truth_q,evidence_quote,evidence_url,document_type,document_name,evidence_method,raw_cached_path,companion_periodic_accession,companion_periodic_form,companion_periodic_filed,companion_periodic_period_of_report,companion_xbrl_fy,companion_xbrl_q,companion_cover_quote,reasoning
PLAY,0001525769-26-000006,2026-03-31,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2025,Q4,Fourth Quarter 2025,https://www.sec.gov/Archives/edgar/data/1525769/000152576926000006/play-2025q4er8kxexx991.htm,EX-99,play-2025q4er8kxexx991.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001525769-26-000006/play-2025q4er8kxexx991.htm,0001525769-26-000008,10-K,2026-03-31,2026-02-03,2025,FY,"FOR THE FISCAL YEAR ENDED FEBRUARY 3 , 2026",current-period quote found in EX-99 (play-2025q4er8kxexx991.htm)
PLAY,0001628280-23-021106,2023-06-06,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2023,Q1,First Quarter 2023,https://www.sec.gov/Archives/edgar/data/1525769/000162828023021106/play-2023q1er8kxexx991.htm,EX-99.1,play-2023q1er8kxexx991.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001628280-23-021106/play-2023q1er8kxexx991.htm,0001628280-23-021109,10-Q,2023-06-06,2023-04-30,2023,Q1,"FOR THE QUARTERLY PERIOD ENDED April 30, 2023",current-period quote found in EX-99.1 (play-2023q1er8kxexx991.htm)
PLAY,0001628280-23-031543,2023-09-06,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2023,Q2,Second Quarter 2023,https://www.sec.gov/Archives/edgar/data/1525769/000162828023031543/play-2023q2er8kxexx991.htm,EX-99.1,play-2023q2er8kxexx991.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001628280-23-031543/play-2023q2er8kxexx991.htm,0001628280-23-031553,10-Q,2023-09-06,2023-07-30,2023,Q2,"FOR THE QUARTERLY PERIOD ENDED July 30, 2023",current-period quote found in EX-99.1 (play-2023q2er8kxexx991.htm)
PLAY,0001628280-23-040743,2023-12-05,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2023,Q3,Third Quarter 2023,https://www.sec.gov/Archives/edgar/data/1525769/000162828023040743/play-2023q3er8kxexx991.htm,EX-99.1,play-2023q3er8kxexx991.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001628280-23-040743/play-2023q3er8kxexx991.htm,0001628280-23-040750,10-Q,2023-12-05,2023-10-29,2023,Q3,"FOR THE QUARTERLY PERIOD ENDED October 29, 2023",current-period quote found in EX-99.1 (play-2023q3er8kxexx991.htm)
PLAY,0001628280-24-014361,2024-04-02,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2023,Q4,Fourth Quarter 2023,https://www.sec.gov/Archives/edgar/data/1525769/000162828024014361/play-2023q4er8kxexx991.htm,EX-99.1,play-2023q4er8kxexx991.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001628280-24-014361/play-2023q4er8kxexx991.htm,0001628280-24-014369,10-K,2024-04-02,2024-02-04,2023,FY,"FOR THE FISCAL YEAR ENDED February 04 , 2024",current-period quote found in EX-99.1 (play-2023q4er8kxexx991.htm)
PLAY,0001628280-24-027822,2024-06-12,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2024,Q1,First Quarter 2024,https://www.sec.gov/Archives/edgar/data/1525769/000162828024027822/play-2024q1er8kxexx991.htm,EX-99.1,play-2024q1er8kxexx991.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001628280-24-027822/play-2024q1er8kxexx991.htm,0001628280-24-027828,10-Q,2024-06-12,2024-05-05,2024,Q1,"FOR THE QUARTERLY PERIOD ENDED May 5, 2024",current-period quote found in EX-99.1 (play-2024q1er8kxexx991.htm)
PLAY,0001628280-24-040027,2024-09-10,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2024,Q2,Second Quarter 2024,https://www.sec.gov/Archives/edgar/data/1525769/000162828024040027/play-2024q2er8kxexx991.htm,EX-99.1,play-2024q2er8kxexx991.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001628280-24-040027/play-2024q2er8kxexx991.htm,0001628280-24-040032,10-Q,2024-09-10,2024-08-06,2024,Q2,"FOR THE QUARTERLY PERIOD ENDED August 6, 2024",current-period quote found in EX-99.1 (play-2024q2er8kxexx991.htm)
PLAY,0001628280-24-050623,2024-12-10,FAIL_CLOSED,,,rule_f_fail_closed_fy_disagreement,A,2024,Q3,Third Quarter 2024,https://www.sec.gov/Archives/edgar/data/1525769/000162828024050623/play-2024q3er8kxexx991.htm,EX-99.1,play-2024q3er8kxexx991.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001628280-24-050623/play-2024q3er8kxexx991.htm,0001628280-24-050625,10-Q,2024-12-10,2024-11-05,2024,Q3,"FOR THE QUARTERLY PERIOD ENDED November 5, 2024",current-period quote found in EX-99.1 (play-2024q3er8kxexx991.htm)
PLAY,0001628280-25-016940,2025-04-07,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,B,2024,Q4,fiscal 2024 consisted of 13 weeks in the fourth quarter,https://www.sec.gov/Archives/edgar/data/1525769/000162828025016940/play-2024q4er8kxexx991.htm,EX-99.1,play-2024q4er8kxexx991.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001628280-25-016940/play-2024q4er8kxexx991.htm,0001628280-25-016941,10-K,2025-04-07,2025-02-04,2025,FY,"FOR THE FISCAL YEAR ENDED February 04 , 2025",current-period quote found in EX-99.1 (play-2024q4er8kxexx991.htm)
PLAY,0001628280-25-030456,2025-06-10,AUTO_OK,2026,Q1,prior_periodic_projection_q4_to_q1_effective_fye_from_prior_10k,A,2025,Q1,First Quarter 2025,https://www.sec.gov/Archives/edgar/data/1525769/000162828025030456/play-2025q1er8kxexx991.htm,EX-99,play-2025q1er8kxexx991.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001628280-25-030456/play-2025q1er8kxexx991.htm,0001628280-25-030462,10-Q,2025-06-10,2025-05-06,2025,Q1,"FOR THE QUARTERLY PERIOD ENDED May 6, 2025",current-period quote found in EX-99 (play-2025q1er8kxexx991.htm)
PLCE,0001104659-23-063865,2023-05-24,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2023,Q1,FIRST QUARTER 2023,https://www.sec.gov/Archives/edgar/data/1041859/000110465923063865/tm2316555d1_ex99-1.htm,EX-99.1,tm2316555d1_ex99-1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001104659-23-063865/tm2316555d1_ex99-1.htm,0001628280-23-021269,10-Q,2023-06-07,2023-04-29,2023,Q1,"For the quarterly period ended April 29, 2023",current-period quote found in EX-99.1 (tm2316555d1_ex99-1.htm)
PLCE,0001104659-23-092844,2023-08-17,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2023,Q2,SECOND QUARTER 2023,https://www.sec.gov/Archives/edgar/data/1041859/000110465923092844/tm2323942d1_ex99-1.htm,EX-99.1,tm2323942d1_ex99-1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001104659-23-092844/tm2323942d1_ex99-1.htm,0001628280-23-030974,10-Q,2023-08-30,2023-07-29,2023,Q2,"For the quarterly period ended July 29, 2023",current-period quote found in EX-99.1 (tm2323942d1_ex99-1.htm)
PLCE,0001104659-23-118905,2023-11-16,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2023,Q3,THIRD QUARTER 2023,https://www.sec.gov/Archives/edgar/data/1041859/000110465923118905/tm2330852d1_ex99-1.htm,EX-99.1,tm2330852d1_ex99-1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001104659-23-118905/tm2330852d1_ex99-1.htm,0001628280-23-040648,10-Q,2023-12-04,2023-10-28,2023,Q3,"For the quarterly period ended October 28, 2023",current-period quote found in EX-99.1 (tm2330852d1_ex99-1.htm)
PLCE,0001104659-24-012551,2024-02-09,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,C,2023,Q4,FOURTH QUARTER 2023,https://www.sec.gov/Archives/edgar/data/1041859/000110465924012551/tm245705d1_ex99-1.htm,EX-99.1,tm245705d1_ex99-1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001104659-24-012551/tm245705d1_ex99-1.htm,0001628280-24-020436,10-K,2024-05-06,2024-02-03,2024,FY,,current-period quote found in EX-99.1 (tm245705d1_ex99-1.htm)
PLCE,0001104659-24-098778,2024-09-11,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2024,Q2,SECOND QUARTER 2024,https://www.sec.gov/Archives/edgar/data/1041859/000110465924098778/tm2423741d1_ex99-1.htm,EX-99.1,tm2423741d1_ex99-1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001104659-24-098778/tm2423741d1_ex99-1.htm,0001628280-24-040127,10-Q,2024-09-11,2024-08-03,2024,Q2,"For the quarterly period ended August 3, 2024",current-period quote found in EX-99.1 (tm2423741d1_ex99-1.htm)
PLCE,0001104659-24-124895,2024-12-03,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2024,Q3,THIRD QUARTER 2024,https://www.sec.gov/Archives/edgar/data/1041859/000110465924124895/tm2429947d1_ex99-1.htm,EX-99.1,tm2429947d1_ex99-1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001104659-24-124895/tm2429947d1_ex99-1.htm,0001628280-24-050199,10-Q,2024-12-06,2024-11-02,2024,Q3,"For the quarterly period ended November 2, 2024",current-period quote found in EX-99.1 (tm2429947d1_ex99-1.htm)
PLCE,0001104659-25-034246,2025-04-11,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,B,2024,Q4,FOURTH QUARTER AND FULL YEAR 2024,https://www.sec.gov/Archives/edgar/data/1041859/000110465925034246/tm2512111d1_ex99-1.htm,EX-99.1,tm2512111d1_ex99-1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001104659-25-034246/tm2512111d1_ex99-1.htm,0001628280-25-018195,10-K,2025-04-17,2025-02-01,2024,FY,,current-period quote found in EX-99.1 (tm2512111d1_ex99-1.htm)
PLCE,0001104659-25-087836,2025-09-05,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2025,Q2,SECOND QUARTER 2025,https://www.sec.gov/Archives/edgar/data/1041859/000110465925087836/tm2525313d1_ex99-1.htm,EX-99.1,tm2525313d1_ex99-1.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001104659-25-087836/tm2525313d1_ex99-1.htm,0001041859-25-000009,10-Q,2025-09-05,2025-08-02,2025,Q2,"For the quarterly period ended August 2, 2025",current-period quote found in EX-99.1 (tm2525313d1_ex99-1.htm)
PRU,0001137774-23-000114,2023-11-01,FAIL_CLOSED,,,prior_periodic_projection_no_prior,B,2023,Q3,Third Quarter 2023,https://www.sec.gov/Archives/edgar/data/1137774/000113777423000114/exhibit991-3q23earningspre.htm,EX-99.1,exhibit991-3q23earningspre.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001137774-23-000114/exhibit991-3q23earningspre.htm,0001137774-23-000117,10-Q,2023-11-02,2023-09-30,2023,Q3,,current-period quote found in EX-99.1 (exhibit991-3q23earningspre.htm)
PRU,0001137774-24-000007,2024-02-06,AUTO_OK,2023,Q4,prior_periodic_projection_q3_to_q4,B,2023,Q4,fourth quarter of 2023,https://www.sec.gov/Archives/edgar/data/1137774/000113777424000007/exhibit991-4q23earningspre.htm,EX-99.1,exhibit991-4q23earningspre.htm,explicit_sentence,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001137774-24-000007/exhibit991-4q23earningspre.htm,0001137774-24-000045,10-K,2024-02-21,2023-12-31,2023,FY,,current-period quote found in EX-99.1 (exhibit991-4q23earningspre.htm)
PRU,0001137774-24-000064,2024-04-30,AUTO_OK,2024,Q1,prior_periodic_projection_q4_to_q1,B,2024,Q1,First Quarter 2024,https://www.sec.gov/Archives/edgar/data/1137774/000113777424000064/exhibit991-1q24earningspre.htm,EX-99.1,exhibit991-1q24earningspre.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001137774-24-000064/exhibit991-1q24earningspre.htm,0001137774-24-000068,10-Q,2024-05-02,2024-03-31,2024,Q1,,current-period quote found in EX-99.1 (exhibit991-1q24earningspre.htm)
PRU,0001137774-24-000147,2024-08-01,AUTO_OK,2024,Q2,prior_periodic_projection_q1_to_q2,B,2024,Q2,Second Quarter 2024,https://www.sec.gov/Archives/edgar/data/1137774/000113777424000147/exhibit991-2q24earningspre.htm,EX-99.1,exhibit991-2q24earningspre.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001137774-24-000147/exhibit991-2q24earningspre.htm,0001137774-24-000151,10-Q,2024-08-02,2024-06-30,2024,Q2,,current-period quote found in EX-99.1 (exhibit991-2q24earningspre.htm)
PRU,0001137774-24-000243,2024-10-30,AUTO_OK,2024,Q3,prior_periodic_projection_q2_to_q3,B,2024,Q3,Third Quarter 2024,https://www.sec.gov/Archives/edgar/data/1137774/000113777424000243/exhibit991-3q24earningspre.htm,EX-99.1,exhibit991-3q24earningspre.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001137774-24-000243/exhibit991-3q24earningspre.htm,0001137774-24-000247,10-Q,2024-10-31,2024-09-30,2024,Q3,,current-period quote found in EX-99.1 (exhibit991-3q24earningspre.htm)
PRU,0001137774-25-000013,2025-01-15,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,C,2024,Q3,Third Quarter 2024,https://www.sec.gov/Archives/edgar/data/1137774/000113777425000013/exhibit991-3q24qfsrestatem.htm,EX-99.1,exhibit991-3q24qfsrestatem.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001137774-25-000013/exhibit991-3q24qfsrestatem.htm,0001137774-25-000060,10-Q,2025-05-01,2025-03-31,2025,Q1,,current-period quote found in EX-99.1 (exhibit991-3q24qfsrestatem.htm)
PRU,0001137774-25-000021,2025-02-04,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,B,2024,Q4,fourth quarter 2024,https://www.sec.gov/Archives/edgar/data/1137774/000113777425000021/exhibit991-4q24earningspre.htm,EX-99.1,exhibit991-4q24earningspre.htm,explicit_sentence,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001137774-25-000021/exhibit991-4q24earningspre.htm,0001137774-25-000044,10-K,2025-02-13,2024-12-31,2024,FY,,current-period quote found in EX-99.1 (exhibit991-4q24earningspre.htm)
PRU,0001137774-25-000057,2025-04-30,AUTO_OK,2025,Q1,prior_periodic_projection_q4_to_q1,B,2025,Q1,First Quarter 2025,https://www.sec.gov/Archives/edgar/data/1137774/000113777425000057/exhibit991-1q25earningspre.htm,EX-99.1,exhibit991-1q25earningspre.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001137774-25-000057/exhibit991-1q25earningspre.htm,0001137774-25-000060,10-Q,2025-05-01,2025-03-31,2025,Q1,,current-period quote found in EX-99.1 (exhibit991-1q25earningspre.htm)
PRU,0001137774-25-000095,2025-07-15,AUTO_OK,2025,Q2,prior_periodic_projection_q1_to_q2,B,2025,Q2,second quarter of 2025,https://www.sec.gov/Archives/edgar/data/1137774/000113777425000095/pru-20250715.htm,8-K body,pru-20250715.htm,explicit_sentence,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001137774-25-000095/pru-20250715.htm,0001137774-25-000108,10-Q,2025-07-31,2025-06-30,2025,Q2,,current-period quote found in 8-K body (pru-20250715.htm)
PRU,0001137774-25-000104,2025-07-30,AUTO_OK,2025,Q2,prior_periodic_projection_q1_to_q2,B,2025,Q2,Second Quarter 2025,https://www.sec.gov/Archives/edgar/data/1137774/000113777425000104/exhibit991-2q25earningspre.htm,EX-99.1,exhibit991-2q25earningspre.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001137774-25-000104/exhibit991-2q25earningspre.htm,0001137774-25-000108,10-Q,2025-07-31,2025-06-30,2025,Q2,,current-period quote found in EX-99.1 (exhibit991-2q25earningspre.htm)
PRU,0001137774-25-000168,2025-10-14,AUTO_OK,2025,Q3,prior_periodic_projection_q2_to_q3,B,2025,Q3,third quarter of 2025,https://www.sec.gov/Archives/edgar/data/1137774/000113777425000168/pru-20251014.htm,8-K body,pru-20251014.htm,explicit_sentence,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001137774-25-000168/pru-20251014.htm,0001137774-25-000178,10-Q,2025-10-30,2025-09-30,2025,Q3,,current-period quote found in 8-K body (pru-20251014.htm)
PRU,0001137774-25-000174,2025-10-29,AUTO_OK,2025,Q3,prior_periodic_projection_q2_to_q3,B,2025,Q3,Third Quarter 2025,https://www.sec.gov/Archives/edgar/data/1137774/000113777425000174/exhibit991-3q25earningspre.htm,EX-99.1,exhibit991-3q25earningspre.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001137774-25-000174/exhibit991-3q25earningspre.htm,0001137774-25-000178,10-Q,2025-10-30,2025-09-30,2025,Q3,,current-period quote found in EX-99.1 (exhibit991-3q25earningspre.htm)
PRU,0001137774-26-000005,2026-01-15,AUTO_OK,2025,Q4,prior_periodic_projection_q3_to_q4,B,2025,Q4,fourth quarter of 2025,https://www.sec.gov/Archives/edgar/data/1137774/000113777426000005/pru-20260115.htm,8-K body,pru-20260115.htm,explicit_sentence,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001137774-26-000005/pru-20260115.htm,0001137774-26-000048,10-K,2026-02-12,2025-12-31,2025,FY,,current-period quote found in 8-K body (pru-20260115.htm)
PRU,0001137774-26-000012,2026-02-03,AUTO_OK,2025,Q4,prior_periodic_projection_q3_to_q4,B,2025,Q4,Fourth Quarter 2025,https://www.sec.gov/Archives/edgar/data/1137774/000113777426000012/exhibit991-4q25earningspre.htm,EX-99.1,exhibit991-4q25earningspre.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001137774-26-000012/exhibit991-4q25earningspre.htm,0001137774-26-000048,10-K,2026-02-12,2025-12-31,2025,FY,,current-period quote found in EX-99.1 (exhibit991-4q25earningspre.htm)
PRU,0001137774-26-000087,2026-04-14,AUTO_OK,2026,Q1,prior_periodic_projection_q4_to_q1,C,2025,Q4,Fourth Quarter 2025,https://www.sec.gov/Archives/edgar/data/1137774/000113777426000087/exhibit991-4q25qfsrestatem.htm,EX-99.1,exhibit991-4q25qfsrestatem.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001137774-26-000087/exhibit991-4q25qfsrestatem.htm,,,,,,,,current-period quote found in EX-99.1 (exhibit991-4q25qfsrestatem.htm)
PVH,0000078239-23-000062,2023-05-31,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,C,2022,Q4,fourth quarter of 2022,https://www.sec.gov/Archives/edgar/data/78239/000007823923000062/ex99120231q8k.htm,EX-99.1,ex99120231q8k.htm,explicit_sentence,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000078239-23-000062/ex99120231q8k.htm,,,,,,,,current-period quote found in EX-99.1 (ex99120231q8k.htm)
PVH,0000078239-23-000111,2023-08-29,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,C,2022,Q4,fourth quarter of 2022,https://www.sec.gov/Archives/edgar/data/78239/000007823923000111/ex99120232q8k.htm,EX-99.1,ex99120232q8k.htm,explicit_sentence,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000078239-23-000111/ex99120232q8k.htm,,,,,,,,current-period quote found in EX-99.1 (ex99120232q8k.htm)
PVH,0000078239-23-000129,2023-11-29,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2023,Q3,third quarter of 2023,https://www.sec.gov/Archives/edgar/data/78239/000007823923000129/ex99120233q8k.htm,EX-99.1,ex99120233q8k.htm,explicit_sentence,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000078239-23-000129/ex99120233q8k.htm,0000078239-23-000135,10-Q,2023-12-07,2023-10-29,2023,Q3,"For the quarterly period ended October 29, 2023",current-period quote found in EX-99.1 (ex99120233q8k.htm)
PVH,0000078239-24-000011,2024-04-01,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,B,2023,Q4,fourth quarter of 2023,https://www.sec.gov/Archives/edgar/data/78239/000007823924000011/ex99120234q8k.htm,EX-99.1,ex99120234q8k.htm,explicit_sentence,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000078239-24-000011/ex99120234q8k.htm,0000078239-24-000013,10-K,2024-04-02,2024-02-04,2023,FY,,current-period quote found in EX-99.1 (ex99120234q8k.htm)
PVH,0000078239-24-000030,2024-06-04,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2024,Q1,first quarter of 2024,https://www.sec.gov/Archives/edgar/data/78239/000007823924000030/ex99120241q8k.htm,EX-99.1,ex99120241q8k.htm,explicit_sentence,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000078239-24-000030/ex99120241q8k.htm,0000078239-24-000042,10-Q,2024-06-12,2024-05-05,2024,Q1,"For the quarterly period ended May 5, 2024",current-period quote found in EX-99.1 (ex99120241q8k.htm)
PVH,0000078239-24-000065,2024-08-27,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2024,Q2,second quarter of 2024,https://www.sec.gov/Archives/edgar/data/78239/000007823924000065/ex99120242q8k.htm,EX-99.1,ex99120242q8k.htm,explicit_sentence,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000078239-24-000065/ex99120242q8k.htm,0000078239-24-000074,10-Q,2024-09-09,2024-08-04,2024,Q2,"For the quarterly period ended August 4, 2024",current-period quote found in EX-99.1 (ex99120242q8k.htm)
PVH,0000078239-24-000083,2024-12-04,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2024,Q3,third quarter of 2024,https://www.sec.gov/Archives/edgar/data/78239/000007823924000083/ex99120243q8k.htm,EX-99.1,ex99120243q8k.htm,explicit_sentence,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000078239-24-000083/ex99120243q8k.htm,0000078239-24-000089,10-Q,2024-12-09,2024-11-03,2024,Q3,"For the quarterly period ended November 3, 2024",current-period quote found in EX-99.1 (ex99120243q8k.htm)
PVH,0000078239-25-000014,2025-03-31,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2024,Q4,fourth quarter of 2024,https://www.sec.gov/Archives/edgar/data/78239/000007823925000014/ex99120244q8k.htm,EX-99.1,ex99120244q8k.htm,explicit_sentence,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000078239-25-000014/ex99120244q8k.htm,0000078239-25-000018,10-K,2025-04-01,2025-02-02,2024,FY,"For the fiscal year ended February 2, 2025",current-period quote found in EX-99.1 (ex99120244q8k.htm)
PVH,0000078239-25-000050,2025-06-04,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2025,Q1,first quarter of 2025,https://www.sec.gov/Archives/edgar/data/78239/000007823925000050/ex99120251q8k.htm,EX-99.1,ex99120251q8k.htm,explicit_sentence,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000078239-25-000050/ex99120251q8k.htm,0000078239-25-000052,10-Q,2025-06-04,2025-05-04,2025,Q1,"For the quarterly period ended May 4, 2025",current-period quote found in EX-99.1 (ex99120251q8k.htm)
