id,accessionNo,cik,ticker,companyName,companyNameLong,formType,description,filedAt,linkToTxt,linkToHtml,linkToXbrl,linkToFilingDetails,periodOfReport,effectivenessDate,entity_companyName,entity_cik,entity_irsNo,entity_stateOfIncorporation,entity_fiscalYearEnd,entity_type,entity_act,entity_fileNo,entity_filmNo,entity_sic,doc_sequence,doc_description,doc_documentUrl,doc_type,doc_size,data_sequence,data_description,data_documentUrl,data_type,data_size,series_id,series_name,classContract,classContract_name,classContract_ticker
f6cc645aef05cec7d2fa8621c4d7c579,0000950123-25-001920,1831012,,"Sumitomo Mitsui Card Company, Ltd","Sumitomo Mitsui Card Company, Ltd (Filer)",13F-NT,"Form 13F-NT - Quarterly report filed by institutional managers, Notice",2025-02-13T08:36:34-05:00,https://www.sec.gov/Archives/edgar/data/1831012/000095012325001920/0000950123-25-001920.txt,https://www.sec.gov/Archives/edgar/data/1831012/000095012325001920/0000950123-25-001920-index.htm,,https://www.sec.gov/Archives/edgar/data/1831012/000095012325001920/xslForm13F_X02/primary_doc.xml,2024-12-31,2025-02-13,"Sumitomo Mitsui Card Company, Ltd (Filer)",1831012,133551694,M0,0331,13F-NT,34,028-20372,25617364,,,,,,,,,,,,,,,,
f6cc645aef05cec7d2fa8621c4d7c579,0000950123-25-001920,1831012,,"Sumitomo Mitsui Card Company, Ltd","Sumitomo Mitsui Card Company, Ltd (Filer)",13F-NT,"Form 13F-NT - Quarterly report filed by institutional managers, Notice",2025-02-13T08:36:34-05:00,https://www.sec.gov/Archives/edgar/data/1831012/000095012325001920/0000950123-25-001920.txt,https://www.sec.gov/Archives/edgar/data/1831012/000095012325001920/0000950123-25-001920-index.htm,,https://www.sec.gov/Archives/edgar/data/1831012/000095012325001920/xslForm13F_X02/primary_doc.xml,2024-12-31,2025-02-13,,,,,,,,,,,1,,https://www.sec.gov/Archives/edgar/data/1831012/000095012325001920/xslForm13F_X02/primary_doc.xml,13F-NT, ,,,,,,,,,,
f6cc645aef05cec7d2fa8621c4d7c579,0000950123-25-001920,1831012,,"Sumitomo Mitsui Card Company, Ltd","Sumitomo Mitsui Card Company, Ltd (Filer)",13F-NT,"Form 13F-NT - Quarterly report filed by institutional managers, Notice",2025-02-13T08:36:34-05:00,https://www.sec.gov/Archives/edgar/data/1831012/000095012325001920/0000950123-25-001920.txt,https://www.sec.gov/Archives/edgar/data/1831012/000095012325001920/0000950123-25-001920-index.htm,,https://www.sec.gov/Archives/edgar/data/1831012/000095012325001920/xslForm13F_X02/primary_doc.xml,2024-12-31,2025-02-13,,,,,,,,,,,1,,https://www.sec.gov/Archives/edgar/data/1831012/000095012325001920/primary_doc.xml,13F-NT,1953,,,,,,,,,,
f6cc645aef05cec7d2fa8621c4d7c579,0000950123-25-001920,1831012,,"Sumitomo Mitsui Card Company, Ltd","Sumitomo Mitsui Card Company, Ltd (Filer)",13F-NT,"Form 13F-NT - Quarterly report filed by institutional managers, Notice",2025-02-13T08:36:34-05:00,https://www.sec.gov/Archives/edgar/data/1831012/000095012325001920/0000950123-25-001920.txt,https://www.sec.gov/Archives/edgar/data/1831012/000095012325001920/0000950123-25-001920-index.htm,,https://www.sec.gov/Archives/edgar/data/1831012/000095012325001920/xslForm13F_X02/primary_doc.xml,2024-12-31,2025-02-13,,,,,,,,,,, ,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1831012/000095012325001920/0000950123-25-001920.txt, ,3088,,,,,,,,,,
7fb40e6fb9075c604a21f20929e28b49,0001918704-25-002448,1682472,,BofA Finance LLC,BofA Finance LLC (Filer),424B2,Form 424B2 - Prospectus [Rule 424(b)(2)],2025-02-13T08:37:03-05:00,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/0001918704-25-002448.txt,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/0001918704-25-002448-index.htm,,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/form424b2.htm,,,BofA Finance LLC (Filer),1682472,813167494,DE,1231,,,,,6021 National Commercial Banks,,,,,,,,,,,,,,,
7fb40e6fb9075c604a21f20929e28b49,0001918704-25-002448,1682472,,BofA Finance LLC,BofA Finance LLC (Filer),424B2,Form 424B2 - Prospectus [Rule 424(b)(2)],2025-02-13T08:37:03-05:00,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/0001918704-25-002448.txt,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/0001918704-25-002448-index.htm,,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/form424b2.htm,,,,,,,,,,,,,1,424B2,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/form424b2.htm,424B2,239949,,,,,,,,,,
7fb40e6fb9075c604a21f20929e28b49,0001918704-25-002448,1682472,,BofA Finance LLC,BofA Finance LLC (Filer),424B2,Form 424B2 - Prospectus [Rule 424(b)(2)],2025-02-13T08:37:03-05:00,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/0001918704-25-002448.txt,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/0001918704-25-002448-index.htm,,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/form424b2.htm,,,,,,,,,,,,,2,GRAPHIC,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/image_cover.jpg,GRAPHIC,51180,,,,,,,,,,
7fb40e6fb9075c604a21f20929e28b49,0001918704-25-002448,1682472,,BofA Finance LLC,BofA Finance LLC (Filer),424B2,Form 424B2 - Prospectus [Rule 424(b)(2)],2025-02-13T08:37:03-05:00,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/0001918704-25-002448.txt,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/0001918704-25-002448-index.htm,,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/form424b2.htm,,,,,,,,,,,,,3,GRAPHIC,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/image_002.jpg,GRAPHIC,17760,,,,,,,,,,
7fb40e6fb9075c604a21f20929e28b49,0001918704-25-002448,1682472,,BofA Finance LLC,BofA Finance LLC (Filer),424B2,Form 424B2 - Prospectus [Rule 424(b)(2)],2025-02-13T08:37:03-05:00,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/0001918704-25-002448.txt,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/0001918704-25-002448-index.htm,,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/form424b2.htm,,,,,,,,,,,,,4,GRAPHIC,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/image_003.jpg,GRAPHIC,45092,,,,,,,,,,
7fb40e6fb9075c604a21f20929e28b49,0001918704-25-002448,1682472,,BofA Finance LLC,BofA Finance LLC (Filer),424B2,Form 424B2 - Prospectus [Rule 424(b)(2)],2025-02-13T08:37:03-05:00,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/0001918704-25-002448.txt,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/0001918704-25-002448-index.htm,,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/form424b2.htm,,,,,,,,,,,,,5,GRAPHIC,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/image_004.jpg,GRAPHIC,8726,,,,,,,,,,
7fb40e6fb9075c604a21f20929e28b49,0001918704-25-002448,1682472,,BofA Finance LLC,BofA Finance LLC (Filer),424B2,Form 424B2 - Prospectus [Rule 424(b)(2)],2025-02-13T08:37:03-05:00,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/0001918704-25-002448.txt,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/0001918704-25-002448-index.htm,,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/form424b2.htm,,,,,,,,,,,,,6,GRAPHIC,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/image_005.jpg,GRAPHIC,48902,,,,,,,,,,
7fb40e6fb9075c604a21f20929e28b49,0001918704-25-002448,1682472,,BofA Finance LLC,BofA Finance LLC (Filer),424B2,Form 424B2 - Prospectus [Rule 424(b)(2)],2025-02-13T08:37:03-05:00,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/0001918704-25-002448.txt,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/0001918704-25-002448-index.htm,,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/form424b2.htm,,,,,,,,,,,,,7,GRAPHIC,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/image_006.jpg,GRAPHIC,35920,,,,,,,,,,
7fb40e6fb9075c604a21f20929e28b49,0001918704-25-002448,1682472,,BofA Finance LLC,BofA Finance LLC (Filer),424B2,Form 424B2 - Prospectus [Rule 424(b)(2)],2025-02-13T08:37:03-05:00,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/0001918704-25-002448.txt,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/0001918704-25-002448-index.htm,,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/form424b2.htm,,,,,,,,,,,,,8,GRAPHIC,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/image_001.jpg,GRAPHIC,5769,,,,,,,,,,
7fb40e6fb9075c604a21f20929e28b49,0001918704-25-002448,1682472,,BofA Finance LLC,BofA Finance LLC (Filer),424B2,Form 424B2 - Prospectus [Rule 424(b)(2)],2025-02-13T08:37:03-05:00,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/0001918704-25-002448.txt,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/0001918704-25-002448-index.htm,,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/form424b2.htm,,,,,,,,,,,,,9,GRAPHIC,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/image_007.jpg,GRAPHIC,78982,,,,,,,,,,
7fb40e6fb9075c604a21f20929e28b49,0001918704-25-002448,1682472,,BofA Finance LLC,BofA Finance LLC (Filer),424B2,Form 424B2 - Prospectus [Rule 424(b)(2)],2025-02-13T08:37:03-05:00,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/0001918704-25-002448.txt,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/0001918704-25-002448-index.htm,,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/form424b2.htm,,,,,,,,,,,,,10,GRAPHIC,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/image_0012.jpg,GRAPHIC,31802,,,,,,,,,,
7fb40e6fb9075c604a21f20929e28b49,0001918704-25-002448,1682472,,BofA Finance LLC,BofA Finance LLC (Filer),424B2,Form 424B2 - Prospectus [Rule 424(b)(2)],2025-02-13T08:37:03-05:00,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/0001918704-25-002448.txt,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/0001918704-25-002448-index.htm,,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/form424b2.htm,,,,,,,,,,,,,11,GRAPHIC,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/image_0013.jpg,GRAPHIC,100539,,,,,,,,,,
7fb40e6fb9075c604a21f20929e28b49,0001918704-25-002448,1682472,,BofA Finance LLC,BofA Finance LLC (Filer),424B2,Form 424B2 - Prospectus [Rule 424(b)(2)],2025-02-13T08:37:03-05:00,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/0001918704-25-002448.txt,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/0001918704-25-002448-index.htm,,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/form424b2.htm,,,,,,,,,,,,, ,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1682472/000191870425002448/0001918704-25-002448.txt, ,820817,,,,,,,,,,
c27ba08530048fa3c7bdd38f37fc98a0,0001918704-25-002448,70858,BAC,BANK OF AMERICA CORP /DE/,BANK OF AMERICA CORP /DE/ (Filer),424B2,Form 424B2 - Prospectus [Rule 424(b)(2)],2025-02-13T08:37:03-05:00,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/0001918704-25-002448.txt,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/0001918704-25-002448-index.htm,,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/form424b2.htm,,,BANK OF AMERICA CORP /DE/ (Filer),70858,560906609,DE,1231,424B2,33,333-268718,25617366,6021 National Commercial Banks,,,,,,,,,,,,,,,
c27ba08530048fa3c7bdd38f37fc98a0,0001918704-25-002448,70858,BAC,BANK OF AMERICA CORP /DE/,BANK OF AMERICA CORP /DE/ (Filer),424B2,Form 424B2 - Prospectus [Rule 424(b)(2)],2025-02-13T08:37:03-05:00,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/0001918704-25-002448.txt,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/0001918704-25-002448-index.htm,,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/form424b2.htm,,,BofA Finance LLC (Filer),1682472,813167494,DE,1231,424B2,33,333-268718-01,25617365,6021 National Commercial Banks,,,,,,,,,,,,,,,
c27ba08530048fa3c7bdd38f37fc98a0,0001918704-25-002448,70858,BAC,BANK OF AMERICA CORP /DE/,BANK OF AMERICA CORP /DE/ (Filer),424B2,Form 424B2 - Prospectus [Rule 424(b)(2)],2025-02-13T08:37:03-05:00,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/0001918704-25-002448.txt,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/0001918704-25-002448-index.htm,,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/form424b2.htm,,,,,,,,,,,,,1,424B2,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/form424b2.htm,424B2,239949,,,,,,,,,,
c27ba08530048fa3c7bdd38f37fc98a0,0001918704-25-002448,70858,BAC,BANK OF AMERICA CORP /DE/,BANK OF AMERICA CORP /DE/ (Filer),424B2,Form 424B2 - Prospectus [Rule 424(b)(2)],2025-02-13T08:37:03-05:00,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/0001918704-25-002448.txt,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/0001918704-25-002448-index.htm,,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/form424b2.htm,,,,,,,,,,,,,2,GRAPHIC,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/image_cover.jpg,GRAPHIC,51180,,,,,,,,,,
c27ba08530048fa3c7bdd38f37fc98a0,0001918704-25-002448,70858,BAC,BANK OF AMERICA CORP /DE/,BANK OF AMERICA CORP /DE/ (Filer),424B2,Form 424B2 - Prospectus [Rule 424(b)(2)],2025-02-13T08:37:03-05:00,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/0001918704-25-002448.txt,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/0001918704-25-002448-index.htm,,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/form424b2.htm,,,,,,,,,,,,,3,GRAPHIC,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/image_002.jpg,GRAPHIC,17760,,,,,,,,,,
c27ba08530048fa3c7bdd38f37fc98a0,0001918704-25-002448,70858,BAC,BANK OF AMERICA CORP /DE/,BANK OF AMERICA CORP /DE/ (Filer),424B2,Form 424B2 - Prospectus [Rule 424(b)(2)],2025-02-13T08:37:03-05:00,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/0001918704-25-002448.txt,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/0001918704-25-002448-index.htm,,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/form424b2.htm,,,,,,,,,,,,,4,GRAPHIC,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/image_003.jpg,GRAPHIC,45092,,,,,,,,,,
c27ba08530048fa3c7bdd38f37fc98a0,0001918704-25-002448,70858,BAC,BANK OF AMERICA CORP /DE/,BANK OF AMERICA CORP /DE/ (Filer),424B2,Form 424B2 - Prospectus [Rule 424(b)(2)],2025-02-13T08:37:03-05:00,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/0001918704-25-002448.txt,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/0001918704-25-002448-index.htm,,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/form424b2.htm,,,,,,,,,,,,,5,GRAPHIC,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/image_004.jpg,GRAPHIC,8726,,,,,,,,,,
c27ba08530048fa3c7bdd38f37fc98a0,0001918704-25-002448,70858,BAC,BANK OF AMERICA CORP /DE/,BANK OF AMERICA CORP /DE/ (Filer),424B2,Form 424B2 - Prospectus [Rule 424(b)(2)],2025-02-13T08:37:03-05:00,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/0001918704-25-002448.txt,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/0001918704-25-002448-index.htm,,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/form424b2.htm,,,,,,,,,,,,,6,GRAPHIC,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/image_005.jpg,GRAPHIC,48902,,,,,,,,,,
c27ba08530048fa3c7bdd38f37fc98a0,0001918704-25-002448,70858,BAC,BANK OF AMERICA CORP /DE/,BANK OF AMERICA CORP /DE/ (Filer),424B2,Form 424B2 - Prospectus [Rule 424(b)(2)],2025-02-13T08:37:03-05:00,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/0001918704-25-002448.txt,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/0001918704-25-002448-index.htm,,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/form424b2.htm,,,,,,,,,,,,,7,GRAPHIC,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/image_006.jpg,GRAPHIC,35920,,,,,,,,,,
c27ba08530048fa3c7bdd38f37fc98a0,0001918704-25-002448,70858,BAC,BANK OF AMERICA CORP /DE/,BANK OF AMERICA CORP /DE/ (Filer),424B2,Form 424B2 - Prospectus [Rule 424(b)(2)],2025-02-13T08:37:03-05:00,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/0001918704-25-002448.txt,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/0001918704-25-002448-index.htm,,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/form424b2.htm,,,,,,,,,,,,,8,GRAPHIC,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/image_001.jpg,GRAPHIC,5769,,,,,,,,,,
c27ba08530048fa3c7bdd38f37fc98a0,0001918704-25-002448,70858,BAC,BANK OF AMERICA CORP /DE/,BANK OF AMERICA CORP /DE/ (Filer),424B2,Form 424B2 - Prospectus [Rule 424(b)(2)],2025-02-13T08:37:03-05:00,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/0001918704-25-002448.txt,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/0001918704-25-002448-index.htm,,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/form424b2.htm,,,,,,,,,,,,,9,GRAPHIC,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/image_007.jpg,GRAPHIC,78982,,,,,,,,,,
c27ba08530048fa3c7bdd38f37fc98a0,0001918704-25-002448,70858,BAC,BANK OF AMERICA CORP /DE/,BANK OF AMERICA CORP /DE/ (Filer),424B2,Form 424B2 - Prospectus [Rule 424(b)(2)],2025-02-13T08:37:03-05:00,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/0001918704-25-002448.txt,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/0001918704-25-002448-index.htm,,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/form424b2.htm,,,,,,,,,,,,,10,GRAPHIC,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/image_0012.jpg,GRAPHIC,31802,,,,,,,,,,
c27ba08530048fa3c7bdd38f37fc98a0,0001918704-25-002448,70858,BAC,BANK OF AMERICA CORP /DE/,BANK OF AMERICA CORP /DE/ (Filer),424B2,Form 424B2 - Prospectus [Rule 424(b)(2)],2025-02-13T08:37:03-05:00,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/0001918704-25-002448.txt,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/0001918704-25-002448-index.htm,,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/form424b2.htm,,,,,,,,,,,,,11,GRAPHIC,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/image_0013.jpg,GRAPHIC,100539,,,,,,,,,,
c27ba08530048fa3c7bdd38f37fc98a0,0001918704-25-002448,70858,BAC,BANK OF AMERICA CORP /DE/,BANK OF AMERICA CORP /DE/ (Filer),424B2,Form 424B2 - Prospectus [Rule 424(b)(2)],2025-02-13T08:37:03-05:00,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/0001918704-25-002448.txt,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/0001918704-25-002448-index.htm,,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/form424b2.htm,,,,,,,,,,,,, ,Complete submission text file,https://www.sec.gov/Archives/edgar/data/70858/000191870425002448/0001918704-25-002448.txt, ,820817,,,,,,,,,,
0585ea42a3e77d7b7cf4b9d73a75f234,0000950170-25-019356,1877557,WEL,Integrated Wellness Acquisition Corp,Integrated Wellness Acquisition Corp (Subject),SCHEDULE 13G/A,Form SCHEDULE 13G/A - Statement of Beneficial Ownership by Certain Investors: [Amend],2025-02-13T08:37:15-05:00,https://www.sec.gov/Archives/edgar/data/1877557/000095017025019356/0000950170-25-019356.txt,https://www.sec.gov/Archives/edgar/data/1877557/000095017025019356/0000950170-25-019356-index.htm,,https://www.sec.gov/Archives/edgar/data/1877557/000095017025019356/xslSCHEDULE_13G_X01/primary_doc.xml,,,Integrated Wellness Acquisition Corp (Subject),1877557,000000000,E9,1231,,,,,5960 Retail-Nonstore Retailers,,,,,,,,,,,,,,,
0585ea42a3e77d7b7cf4b9d73a75f234,0000950170-25-019356,1877557,WEL,Integrated Wellness Acquisition Corp,Integrated Wellness Acquisition Corp (Subject),SCHEDULE 13G/A,Form SCHEDULE 13G/A - Statement of Beneficial Ownership by Certain Investors: [Amend],2025-02-13T08:37:15-05:00,https://www.sec.gov/Archives/edgar/data/1877557/000095017025019356/0000950170-25-019356.txt,https://www.sec.gov/Archives/edgar/data/1877557/000095017025019356/0000950170-25-019356-index.htm,,https://www.sec.gov/Archives/edgar/data/1877557/000095017025019356/xslSCHEDULE_13G_X01/primary_doc.xml,,,,,,,,,,,,,1,,https://www.sec.gov/Archives/edgar/data/1877557/000095017025019356/xslSCHEDULE_13G_X01/primary_doc.xml,SCHEDULE 13G/A, ,,,,,,,,,,
0585ea42a3e77d7b7cf4b9d73a75f234,0000950170-25-019356,1877557,WEL,Integrated Wellness Acquisition Corp,Integrated Wellness Acquisition Corp (Subject),SCHEDULE 13G/A,Form SCHEDULE 13G/A - Statement of Beneficial Ownership by Certain Investors: [Amend],2025-02-13T08:37:15-05:00,https://www.sec.gov/Archives/edgar/data/1877557/000095017025019356/0000950170-25-019356.txt,https://www.sec.gov/Archives/edgar/data/1877557/000095017025019356/0000950170-25-019356-index.htm,,https://www.sec.gov/Archives/edgar/data/1877557/000095017025019356/xslSCHEDULE_13G_X01/primary_doc.xml,,,,,,,,,,,,,1,,https://www.sec.gov/Archives/edgar/data/1877557/000095017025019356/primary_doc.xml,SCHEDULE 13G/A,6074,,,,,,,,,,
0585ea42a3e77d7b7cf4b9d73a75f234,0000950170-25-019356,1877557,WEL,Integrated Wellness Acquisition Corp,Integrated Wellness Acquisition Corp (Subject),SCHEDULE 13G/A,Form SCHEDULE 13G/A - Statement of Beneficial Ownership by Certain Investors: [Amend],2025-02-13T08:37:15-05:00,https://www.sec.gov/Archives/edgar/data/1877557/000095017025019356/0000950170-25-019356.txt,https://www.sec.gov/Archives/edgar/data/1877557/000095017025019356/0000950170-25-019356-index.htm,,https://www.sec.gov/Archives/edgar/data/1877557/000095017025019356/xslSCHEDULE_13G_X01/primary_doc.xml,,,,,,,,,,,,,2,EX-99.A,https://www.sec.gov/Archives/edgar/data/1877557/000095017025019356/ck0001669811-ex99_a.pdf,EX-99.A,264175,,,,,,,,,,
0585ea42a3e77d7b7cf4b9d73a75f234,0000950170-25-019356,1877557,WEL,Integrated Wellness Acquisition Corp,Integrated Wellness Acquisition Corp (Subject),SCHEDULE 13G/A,Form SCHEDULE 13G/A - Statement of Beneficial Ownership by Certain Investors: [Amend],2025-02-13T08:37:15-05:00,https://www.sec.gov/Archives/edgar/data/1877557/000095017025019356/0000950170-25-019356.txt,https://www.sec.gov/Archives/edgar/data/1877557/000095017025019356/0000950170-25-019356-index.htm,,https://www.sec.gov/Archives/edgar/data/1877557/000095017025019356/xslSCHEDULE_13G_X01/primary_doc.xml,,,,,,,,,,,,,3,EX-99.B,https://www.sec.gov/Archives/edgar/data/1877557/000095017025019356/ck0001669811-ex99_b.pdf,EX-99.B,258728,,,,,,,,,,
0585ea42a3e77d7b7cf4b9d73a75f234,0000950170-25-019356,1877557,WEL,Integrated Wellness Acquisition Corp,Integrated Wellness Acquisition Corp (Subject),SCHEDULE 13G/A,Form SCHEDULE 13G/A - Statement of Beneficial Ownership by Certain Investors: [Amend],2025-02-13T08:37:15-05:00,https://www.sec.gov/Archives/edgar/data/1877557/000095017025019356/0000950170-25-019356.txt,https://www.sec.gov/Archives/edgar/data/1877557/000095017025019356/0000950170-25-019356-index.htm,,https://www.sec.gov/Archives/edgar/data/1877557/000095017025019356/xslSCHEDULE_13G_X01/primary_doc.xml,,,,,,,,,,,,, ,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1877557/000095017025019356/0000950170-25-019356.txt, ,728419,,,,,,,,,,
d3898f9c58d4d4a5c8991c72a719eb2f,0001654954-25-001429,889971,LPTH,LIGHTPATH TECHNOLOGIES INC,LIGHTPATH TECHNOLOGIES INC (Filer),8-K,Form 8-K - Current report - Item 1.01 Item 2.03 Item 3.02 Item 3.03 Item 5.02 Item 5.03 Item 7.01 Item 9.01,2025-02-13T08:37:19-05:00,https://www.sec.gov/Archives/edgar/data/889971/000165495425001429/0001654954-25-001429.txt,https://www.sec.gov/Archives/edgar/data/889971/000165495425001429/0001654954-25-001429-index.htm,,https://www.sec.gov/Archives/edgar/data/889971/000165495425001429/lpth_8k.htm,2025-02-13,,LIGHTPATH TECHNOLOGIES INC (Filer),889971,860708398,DE,0630,8-K,34,000-27548,25617369,3674 Semiconductors &amp; Related Devices,,,,,,,,,,,,,,,
d3898f9c58d4d4a5c8991c72a719eb2f,0001654954-25-001429,889971,LPTH,LIGHTPATH TECHNOLOGIES INC,LIGHTPATH TECHNOLOGIES INC (Filer),8-K,Form 8-K - Current report - Item 1.01 Item 2.03 Item 3.02 Item 3.03 Item 5.02 Item 5.03 Item 7.01 Item 9.01,2025-02-13T08:37:19-05:00,https://www.sec.gov/Archives/edgar/data/889971/000165495425001429/0001654954-25-001429.txt,https://www.sec.gov/Archives/edgar/data/889971/000165495425001429/0001654954-25-001429-index.htm,,https://www.sec.gov/Archives/edgar/data/889971/000165495425001429/lpth_8k.htm,2025-02-13,,,,,,,,,,,,1,FORM 8-K,https://www.sec.gov/ix?doc=/Archives/edgar/data/889971/000165495425001429/lpth_8k.htm,8-K,75754,,,,,,,,,,
